seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,1,22,22,23,966,5.7500,0.4163,0.475
2,1,1,23,2,970,5.7738,0.3981,0.095
3,1,2,25,2,928,5.5238,0.2339,0.085
4,1,1,26,2,900,5.3571,0.2618,0.099
5,1,1,27,2,905,5.3869,0.2985,0.073
6,0,0,27,1,928,5.5238,0.2665,0.053
7,1,1,28,2,904,5.3810,0.2986,0.089
8,1,1,29,2,910,5.4167,0.2339,0.095
9,1,1,30,2,940,5.5952,0.3681,0.090
10,0,0,30,1,947,5.6369,0.3513,0.057
11,0,0,30,1,939,5.5893,0.3262,0.053
12,0,0,30,1,940,5.5952,0.2755,0.054
13,0,0,30,1,892,5.3095,0.2493,0.050
14,0,0,30,1,895,5.3274,0.2596,0.050
15,1,1,31,2,934,5.5595,0.3209,0.083
16,0,0,31,1,930,5.5357,0.3087,0.052
17,0,0,31,1,939,5.5893,0.3501,0.054
18,0,0,31,1,975,5.8036,0.4612,0.057
19,0,0,31,1,909,5.4107,0.2545,0.052
20,0,0,31,1,862,5.1310,0.2378,0.047
21,0,0,31,1,874,5.2024,0.2637,0.057
22,0,0,31,1,879,5.2321,0.2251,0.056
23,0,0,31,1,907,5.3988,0.3977,0.060
24,0,0,31,1,924,5.5000,0.3574,0.061
25,0,0,31,1,955,5.6845,0.2891,0.065
26,1,3,34,4,929,5.5298,0.3027,0.189
27,0,0,34,1,894,5.3214,0.2673,0.060
28,0,0,34,1,898,5.3452,0.2210,0.059
29,1,8,42,9,874,5.2024,0.2399,0.391
30,0,0,42,1,939,5.5893,0.3007,0.065
31,0,0,42,1,958,5.7024,0.3064,0.065
32,0,0,42,1,997,5.9345,0.4209,0.068
33,0,0,42,1,905,5.3869,0.2492,0.058
34,0,0,42,1,880,5.2381,0.2445,0.057
35,0,0,42,1,937,5.5774,0.2573,0.061
36,0,0,42,1,960,5.7143,0.3634,0.064
37,0,0,42,1,923,5.4940,0.3397,0.063
38,0,0,42,1,893,5.3155,0.2503,0.059
39,0,0,42,1,933,5.5536,0.2718,0.063
40,0,0,42,1,945,5.6250,0.3180,0.064
41,0,0,42,1,917,5.4583,0.2902,0.061
42,0,0,42,1,907,5.3988,0.2515,0.059
43,0,0,42,1,900,5.3571,0.2561,0.059
44,0,0,42,1,935,5.5655,0.2918,0.063
45,0,0,42,1,940,5.5952,0.3785,0.064
46,0,0,42,1,929,5.5298,0.3329,0.062
47,0,0,42,1,904,5.3810,0.3053,0.060
48,0,0,42,1,941,5.6012,0.3317,0.064
49,0,0,42,1,972,5.7857,0.3495,0.066
50,0,0,42,1,878,5.2262,0.2720,0.059
