seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,0,0,0,1,534,3.1786,0.123
2,1,3,3,4,532,3.1667,0.355
3,1,1,4,2,477,2.8393,0.122
4,0,0,4,1,472,2.8095,0.118
5,0,0,4,1,481,2.8631,0.110
6,1,1,5,2,515,3.0655,0.192
7,0,0,5,1,482,2.8690,0.108
8,0,0,5,1,472,2.8095,0.113
9,1,1,6,2,486,2.8929,0.221
10,1,2,8,3,544,3.2381,0.238
11,0,0,8,1,504,3.0000,0.128
12,0,0,8,1,538,3.2024,0.124
13,0,0,8,1,493,2.9345,0.115
14,0,0,8,1,480,2.8571,0.115
15,1,1,9,2,492,2.9286,0.238
16,0,0,9,1,524,3.1190,0.132
17,0,0,9,1,482,2.8690,0.117
18,0,0,9,1,555,3.3036,0.132
19,0,0,9,1,501,2.9821,0.124
20,1,1,10,2,454,2.7024,0.151
21,0,0,10,1,501,2.9821,0.120
22,1,1,11,2,484,2.8810,0.122
23,0,0,11,1,495,2.9464,0.113
24,1,1,12,2,487,2.8988,0.178
25,0,0,12,1,515,3.0655,0.121
26,0,0,12,1,511,3.0417,0.117
27,0,0,12,1,472,2.8095,0.119
28,0,0,12,1,513,3.0536,0.116
29,0,0,12,1,465,2.7679,0.107
30,1,1,13,2,534,3.1786,0.235
31,1,1,14,2,516,3.0714,0.202
32,0,0,14,1,544,3.2381,0.142
33,0,0,14,1,481,2.8631,0.141
34,0,0,14,1,495,2.9464,0.113
35,1,2,16,3,501,2.9821,0.247
36,0,0,16,1,513,3.0536,0.120
37,0,0,16,1,515,3.0655,0.124
38,0,0,16,1,486,2.8929,0.115
39,0,0,16,1,509,3.0298,0.125
40,1,1,17,2,507,3.0179,0.167
41,0,0,17,1,510,3.0357,0.120
42,0,0,17,1,499,2.9702,0.119
43,0,0,17,1,467,2.7798,0.116
44,1,1,18,2,521,3.1012,0.221
45,0,0,18,1,504,3.0000,0.117
46,0,0,18,1,522,3.1071,0.122
47,0,0,18,1,506,3.0119,0.117
48,0,0,18,1,527,3.1369,0.127
49,0,0,18,1,506,3.0119,0.114
50,0,0,18,1,497,2.9583,0.124
51,1,1,19,2,506,3.0119,0.177
52,0,0,19,1,507,3.0179,0.122
53,0,0,19,1,561,3.3393,0.133
54,0,0,19,1,470,2.7976,0.110
55,0,0,19,1,502,2.9881,0.118
56,0,0,19,1,490,2.9167,0.125
57,0,0,19,1,507,3.0179,0.121
58,0,0,19,1,498,2.9643,0.119
59,0,0,19,1,463,2.7560,0.104
