seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,1,33,33,31,1038,6.1786,1.2994,2.154
2,1,3,36,4,1006,5.9881,1.6233,0.213
3,1,2,38,3,993,5.9107,0.7072,0.153
4,1,31,69,32,977,5.8155,0.5727,3.990
5,0,0,69,1,983,5.8512,0.6221,0.117
6,1,2,71,3,993,5.9107,0.6299,0.263
7,1,1,72,2,988,5.8810,0.7599,0.207
8,1,1,73,2,1004,5.9762,0.6365,0.126
9,1,1,74,2,1006,5.9881,0.9334,0.186
10,0,0,74,1,1044,6.2143,1.3913,0.131
11,1,1,75,2,1021,6.0774,0.8288,0.171
12,0,0,75,1,1020,6.0714,1.6834,0.130
13,1,3,78,4,975,5.8036,0.8871,0.455
14,0,0,78,1,974,5.7976,0.5731,0.106
15,0,0,78,1,994,5.9167,1.2020,0.124
16,0,0,78,1,1014,6.0357,1.0460,0.123
17,0,0,78,1,1002,5.9643,0.9989,0.120
18,0,0,78,1,1005,5.9821,1.6994,0.132
19,0,0,78,1,989,5.8869,0.6030,0.110
20,1,1,79,2,938,5.5833,0.5892,0.126
21,0,0,79,1,967,5.7560,0.6514,0.108
22,1,7,86,8,957,5.6964,0.4208,0.568
23,0,0,86,1,983,5.8512,0.8472,0.102
24,0,0,86,1,991,5.8988,1.0337,0.107
25,0,0,86,1,1026,6.1071,1.2935,0.118
26,0,0,86,1,989,5.8869,0.7733,0.103
27,0,0,86,1,976,5.8095,0.5610,0.098
28,0,0,86,1,985,5.8631,0.8355,0.105
29,0,0,86,1,956,5.6905,0.4574,0.096
30,1,3,89,4,1028,6.1190,1.0744,0.290
31,0,0,89,1,1046,6.2262,1.1890,0.138
32,0,0,89,1,1036,6.1667,1.2778,0.142
33,0,0,89,1,977,5.8155,0.5377,0.112
34,0,0,89,1,964,5.7381,0.5332,0.110
35,0,0,89,1,1013,6.0298,0.5650,0.116
36,0,0,89,1,1019,6.0655,1.0080,0.133
37,0,0,89,1,1012,6.0238,1.1570,0.133
38,0,0,89,1,963,5.7321,0.4401,0.111
39,0,0,89,1,1023,6.0893,0.7231,0.125
40,1,281,370,281,1009,6.0060,0.9615,19.247
41,0,0,370,1,1000,5.9524,0.7013,0.146
42,0,0,370,1,988,5.8810,0.7686,0.128
43,0,0,370,1,973,5.7917,0.6084,0.121
44,0,0,370,1,1018,6.0595,0.8480,0.133
45,1,5,375,6,1013,6.0298,0.9750,0.191
46,0,0,375,1,1008,6.0000,0.9718,0.139
47,0,0,375,1,982,5.8452,0.6436,0.132
48,1,2,377,3,1023,6.0893,0.9058,0.196
49,0,0,377,1,1015,6.0417,1.2881,0.159
50,0,0,377,1,956,5.6905,0.5984,0.137
51,0,0,377,1,1009,6.0060,1.1156,0.154
52,0,0,377,1,996,5.9286,0.7753,0.145
53,0,0,377,1,1013,6.0298,1.5390,0.162
54,0,0,377,1,981,5.8393,0.5246,0.132
55,1,1,378,2,968,5.7619,0.5729,0.194
56,0,0,378,1,1011,6.0179,0.9289,0.153
57,0,0,378,1,979,5.8274,0.9037,0.141
58,1,6,384,6,987,5.8750,0.6009,0.758
59,0,0,384,1,983,5.8512,1.0665,0.121
60,0,0,384,1,1001,5.9583,0.8301,0.116
61,0,0,384,1,995,5.9226,1.0506,0.124
62,1,1,385,2,966,5.7500,0.5158,0.219
63,0,0,385,1,973,5.7917,0.5945,0.131
64,0,0,385,1,961,5.7202,0.4955,0.130
65,0,0,385,1,999,5.9464,1.2011,0.151
66,0,0,385,1,1015,6.0417,0.8435,0.142
67,0,0,385,1,994,5.9167,1.3389,0.143
