seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
76,0,0,59,1,1015,6.0417,0.4604,0.064
77,0,0,59,1,986,5.8690,0.3952,0.068
78,0,0,59,1,1037,6.1726,0.6098,0.072
79,0,0,59,1,969,5.7679,0.3171,0.060
80,0,0,59,1,995,5.9226,0.4034,0.060
81,0,0,59,1,982,5.8452,0.3879,0.061
82,0,0,59,1,1007,5.9940,0.6426,0.061
83,0,0,59,1,1058,6.2976,0.5789,0.067
84,0,0,59,1,1056,6.2857,0.5599,0.066
85,1,9,68,10,994,5.9167,0.4969,0.315
86,0,0,68,1,971,5.7798,0.3548,0.060
87,0,0,68,1,974,5.7976,0.4112,0.068
88,0,0,68,1,1043,6.2083,0.5634,0.074
89,0,0,68,1,989,5.8869,0.4029,0.070
90,0,0,68,1,1014,6.0357,0.5175,0.073
91,0,0,68,1,1017,6.0536,0.4989,0.070
92,0,0,68,1,1004,5.9762,0.4007,0.070
93,0,0,68,1,1052,6.2619,0.6404,0.076
94,0,0,68,1,1024,6.0952,0.6430,0.069
95,0,0,68,1,993,5.9107,0.4838,0.066
96,0,0,68,1,968,5.7619,0.3571,0.067
97,0,0,68,1,1011,6.0179,0.4259,0.070
98,1,3,71,4,968,5.7619,0.3508,0.154
99,0,0,71,1,1007,5.9940,0.4334,0.061
100,0,0,71,1,997,5.9345,0.4299,0.064
101,0,0,71,1,975,5.8036,0.4300,0.060
102,0,0,71,1,975,5.8036,0.3453,0.059
103,0,0,71,1,1014,6.0357,0.4806,0.067
104,0,0,71,1,1070,6.3690,0.8584,0.073
105,0,0,71,1,985,5.8631,0.3295,0.066
106,0,0,71,1,986,5.8690,0.3983,0.069
107,0,0,71,1,980,5.8333,0.3337,0.062
108,0,0,71,1,1025,6.1012,0.5019,0.074
109,0,0,71,1,1053,6.2679,0.6780,0.072
110,0,0,71,1,1010,6.0119,0.4496,0.065
111,0,0,71,1,1030,6.1310,0.5275,0.075
112,0,0,71,1,1022,6.0833,0.4565,0.071
113,0,0,71,1,1023,6.0893,0.6138,0.073
114,0,0,71,1,1037,6.1726,0.5196,0.077
115,0,0,71,1,1027,6.1131,0.4370,0.067
116,0,0,71,1,1040,6.1905,0.5437,0.076
117,0,0,71,1,1048,6.2381,0.6202,0.075
118,0,0,71,1,1022,6.0833,0.4582,0.070
119,0,0,71,1,1030,6.1310,0.4442,0.072
120,0,0,71,1,956,5.6905,0.4030,0.063
121,0,0,71,1,1012,6.0238,0.5098,0.063
122,0,0,71,1,994,5.9167,0.3682,0.061
123,0,0,71,1,983,5.8512,0.3760,0.063
124,0,0,71,1,989,5.8869,0.4433,0.061
125,0,0,71,1,976,5.8095,0.3796,0.063
126,0,0,71,1,987,5.8750,0.3603,0.066
127,0,0,71,1,1071,6.3750,0.7746,0.079
128,0,0,71,1,1024,6.0952,0.5508,0.072
129,0,0,71,1,1043,6.2083,0.5900,0.067
130,0,0,71,1,959,5.7083,0.4090,0.068
131,0,0,71,1,1008,6.0000,0.4185,0.069
132,0,0,71,1,988,5.8810,0.3707,0.064
133,0,0,71,1,1021,6.0774,0.4711,0.073
134,0,0,71,1,1024,6.0952,0.4436,0.070
135,0,0,71,1,991,5.8988,0.3972,0.068
136,0,0,71,1,1043,6.2083,0.6364,0.074
137,0,0,71,1,1010,6.0119,0.4069,0.064
138,1,2,73,3,1033,6.1488,0.5657,0.164
139,0,0,73,1,1000,5.9524,0.4176,0.067
140,0,0,73,1,990,5.8929,0.4625,0.068
141,0,0,73,1,1010,6.0119,0.3918,0.067
142,0,0,73,1,963,5.7321,0.3450,0.060
143,0,0,73,1,1040,6.1905,0.5621,0.065
144,0,0,73,1,1031,6.1369,0.5081,0.065
145,1,10,83,11,1080,6.4286,0.7355,0.697
146,0,0,83,1,1017,6.0536,0.4952,0.071
147,0,0,83,1,1022,6.0833,0.4222,0.065
148,0,0,83,1,960,5.7143,0.3856,0.064
149,0,0,83,1,984,5.8571,0.4265,0.065
150,0,0,83,1,990,5.8929,0.5123,0.066
151,0,0,83,1,946,5.6310,0.3143,0.061
152,0,0,83,1,1028,6.1190,0.7160,0.074
153,0,0,83,1,1011,6.0179,0.5661,0.071
154,0,0,83,1,1000,5.9524,0.3794,0.068
155,0,0,83,1,1025,6.1012,0.6031,0.074
156,0,0,83,1,1025,6.1012,0.5615,0.070
157,0,0,83,1,1023,6.0893,0.5736,0.071
158,0,0,83,1,994,5.9167,0.4447,0.068
159,0,0,83,1,1011,6.0179,0.4054,0.067
160,0,0,83,1,1036,6.1667,0.6663,0.070
161,0,0,83,1,1043,6.2083,0.5838,0.067
162,0,0,83,1,1027,6.1131,0.5601,0.071
163,0,0,83,1,994,5.9167,0.4925,0.065
164,0,0,83,1,1028,6.1190,0.5672,0.069
165,0,0,83,1,997,5.9345,0.4226,0.069
166,0,0,83,1,1029,6.1250,0.6821,0.074
167,0,0,83,1,1015,6.0417,0.4840,0.072
168,0,0,83,1,973,5.7917,0.3311,0.064
169,0,0,83,1,983,5.8512,0.3996,0.068
170,0,0,83,1,981,5.8393,0.3827,0.066
171,0,0,83,1,1045,6.2202,0.4750,0.069
172,0,0,83,1,1019,6.0655,0.6390,0.073
173,0,0,83,1,1007,5.9940,0.4074,0.070
174,0,0,83,1,950,5.6548,0.3386,0.063
175,0,0,83,1,1001,5.9583,0.4275,0.069
176,0,0,83,1,982,5.8452,0.3470,0.064
177,0,0,83,1,1025,6.1012,0.5088,0.071
178,0,0,83,1,1002,5.9643,0.4237,0.068
179,0,0,83,1,1015,6.0417,0.6152,0.067
180,0,0,83,1,973,5.7917,0.3637,0.064
181,0,0,83,1,986,5.8690,0.4593,0.063
182,0,0,83,1,986,5.8690,0.3732,0.063
183,0,0,83,1,959,5.7083,0.3577,0.061
184,0,0,83,1,1000,5.9524,0.4588,0.064
185,0,0,83,1,1011,6.0179,0.4626,0.066
186,0,0,83,1,953,5.6726,0.3704,0.061
187,0,0,83,1,1021,6.0774,0.5030,0.096
188,0,0,83,1,988,5.8810,0.4212,0.067
189,0,0,83,1,1006,5.9881,0.4399,0.066
190,0,0,83,1,1000,5.9524,0.5329,0.069
191,0,0,83,1,1021,6.0774,0.5590,0.064
192,0,0,83,1,962,5.7262,0.3640,0.060
193,0,0,83,1,1013,6.0298,0.4965,0.070
194,0,0,83,1,1021,6.0774,0.5500,0.068
195,0,0,83,1,980,5.8333,0.4355,0.071
196,0,0,83,1,997,5.9345,0.4612,0.070
197,0,0,83,1,1004,5.9762,0.4002,0.065
198,0,0,83,1,1053,6.2679,0.5727,0.077
199,0,0,83,1,1030,6.1310,0.5381,0.073
200,0,0,83,1,1026,6.1071,0.5271,0.069
201,0,0,83,1,980,5.8333,0.3083,0.065
202,0,0,83,1,1018,6.0595,0.4374,0.069
203,0,0,83,1,995,5.9226,0.4968,0.069
204,0,0,83,1,1037,6.1726,0.5343,0.073
205,0,0,83,1,1019,6.0655,0.4869,0.063
206,0,0,83,1,1022,6.0833,0.4224,0.064
207,0,0,83,1,986,5.8690,0.3957,0.066
208,0,0,83,1,1051,6.2560,0.5365,0.069
209,0,0,83,1,1037,6.1726,0.5613,0.070
210,0,0,83,1,1014,6.0357,0.3905,0.067
211,0,0,83,1,1032,6.1429,0.5147,0.069
212,0,0,83,1,1014,6.0357,0.3975,0.068
213,0,0,83,1,1035,6.1607,0.6798,0.070
214,0,0,83,1,990,5.8929,0.4371,0.067
215,0,0,83,1,961,5.7202,0.3611,0.065
216,0,0,83,1,944,5.6190,0.3856,0.063
217,0,0,83,1,1015,6.0417,0.5553,0.074
218,0,0,83,1,1033,6.1488,0.6260,0.071
219,0,0,83,1,995,5.9226,0.4499,0.067
220,0,0,83,1,1029,6.1250,0.5577,0.073
221,0,0,83,1,1015,6.0417,0.4152,0.072
222,0,0,83,1,1008,6.0000,0.5351,0.071
223,0,0,83,1,956,5.6905,0.3970,0.068
224,0,0,83,1,1018,6.0595,0.4842,0.069
225,0,0,83,1,932,5.5476,0.3217,0.062
226,0,0,83,1,965,5.7440,0.3609,0.066
227,0,0,83,1,1042,6.2024,0.5794,0.067
228,0,0,83,1,1044,6.2143,0.6439,0.069
229,0,0,83,1,953,5.6726,0.3458,0.061
230,0,0,83,1,1023,6.0893,0.5473,0.067
231,0,0,83,1,951,5.6607,0.3065,0.062
232,0,0,83,1,957,5.6964,0.4958,0.061
233,0,0,83,1,1006,5.9881,0.4543,0.065
234,0,0,83,1,1010,6.0119,0.5132,0.066
235,0,0,83,1,1013,6.0298,0.4607,0.065
236,0,0,83,1,1021,6.0774,0.5197,0.067
237,0,0,83,1,1023,6.0893,0.4992,0.074
238,0,0,83,1,1036,6.1667,0.5161,0.067
239,0,0,83,1,1020,6.0714,0.5406,0.065
240,0,0,83,1,1042,6.2024,0.5855,0.066
241,0,0,83,1,974,5.7976,0.3817,0.063
242,0,0,83,1,971,5.7798,0.3905,0.060
243,0,0,83,1,956,5.6905,0.3395,0.060
244,0,0,83,1,1031,6.1369,0.6393,0.067
245,0,0,83,1,973,5.7917,0.3905,0.060
