seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,1,2,2,3,536,3.1905,0.0946,0.068
2,1,3,5,4,531,3.1607,0.0923,0.088
3,0,0,5,1,478,2.8452,0.0700,0.038
4,0,0,5,1,472,2.8095,0.0740,0.037
5,0,0,5,1,478,2.8452,0.0781,0.036
6,0,0,5,1,518,3.0833,0.0787,0.039
7,1,1,6,2,481,2.8631,0.0651,0.051
8,0,0,6,1,474,2.8214,0.0668,0.037
9,0,0,6,1,489,2.9107,0.0798,0.038
10,0,0,6,1,541,3.2202,0.0847,0.043
11,0,0,6,1,507,3.0179,0.0808,0.038
12,0,0,6,1,539,3.2083,0.0800,0.041
13,1,1,7,2,495,2.9464,0.0883,0.064
14,0,0,7,1,480,2.8571,0.0821,0.036
15,0,0,7,1,492,2.9286,0.0710,0.037
16,0,0,7,1,525,3.1250,0.1013,0.040
17,0,0,7,1,488,2.9048,0.0702,0.037
18,1,1,8,2,551,3.2798,0.0885,0.058
19,0,0,8,1,504,3.0000,0.0760,0.039
20,0,0,8,1,452,2.6905,0.0675,0.034
21,0,0,8,1,500,2.9762,0.0753,0.038
22,0,0,8,1,483,2.8750,0.0786,0.036
23,0,0,8,1,494,2.9405,0.0823,0.037
24,0,0,8,1,488,2.9048,0.0825,0.037
25,0,0,8,1,517,3.0774,0.0747,0.040
26,0,0,8,1,510,3.0357,0.0811,0.039
27,1,1,9,2,473,2.8155,0.0712,0.043
28,0,0,9,1,514,3.0595,0.0701,0.038
29,1,3,12,4,463,2.7560,0.0839,0.113
30,0,0,12,1,535,3.1845,0.0849,0.041
31,0,0,12,1,519,3.0893,0.0814,0.041
32,0,0,12,1,544,3.2381,0.0775,0.041
33,0,0,12,1,483,2.8750,0.0795,0.036
34,0,0,12,1,493,2.9345,0.0931,0.038
35,0,0,12,1,503,2.9940,0.0880,0.037
36,0,0,12,1,510,3.0357,0.0797,0.040
37,0,0,12,1,513,3.0536,0.0818,0.041
38,1,1,13,2,484,2.8810,0.0823,0.062
39,0,0,13,1,508,3.0238,0.0735,0.043
40,0,0,13,1,507,3.0179,0.0832,0.043
41,0,0,13,1,512,3.0476,0.0873,0.041
42,0,0,13,1,496,2.9524,0.0806,0.041
43,0,0,13,1,469,2.7917,0.0668,0.039
44,0,0,13,1,523,3.1131,0.0939,0.041
45,1,1,14,2,505,3.0060,0.0879,0.068
46,0,0,14,1,519,3.0893,0.0914,0.042
47,0,0,14,1,506,3.0119,0.0832,0.039
48,0,0,14,1,526,3.1310,0.0885,0.041
49,1,1,15,2,506,3.0119,0.0786,0.064
50,0,0,15,1,497,2.9583,0.0724,0.039
51,0,0,15,1,508,3.0238,0.0920,0.040
52,0,0,15,1,506,3.0119,0.0749,0.039
53,0,0,15,1,561,3.3393,0.0798,0.044
54,0,0,15,1,471,2.8036,0.0770,0.036
55,0,0,15,1,501,2.9821,0.0870,0.039
56,0,0,15,1,489,2.9107,0.0809,0.038
57,0,0,15,1,505,3.0060,0.0786,0.038
58,0,0,15,1,501,2.9821,0.0872,0.037
59,0,0,15,1,466,2.7738,0.0608,0.035
60,0,0,15,1,506,3.0119,0.0826,0.038
61,0,0,15,1,477,2.8393,0.0937,0.037
62,0,0,15,1,491,2.9226,0.0700,0.038
63,0,0,15,1,464,2.7619,0.0604,0.034
64,0,0,15,1,510,3.0357,0.0936,0.038
65,0,0,15,1,484,2.8810,0.0743,0.037
66,0,0,15,1,485,2.8869,0.0732,0.039
67,0,0,15,1,507,3.0179,0.0830,0.038
68,0,0,15,1,475,2.8274,0.0655,0.037
69,0,0,15,1,503,2.9940,0.0815,0.040
70,0,0,15,1,497,2.9583,0.0799,0.040
71,0,0,15,1,484,2.8810,0.0694,0.038
72,0,0,15,1,484,2.8810,0.0753,0.038
73,0,0,15,1,502,2.9881,0.0683,0.039
74,0,0,15,1,487,2.8988,0.0805,0.037
75,0,0,15,1,490,2.9167,0.0752,0.038
76,0,0,15,1,499,2.9702,0.0783,0.039
77,0,0,15,1,491,2.9226,0.0650,0.037
78,0,0,15,1,524,3.1190,0.0799,0.040
79,0,0,15,1,479,2.8512,0.0850,0.036
80,0,0,15,1,507,3.0179,0.0778,0.039
81,0,0,15,1,507,3.0179,0.0751,0.040
82,0,0,15,1,524,3.1190,0.0900,0.040
83,0,0,15,1,536,3.1905,0.0759,0.041
84,0,0,15,1,519,3.0893,0.0890,0.041
85,0,0,15,1,521,3.1012,0.0888,0.041
86,0,0,15,1,508,3.0238,0.0940,0.039
87,0,0,15,1,489,2.9107,0.0674,0.038
88,0,0,15,1,528,3.1429,0.0822,0.041
89,0,0,15,1,502,2.9881,0.0802,0.038
90,0,0,15,1,497,2.9583,0.0741,0.039
91,0,0,15,1,482,2.8690,0.0837,0.037
92,0,0,15,1,519,3.0893,0.0873,0.040
93,0,0,15,1,529,3.1488,0.1010,1.139
94,0,0,15,1,473,2.8155,0.0704,0.037
95,0,0,15,1,485,2.8869,0.0774,0.036
96,0,0,15,1,495,2.9464,0.0764,0.038
97,1,1,16,2,495,2.9464,0.0699,0.044
98,0,0,16,1,498,2.9643,0.0921,0.038
99,0,0,16,1,499,2.9702,0.0854,0.039
100,0,0,16,1,515,3.0655,0.0770,0.040
101,0,0,16,1,480,2.8571,0.0755,0.036
102,0,0,16,1,499,2.9702,0.0819,0.038
103,0,0,16,1,511,3.0417,0.0816,0.038
104,0,0,16,1,532,3.1667,0.0919,0.041
105,0,0,16,1,486,2.8929,0.0684,0.036
106,0,0,16,1,475,2.8274,0.0755,0.036
107,1,1,17,2,480,2.8571,0.0805,0.042
108,0,0,17,1,503,2.9940,0.0657,0.040
109,0,0,17,1,512,3.0476,0.0809,0.040
110,0,0,17,1,499,2.9702,0.0768,0.038
111,0,0,17,1,505,3.0060,0.0749,0.039
112,0,0,17,1,519,3.0893,0.0835,0.040
113,0,0,17,1,501,2.9821,0.0784,0.039
114,0,0,17,1,505,3.0060,0.0815,0.038
115,0,0,17,1,496,2.9524,0.0742,0.039
116,0,0,17,1,517,3.0774,0.0743,0.039
117,0,0,17,1,512,3.0476,0.0881,0.039
118,0,0,17,1,507,3.0179,0.0852,0.039
119,0,0,17,1,509,3.0298,0.0733,0.040
120,0,0,17,1,463,2.7560,0.0648,0.034
121,0,0,17,1,503,2.9940,0.0809,0.039
122,0,0,17,1,483,2.8750,0.0627,0.037
123,0,0,17,1,517,3.0774,0.0709,0.040
124,0,0,17,1,496,2.9524,0.0773,0.038
125,0,0,17,1,503,2.9940,0.0788,0.039
126,0,0,17,1,488,2.9048,0.0667,0.038
127,0,0,17,1,553,3.2917,0.0868,0.043
128,0,0,17,1,504,3.0000,0.0734,0.038
129,0,0,17,1,541,3.2202,0.0984,0.042
130,0,0,17,1,470,2.7976,0.0690,0.036
131,0,0,17,1,512,3.0476,0.0751,0.039
132,0,0,17,1,499,2.9702,0.0699,0.038
133,0,0,17,1,519,3.0893,0.0806,0.040
134,0,0,17,1,509,3.0298,0.0764,0.040
135,0,0,17,1,482,2.8690,0.0700,0.037
136,0,0,17,1,537,3.1964,0.0930,0.041
137,0,0,17,1,509,3.0298,0.0698,0.038
138,0,0,17,1,493,2.9345,0.0873,0.039
139,0,0,17,1,467,2.7798,0.0777,0.037
140,0,0,17,1,477,2.8393,0.0654,0.036
141,0,0,17,1,494,2.9405,0.0760,0.038
142,0,0,17,1,501,2.9821,0.0818,0.038
143,0,0,17,1,515,3.0655,0.0880,0.039
144,0,0,17,1,531,3.1607,0.0957,0.040
145,0,0,17,1,553,3.2917,0.0818,0.043
146,0,0,17,1,507,3.0179,0.0895,0.039
147,0,0,17,1,486,2.8929,0.0702,0.036
148,0,0,17,1,492,2.9286,0.0772,0.038
149,1,1,18,2,506,3.0119,0.0865,0.069
150,0,0,18,1,529,3.1488,0.0916,0.041
151,0,0,18,1,483,2.8750,0.0681,0.037
152,0,0,18,1,485,2.8869,0.0958,0.039
153,1,1,19,2,485,2.8869,0.0682,0.066
154,0,0,19,1,511,3.0417,0.0841,0.040
155,1,1,20,2,503,2.9940,0.0843,0.046
156,0,0,20,1,535,3.1845,0.0889,0.041
157,0,0,20,1,496,2.9524,0.0883,0.038
158,0,0,20,1,485,2.8869,0.0669,0.037
159,0,0,20,1,508,3.0238,0.0776,0.039
160,0,0,20,1,527,3.1369,0.0920,0.041
161,0,0,20,1,516,3.0714,0.0795,0.039
162,0,0,20,1,516,3.0714,0.0813,0.040
163,0,0,20,1,513,3.0536,0.0800,0.040
164,0,0,20,1,520,3.0952,0.0831,0.041
