seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,2000,2000,2000,56,4.3077,72.701
2,1,2000,4000,2000,51,2.8333,46.539
3,1,2000,6000,2000,373,3.7300,288.148
4,1,2000,8000,2000,0,0.0000,20.439
5,1,2000,10000,2000,0,0.0000,59.920
6,1,2000,12000,2000,0,0.0000,87.101
7,1,2000,14000,2000,0,0.0000,28.132
8,1,2000,16000,2000,0,0.0000,73.786
9,1,2000,18000,2000,0,0.0000,139.973
10,1,2000,20000,2000,0,0.0000,131.000
11,1,2000,22000,2000,0,0.0000,95.070
12,1,2000,24000,2000,14,2.3333,227.175
13,1,2000,26000,2000,0,0.0000,219.446
