seed,deadlock_found,new_constraints,total_constraints,iterations,trains_per_hr,cpu_time
103,0,0,3080,1,5.5060,0.461
104,1,254,3334,255,5.9940,103.604
105,0,0,3334,1,5.3214,0.388
106,0,0,3334,1,5.3155,0.435
107,0,0,3334,1,5.3393,0.432
108,0,0,3334,1,5.6071,0.463
109,1,5,3339,5,5.7560,1.603
110,0,0,3339,1,5.5298,0.447
111,0,0,3339,1,5.5774,0.471
112,0,0,3339,1,5.6012,0.450
113,0,0,3339,1,5.5774,0.502
114,0,0,3339,1,5.6250,0.487
115,0,0,3339,1,5.6071,0.490
116,0,0,3339,1,5.6369,0.443
117,0,0,3339,1,5.8155,0.463
118,0,0,3339,1,5.5536,0.442
119,0,0,3339,1,5.5952,0.463
120,0,0,3339,1,5.2143,0.396
121,1,2,3341,3,5.5357,0.813
122,0,0,3341,1,5.4048,0.427
123,0,0,3341,1,5.3750,0.431
124,0,0,3341,1,5.4226,0.413
125,0,0,3341,1,5.3512,0.424
126,0,0,3341,1,5.4167,0.426
127,0,0,3341,1,5.9048,0.500
128,0,0,3341,1,5.6429,0.455
129,0,0,3341,1,5.7500,0.480
130,0,0,3341,1,5.2560,0.494
131,0,0,3341,1,5.5119,0.418
132,0,0,3341,1,5.3571,0.405
133,0,0,3341,1,5.5536,0.436
134,0,0,3341,1,5.5833,0.428
135,1,3,3344,4,5.4583,1.125
136,0,0,3344,1,5.6905,0.461
137,0,0,3344,1,5.5476,0.448
138,0,0,3344,1,5.5893,0.482
139,0,0,3344,1,5.4167,0.435
140,0,0,3344,1,5.4048,0.426
141,1,4,3348,5,5.4940,0.907
142,0,0,3348,1,5.2083,0.423
143,0,0,3348,1,5.7262,0.468
144,0,0,3348,1,5.6190,0.468
145,0,0,3348,1,5.9464,0.524
146,1,70,3418,69,5.5952,9.887
147,0,0,3418,1,5.5893,0.442
148,0,0,3418,1,5.2500,0.440
149,1,2003,5421,2000,1.9583,679.772
150,0,0,5421,1,5.3750,0.665
151,0,0,5421,1,5.1190,0.655
152,0,0,5421,1,5.6071,0.751
153,0,0,5421,1,5.5655,0.704
154,0,0,5421,1,5.4583,0.719
155,0,0,5421,1,5.5774,0.749
156,0,0,5421,1,5.7381,0.733
157,0,0,5421,1,5.5893,0.682
158,0,0,5421,1,5.4107,0.668
159,0,0,5421,1,5.5060,0.661
160,0,0,5421,1,5.6607,0.748
161,0,0,5421,1,5.6845,0.707
162,0,0,5421,1,5.6429,0.697
163,0,0,5421,1,5.3571,0.725
164,0,0,5421,1,5.6369,0.789
165,0,0,5421,1,5.4286,0.768
166,0,0,5421,1,5.5774,0.759
167,0,0,5421,1,5.5119,0.728
168,0,0,5421,1,5.3571,0.688
169,0,0,5421,1,5.3631,0.693
170,0,0,5421,1,5.3155,0.625
171,0,0,5421,1,5.6964,0.747
172,0,0,5421,1,5.5893,0.714
173,1,8,5429,9,5.4464,1.929
174,0,0,5429,1,5.1548,0.637
175,0,0,5429,1,5.5119,0.749
176,0,0,5429,1,5.3155,0.674
177,0,0,5429,1,5.6250,0.746
178,0,0,5429,1,5.4226,0.750
179,0,0,5429,1,5.5655,0.738
180,0,0,5429,1,5.2976,0.680
181,0,0,5429,1,5.4286,0.679
182,0,0,5429,1,5.4821,0.657
183,0,0,5429,1,5.2440,0.642
184,0,0,5429,1,5.4107,0.677
185,0,0,5429,1,5.5476,0.700
186,0,0,5429,1,5.2619,0.664
187,0,0,5429,1,5.5893,0.695
188,0,0,5429,1,5.3631,0.650
189,0,0,5429,1,5.4821,0.735
190,0,0,5429,1,5.4464,0.718
191,0,0,5429,1,5.5476,0.745
192,0,0,5429,1,5.2560,0.651
193,0,0,5429,1,5.5357,0.730
194,0,0,5429,1,5.5119,0.745
195,0,0,5429,1,5.3036,0.675
196,0,0,5429,1,5.4464,0.704
197,0,0,5429,1,5.3929,0.698
198,0,0,5429,1,5.6905,0.772
199,0,0,5429,1,5.5952,0.757
200,0,0,5429,1,5.5833,0.706
201,0,0,5429,1,5.3095,0.636
202,0,0,5429,1,5.5536,0.715
203,0,0,5429,1,5.4464,0.707
204,0,0,5429,1,5.6488,0.739
205,0,0,5429,1,5.5774,0.689
206,0,0,5429,1,5.5714,0.684
207,0,0,5429,1,5.3333,0.660
208,0,0,5429,1,5.7381,0.739
209,0,0,5429,1,5.6905,0.755
210,0,0,5429,1,5.5179,0.701
211,0,0,5429,1,5.6131,0.696
212,0,0,5429,1,5.5536,0.708
213,0,0,5429,1,5.6071,0.702
214,0,0,5429,1,5.5060,0.714
215,0,0,5429,1,5.1845,0.634
216,0,0,5429,1,5.1607,0.613
217,0,0,5429,1,5.5714,0.746
218,0,0,5429,1,5.6071,0.753
219,0,0,5429,1,5.3988,0.722
220,0,0,5429,1,5.5893,0.742
221,0,0,5429,1,5.5417,0.704
222,1,4,5433,5,5.4524,2.710
223,0,0,5433,1,5.1310,0.622
224,0,0,5433,1,5.5238,0.693
225,0,0,5433,1,5.0298,0.612
226,0,0,5433,1,5.2679,0.677
227,0,0,5433,1,5.7381,0.763
228,0,0,5433,1,5.7381,0.745
229,0,0,5433,1,5.1726,0.642
230,0,0,5433,1,5.5774,0.719
231,0,0,5433,1,5.2083,0.639
232,0,0,5433,1,5.2202,0.655
233,0,0,5433,1,5.5238,0.682
234,0,0,5433,1,5.5357,0.715
235,0,0,5433,1,5.5536,0.683
236,1,23,5456,24,5.5536,6.822
237,0,0,5456,1,5.5833,0.692
238,0,0,5456,1,5.5774,0.739
239,0,0,5456,1,5.5714,0.973
240,0,0,5456,1,5.6488,0.694
241,0,0,5456,1,5.3631,0.647
242,0,0,5456,1,5.3512,0.651
243,0,0,5456,1,5.2202,0.659
244,0,0,5456,1,5.6488,0.748
245,0,0,5456,1,5.2976,0.652
246,0,0,5456,1,5.4226,0.704
247,0,0,5456,1,5.4881,0.708
248,0,0,5456,1,5.7083,0.715
249,0,0,5456,1,5.6190,0.747
250,0,0,5456,1,5.9405,0.784
251,1,1,5457,2,5.5357,1.163
252,0,0,5457,1,5.2679,0.636
253,0,0,5457,1,5.2440,0.656
254,0,0,5457,1,5.9702,0.789
255,0,0,5457,1,5.4524,0.682
256,0,0,5457,1,5.5119,0.707
257,0,0,5457,1,5.8214,0.755
258,0,0,5457,1,5.8393,0.757
259,0,0,5457,1,5.5238,0.708
260,0,0,5457,1,5.6429,0.748
261,0,0,5457,1,5.5119,0.682
262,0,0,5457,1,5.2738,0.656
263,0,0,5457,1,5.2917,0.656
264,0,0,5457,1,5.2976,0.663
265,0,0,5457,1,5.5417,0.684
266,0,0,5457,1,5.5476,0.726
267,0,0,5457,1,5.5000,0.703
268,0,0,5457,1,5.5655,0.793
269,0,0,5457,1,5.6071,0.697
270,0,0,5457,1,5.7202,0.719
271,0,0,5457,1,5.5238,0.696
272,0,0,5457,1,5.9167,0.816
273,0,0,5457,1,5.8095,0.784
274,0,0,5457,1,5.6845,0.791
275,0,0,5457,1,5.5238,0.744
276,0,0,5457,1,5.3929,0.767
277,0,0,5457,1,5.5357,0.779
278,0,0,5457,1,5.6786,0.902
279,0,0,5457,1,5.5060,0.687
280,0,0,5457,1,5.5595,0.697
281,1,4,5461,5,5.4821,2.865
282,0,0,5461,1,5.8214,0.785
283,0,0,5461,1,5.8036,0.765
284,0,0,5461,1,5.3095,0.661
285,0,0,5461,1,5.5060,0.711
286,0,0,5461,1,5.4048,0.633
287,0,0,5461,1,5.8214,0.771
288,1,6,5467,7,5.3690,2.564
289,0,0,5467,1,5.5179,0.759
290,0,0,5467,1,5.8095,0.841
291,0,0,5467,1,5.4405,0.788
292,0,0,5467,1,5.6845,0.803
293,0,0,5467,1,5.4881,0.800
294,0,0,5467,1,4.9881,0.647
295,0,0,5467,1,5.3690,0.737
296,0,0,5467,1,5.4643,0.727
297,0,0,5467,1,5.5179,0.736
298,0,0,5467,1,5.5000,0.688
299,0,0,5467,1,5.4107,0.673
300,0,0,5467,1,5.4345,0.672
301,0,0,5467,1,5.6012,0.701
302,0,0,5467,1,5.5655,0.707
303,0,0,5467,1,5.5238,0.697
304,0,0,5467,1,5.4702,0.705
305,0,0,5467,1,5.3512,0.617
306,0,0,5467,1,5.4464,0.676
307,0,0,5467,1,5.6786,0.743
308,0,0,5467,1,5.4464,0.724
309,0,0,5467,1,5.2917,0.657
310,0,0,5467,1,5.3869,0.660
311,0,0,5467,1,5.1488,0.687
312,1,20,5487,21,5.8036,7.997
313,0,0,5487,1,5.5238,0.701
314,0,0,5487,1,5.5000,0.692
315,0,0,5487,1,5.3452,0.661
316,0,0,5487,1,5.2560,0.672
317,1,3,5490,4,5.3571,0.940
318,0,0,5490,1,5.6071,0.765
319,0,0,5490,1,5.5833,0.739
320,0,0,5490,1,5.4048,0.738
321,0,0,5490,1,6.0298,0.820
322,0,0,5490,1,5.8095,0.792
323,0,0,5490,1,5.4940,0.716
324,0,0,5490,1,5.5298,0.742
325,0,0,5490,1,5.6012,0.762
326,0,0,5490,1,5.3095,0.644
327,0,0,5490,1,5.6548,0.732
328,0,0,5490,1,5.5179,0.732
329,0,0,5490,1,5.5833,0.717
330,0,0,5490,1,5.3929,0.669
331,0,0,5490,1,5.3274,0.645
332,0,0,5490,1,5.7262,0.769
333,0,0,5490,1,5.4702,0.677
334,0,0,5490,1,5.4286,0.669
335,0,0,5490,1,5.3690,0.697
336,0,0,5490,1,5.5536,0.734
337,0,0,5490,1,5.2202,0.686
338,0,0,5490,1,5.2857,0.610
339,0,0,5490,1,5.6012,0.689
340,0,0,5490,1,5.1964,0.648
341,0,0,5490,1,5.5298,0.720
342,0,0,5490,1,5.5952,0.785
343,0,0,5490,1,5.5179,0.716
344,0,0,5490,1,5.4226,0.721
345,0,0,5490,1,5.4821,0.716
346,0,0,5490,1,5.2321,0.655
347,1,407,5897,407,5.5714,302.281
348,0,0,5897,1,5.3214,0.702
349,0,0,5897,1,5.4524,0.715
350,0,0,5897,1,5.3571,0.710
351,0,0,5897,1,5.3333,0.711
352,0,0,5897,1,5.4167,0.745
353,0,0,5897,1,5.7321,0.898
354,0,0,5897,1,5.3095,0.791
355,0,0,5897,1,5.5655,0.849
356,0,0,5897,1,5.3095,0.782
357,0,0,5897,1,5.3274,0.755
358,0,0,5897,1,5.5714,0.707
359,0,0,5897,1,5.6012,0.735
360,0,0,5897,1,5.6131,0.748
361,0,0,5897,1,5.6548,0.763
362,0,0,5897,1,5.4643,0.712
363,0,0,5897,1,5.3750,0.694
364,0,0,5897,1,5.6250,0.709
365,0,0,5897,1,5.5000,0.751
366,0,0,5897,1,5.7143,0.807
367,0,0,5897,1,5.6190,0.784
368,0,0,5897,1,5.0536,0.612
369,1,2,5899,3,5.3393,1.956
370,0,0,5899,1,5.4107,0.701
371,0,0,5899,1,5.2738,0.654
372,0,0,5899,1,5.7440,0.767
373,0,0,5899,1,5.3810,0.657
374,0,0,5899,1,5.2262,0.619
375,0,0,5899,1,5.3690,0.720
376,0,0,5899,1,5.3095,0.674
377,0,0,5899,1,5.5833,0.729
378,0,0,5899,1,5.4821,0.687
379,0,0,5899,1,5.7738,0.789
380,0,0,5899,1,5.5595,0.782
381,0,0,5899,1,5.2202,0.702
382,0,0,5899,1,5.2440,0.684
383,0,0,5899,1,5.3036,0.699
384,0,0,5899,1,5.3214,0.635
385,1,13,5912,14,5.3988,4.797
386,0,0,5912,1,5.7321,0.777
387,0,0,5912,1,5.7024,0.783
388,0,0,5912,1,5.4464,0.720
389,0,0,5912,1,5.1429,0.615
390,0,0,5912,1,5.3869,0.674
391,0,0,5912,1,5.6369,0.760
392,0,0,5912,1,5.8690,0.796
393,0,0,5912,1,5.4762,0.719
394,0,0,5912,1,5.5238,0.685
395,0,0,5912,1,5.5000,0.698
396,0,0,5912,1,5.3631,0.652
397,0,0,5912,1,5.7262,0.757
398,0,0,5912,1,5.6071,0.775
399,0,0,5912,1,5.6429,0.776
400,0,0,5912,1,5.6429,0.777
401,0,0,5912,1,5.1786,0.618
402,0,0,5912,1,5.3333,0.705
403,0,0,5912,1,5.4940,0.684
404,0,0,5912,1,5.6905,0.768
405,0,0,5912,1,5.5298,0.769
406,0,0,5912,1,5.3690,0.696
407,0,0,5912,1,5.6369,0.741
408,0,0,5912,1,5.6250,0.789
409,0,0,5912,1,5.4464,0.736
410,0,0,5912,1,5.3988,0.708
411,0,0,5912,1,5.6369,0.772
412,0,0,5912,1,5.6905,0.754
413,0,0,5912,1,5.7976,0.789
414,1,197,6109,198,5.4167,85.513
415,0,0,6109,1,5.8155,0.837
416,0,0,6109,1,5.6667,0.758
417,0,0,6109,1,5.5417,0.799
418,0,0,6109,1,5.3869,0.775
419,0,0,6109,1,5.6488,0.807
420,0,0,6109,1,5.4643,0.735
421,0,0,6109,1,5.7321,0.872
422,0,0,6109,1,5.6607,0.808
423,0,0,6109,1,5.2440,0.691
424,0,0,6109,1,5.5298,1.209
425,0,0,6109,1,5.3810,0.770
426,0,0,6109,1,5.6964,0.811
427,0,0,6109,1,5.5298,0.796
428,0,0,6109,1,5.2262,0.689
429,0,0,6109,1,5.5833,0.785
430,0,0,6109,1,5.2917,0.722
431,0,0,6109,1,5.8393,0.825
432,0,0,6109,1,5.7976,0.835
433,0,0,6109,1,5.4286,0.751
434,0,0,6109,1,5.2738,0.773
435,0,0,6109,1,5.8274,0.846
436,0,0,6109,1,5.4821,0.776
437,0,0,6109,1,5.6310,0.771
438,0,0,6109,1,5.4940,0.751
439,0,0,6109,1,5.6726,0.801
440,0,0,6109,1,5.6131,0.772
441,0,0,6109,1,5.4940,0.752
442,0,0,6109,1,5.7500,0.824
443,0,0,6109,1,5.2560,0.714
444,0,0,6109,1,5.7202,0.774
445,0,0,6109,1,5.4107,0.773
446,0,0,6109,1,5.9286,0.871
447,0,0,6109,1,5.4167,0.753
448,0,0,6109,1,5.3810,0.792
449,0,0,6109,1,5.6190,0.753
450,0,0,6109,1,5.4762,0.733
451,0,0,6109,1,5.4048,0.716
452,0,0,6109,1,5.3452,0.730
453,0,0,6109,1,5.6488,0.800
454,0,0,6109,1,5.1488,0.676
455,0,0,6109,1,5.3631,0.764
456,0,0,6109,1,5.4107,0.730
457,0,0,6109,1,5.3274,0.776
458,0,0,6109,1,5.9107,0.872
459,0,0,6109,1,5.2381,0.718
460,0,0,6109,1,5.4762,0.723
461,0,0,6109,1,5.6310,0.820
462,0,0,6109,1,5.8214,0.870
463,0,0,6109,1,5.6369,0.785
464,0,0,6109,1,5.6012,0.807
465,0,0,6109,1,5.5357,0.765
466,0,0,6109,1,5.6548,0.842
467,0,0,6109,1,5.3393,0.749
468,0,0,6109,1,5.3988,0.731
469,0,0,6109,1,5.4107,0.746
470,0,0,6109,1,5.1964,0.665
471,0,0,6109,1,5.6429,0.795
472,0,0,6109,1,5.4405,0.726
473,0,0,6109,1,5.2143,0.712
474,0,0,6109,1,5.4821,0.785
475,0,0,6109,1,5.6250,0.802
476,0,0,6109,1,5.1667,0.715
477,0,0,6109,1,5.7679,0.810
478,0,0,6109,1,5.5179,0.792
479,0,0,6109,1,5.5357,0.791
480,0,0,6109,1,5.3333,0.714
481,0,0,6109,1,5.3333,0.731
482,0,0,6109,1,5.8155,0.887
483,0,0,6109,1,5.6190,0.812
484,0,0,6109,1,5.5417,0.813
485,0,0,6109,1,5.7024,0.819
486,0,0,6109,1,5.4286,0.735
487,0,0,6109,1,5.3810,0.725
488,0,0,6109,1,5.5893,0.734
489,0,0,6109,1,5.4286,0.747
490,0,0,6109,1,5.5833,0.761
491,0,0,6109,1,5.1964,0.694
492,0,0,6109,1,5.5714,0.747
493,0,0,6109,1,5.9107,0.906
494,0,0,6109,1,5.6190,0.756
495,0,0,6109,1,5.5595,0.746
496,0,0,6109,1,5.4464,0.752
497,0,0,6109,1,5.0179,0.657
498,0,0,6109,1,5.7024,0.825
499,0,0,6109,1,5.6429,0.793
500,0,0,6109,1,5.8988,0.890
501,0,0,6109,1,5.6131,0.789
502,0,0,6109,1,5.3393,0.760
503,0,0,6109,1,5.6310,0.806
504,0,0,6109,1,5.7679,0.934
505,0,0,6109,1,5.6607,0.810
506,0,0,6109,1,5.2083,0.691
507,0,0,6109,1,5.2976,0.734
508,0,0,6109,1,5.4762,0.805
509,0,0,6109,1,5.3333,0.766
510,0,0,6109,1,5.3393,0.767
511,0,0,6109,1,5.5952,0.835
512,1,2,6111,3,5.4405,1.598
513,0,0,6111,1,5.4107,0.738
514,0,0,6111,1,5.6250,0.771
515,0,0,6111,1,5.5357,0.770
516,0,0,6111,1,5.0536,0.681
517,0,0,6111,1,5.5476,0.759
518,0,0,6111,1,5.2381,0.712
519,1,12,6123,12,5.6369,7.470
520,0,0,6123,1,5.5476,0.837
521,0,0,6123,1,5.6905,0.885
522,0,0,6123,1,5.6310,0.851
523,0,0,6123,1,5.3155,0.868
524,0,0,6123,1,5.4107,0.752
525,0,0,6123,1,5.6726,0.816
526,0,0,6123,1,5.4524,0.746
527,0,0,6123,1,5.2857,0.685
528,0,0,6123,1,5.5357,0.763
529,0,0,6123,1,5.5179,0.755
530,0,0,6123,1,5.0714,0.648
531,0,0,6123,1,5.5833,0.759
532,1,1,6124,2,5.5417,0.919
533,0,0,6124,1,5.5357,0.773
534,0,0,6124,1,5.7143,0.808
535,0,0,6124,1,5.4583,0.861
536,0,0,6124,1,5.6905,0.910
537,0,0,6124,1,5.5000,0.760
538,0,0,6124,1,5.4524,0.811
539,0,0,6124,1,5.4405,0.826
540,0,0,6124,1,5.2857,0.805
541,0,0,6124,1,5.6548,0.849
542,0,0,6124,1,5.7679,0.919
543,0,0,6124,1,5.5000,0.796
544,0,0,6124,1,5.4583,0.754
545,0,0,6124,1,5.4643,0.723
546,0,0,6124,1,5.7381,0.804
547,0,0,6124,1,5.4464,0.737
548,0,0,6124,1,5.5655,0.751
549,0,0,6124,1,5.4167,0.695
550,0,0,6124,1,5.6310,0.800
551,0,0,6124,1,5.6310,0.815
552,0,0,6124,1,5.2679,0.782
553,0,0,6124,1,5.3750,0.799
554,0,0,6124,1,5.3274,0.749
555,0,0,6124,1,5.6607,0.787
556,0,0,6124,1,5.3333,0.741
557,0,0,6124,1,5.9643,0.872
558,0,0,6124,1,5.8095,0.849
559,0,0,6124,1,5.4940,0.741
560,0,0,6124,1,5.8333,0.855
561,0,0,6124,1,5.4464,0.812
562,0,0,6124,1,5.7798,0.968
563,0,0,6124,1,5.4702,0.754
564,0,0,6124,1,5.7560,0.840
565,0,0,6124,1,5.3750,0.737
566,0,0,6124,1,5.5119,0.779
567,1,35,6159,36,5.7083,23.969
568,0,0,6159,1,5.3929,0.787
569,0,0,6159,1,5.6726,0.774
570,0,0,6159,1,5.7679,0.854
571,0,0,6159,1,5.5238,0.836
572,0,0,6159,1,5.6190,0.794
573,0,0,6159,1,5.5238,0.787
574,0,0,6159,1,5.5238,0.781
575,0,0,6159,1,5.1488,0.776
576,0,0,6159,1,5.5655,0.789
577,0,0,6159,1,5.4821,0.772
578,1,2,6161,3,5.8512,1.361
579,1,367,6528,367,5.7143,303.860
580,0,0,6528,1,5.5298,0.873
581,0,0,6528,1,5.6012,0.824
582,0,0,6528,1,5.4643,0.822
583,0,0,6528,1,5.3393,0.730
584,0,0,6528,1,5.6488,0.871
585,0,0,6528,1,5.7381,0.840
586,0,0,6528,1,5.2738,0.727
587,0,0,6528,1,5.7857,0.917
588,0,0,6528,1,5.6071,0.826
589,0,0,6528,1,5.6667,0.874
590,0,0,6528,1,5.4762,0.826
591,0,0,6528,1,5.5893,0.814
592,0,0,6528,1,5.6429,0.821
593,0,0,6528,1,5.4345,0.795
594,0,0,6528,1,5.2798,0.772
595,0,0,6528,1,5.4702,0.792
596,0,0,6528,1,5.5655,0.819
597,0,0,6528,1,5.2738,0.734
598,0,0,6528,1,5.6012,0.875
599,0,0,6528,1,5.4583,0.800
600,0,0,6528,1,5.5476,0.909
601,0,0,6528,1,5.6071,0.854
602,0,0,6528,1,5.9643,0.934
603,0,0,6528,1,5.3274,0.795
604,0,0,6528,1,5.6667,0.886
605,0,0,6528,1,5.6310,0.838
606,0,0,6528,1,5.5179,0.769
607,0,0,6528,1,5.7917,0.860
608,0,0,6528,1,5.3571,0.780
609,0,0,6528,1,5.3929,0.796
610,0,0,6528,1,5.3810,0.819
611,0,0,6528,1,5.5179,0.821
612,0,0,6528,1,5.5000,0.805
613,0,0,6528,1,5.2619,0.747
614,0,0,6528,1,5.5774,0.819
615,0,0,6528,1,5.5179,0.788
616,0,0,6528,1,5.4702,0.794
617,0,0,6528,1,5.1667,0.719
618,0,0,6528,1,5.6905,0.842
619,0,0,6528,1,5.6250,0.840
620,0,0,6528,1,5.5952,0.802
621,0,0,6528,1,5.4702,0.740
622,0,0,6528,1,5.7024,0.882
623,0,0,6528,1,5.3095,0.723
624,0,0,6528,1,5.2202,0.767
625,0,0,6528,1,5.4048,0.833
626,0,0,6528,1,5.5000,0.866
627,0,0,6528,1,5.3988,0.840
628,0,0,6528,1,5.6071,0.857
629,0,0,6528,1,5.8810,0.910
630,0,0,6528,1,5.2381,0.716
631,0,0,6528,1,5.4821,0.811
632,0,0,6528,1,5.3214,0.784
633,0,0,6528,1,5.7083,0.900
634,0,0,6528,1,5.3095,0.809
635,0,0,6528,1,5.2321,0.743
636,0,0,6528,1,5.8095,0.926
637,0,0,6528,1,5.4226,0.824
638,0,0,6528,1,5.5952,0.901
639,0,0,6528,1,5.5417,0.831
640,0,0,6528,1,5.3095,0.801
641,0,0,6528,1,5.3512,0.814
642,0,0,6528,1,5.5833,0.851
643,0,0,6528,1,5.7083,0.860
644,0,0,6528,1,5.7143,0.859
645,0,0,6528,1,5.2381,0.795
646,0,0,6528,1,5.3690,0.813
647,0,0,6528,1,5.6250,0.863
648,0,0,6528,1,5.6548,0.870
649,0,0,6528,1,5.3988,0.758
650,0,0,6528,1,5.2679,0.756
651,0,0,6528,1,5.4405,0.836
652,0,0,6528,1,5.5060,0.785
653,0,0,6528,1,5.7440,0.860
654,0,0,6528,1,5.4940,0.788
655,0,0,6528,1,5.5000,0.798
656,0,0,6528,1,5.7500,0.854
657,0,0,6528,1,5.3274,0.756
658,0,0,6528,1,5.3690,0.827
659,0,0,6528,1,5.4821,0.856
660,0,0,6528,1,5.7798,0.937
661,0,0,6528,1,5.4107,0.881
662,0,0,6528,1,5.6190,0.916
663,0,0,6528,1,5.3571,0.781
664,0,0,6528,1,5.3214,0.767
665,0,0,6528,1,5.5893,0.852
666,0,0,6528,1,5.4881,0.799
667,0,0,6528,1,5.3214,0.770
668,0,0,6528,1,5.3750,0.789
669,0,0,6528,1,5.3869,0.759
670,0,0,6528,1,5.4048,0.770
671,0,0,6528,1,5.4345,0.754
672,0,0,6528,1,5.4464,0.850
673,0,0,6528,1,5.6726,0.794
674,0,0,6528,1,5.1786,0.732
675,0,0,6528,1,5.5417,0.825
676,0,0,6528,1,5.3214,0.778
677,0,0,6528,1,5.4226,0.808
678,0,0,6528,1,5.5595,0.887
679,0,0,6528,1,5.4405,0.792
