seed,deadlock_found,new_constraints,total_constraints,iterations,trains_per_hr,cpu_time
65,0,0,104,1,5.0952,0.125
66,0,0,104,1,4.9643,0.121
67,0,0,104,1,5.1012,0.123
68,0,0,104,1,4.8214,0.117
69,0,0,104,1,5.1250,0.133
70,0,0,104,1,4.9583,0.124
71,0,0,104,1,4.9286,0.123
72,0,0,104,1,4.7560,0.112
73,0,0,104,1,4.8155,0.115
74,0,0,104,1,4.8155,0.114
75,0,0,104,1,4.8810,0.120
76,0,0,104,1,5.0893,0.129
77,0,0,104,1,4.8214,0.118
78,0,0,104,1,5.1071,0.123
79,0,0,104,1,4.7143,0.108
80,0,0,104,1,5.0000,0.123
81,0,0,104,1,4.9048,0.120
82,0,0,104,1,4.9762,0.127
83,1,2,106,3,5.3214,0.158
84,0,0,106,1,5.1607,0.145
85,0,0,106,1,5.0774,0.132
86,0,0,106,1,4.8155,0.113
87,0,0,106,1,4.7619,0.115
88,0,0,106,1,5.2857,0.135
89,0,0,106,1,4.8750,0.121
90,0,0,106,1,4.9464,0.123
91,0,0,106,1,5.0774,0.121
92,0,0,106,1,4.9821,0.121
93,0,0,106,1,5.2560,0.133
94,1,27,133,28,5.1726,3.837
95,0,0,133,1,4.8988,0.120
96,0,0,133,1,4.9464,0.123
97,0,0,133,1,4.9702,0.131
98,0,0,133,1,4.6964,0.113
99,1,1,134,2,5.0000,0.147
100,1,2,136,3,4.9345,0.144
101,0,0,136,1,4.7500,0.119
102,0,0,136,1,4.7917,0.120
103,0,0,136,1,5.0000,0.130
104,0,0,136,1,5.4345,0.155
105,0,0,136,1,4.8452,0.118
106,0,0,136,1,4.7798,0.122
107,0,0,136,1,4.8452,0.118
108,0,0,136,1,5.0298,0.129
109,1,396,532,391,5.3274,41.303
110,0,0,532,1,4.9702,0.140
111,0,0,532,1,5.0893,0.152
112,0,0,532,1,5.0476,0.146
113,0,0,532,1,5.1012,0.153
114,1,1,533,2,5.1071,0.171
115,0,0,533,1,5.1369,0.148
116,0,0,533,1,5.1190,0.147
117,0,0,533,1,5.2560,0.154
118,1,1,534,2,4.9762,0.234
119,0,0,534,1,5.1131,0.147
120,0,0,534,1,4.7440,0.130
121,0,0,534,1,5.1310,0.147
122,0,0,534,1,4.8631,0.133
123,0,0,534,1,4.9167,0.145
124,0,0,534,1,4.8869,0.135
125,0,0,534,1,4.9167,0.136
126,0,0,534,1,4.8988,0.142
127,0,0,534,1,5.4345,0.171
128,0,0,534,1,5.1548,0.157
129,1,3,537,4,5.2262,0.479
130,0,0,537,1,4.8452,0.141
131,0,0,537,1,5.0000,0.147
132,0,0,537,1,4.7976,0.134
133,0,0,537,1,5.0179,0.144
134,0,0,537,1,5.0060,0.145
135,0,0,537,1,4.9167,0.134
136,0,0,537,1,5.2321,0.158
137,0,0,537,1,4.9583,0.152
138,0,0,537,1,5.1012,0.154
139,1,15,552,16,4.9107,1.627
140,0,0,552,1,4.9107,0.146
141,0,0,552,1,4.9821,0.146
142,0,0,552,1,4.8274,0.140
143,0,0,552,1,5.2083,0.159
144,0,0,552,1,5.1726,0.156
145,0,0,552,1,5.4583,0.175
146,0,0,552,1,5.0298,0.158
147,0,0,552,1,5.0893,0.147
148,0,0,552,1,4.7679,0.134
149,1,7,559,8,4.9167,0.634
150,0,0,559,1,4.9345,0.144
151,0,0,559,1,4.6786,0.125
152,0,0,559,1,5.0893,0.143
153,0,0,559,1,5.0655,0.142
154,0,0,559,1,4.9821,0.139
155,1,6,565,7,5.0833,0.879
156,0,0,565,1,5.2976,0.161
157,0,0,565,1,5.1012,0.155
158,0,0,565,1,4.8214,0.149
159,0,0,565,1,5.0179,0.149
160,0,0,565,1,5.1607,0.156
161,0,0,565,1,5.1845,0.158
162,0,0,565,1,5.1250,0.156
163,0,0,565,1,4.8929,0.151
164,0,0,565,1,5.0893,0.159
165,0,0,565,1,4.8869,0.148
166,1,5,570,6,5.0655,0.312
167,0,0,570,1,4.9643,0.149
168,0,0,570,1,4.8988,0.146
169,0,0,570,1,4.8155,0.143
170,0,0,570,1,4.8393,0.141
171,0,0,570,1,5.1845,0.168
172,0,0,570,1,5.1250,0.160
173,0,0,570,1,4.8929,0.151
174,0,0,570,1,4.6667,0.137
175,0,0,570,1,5.1012,0.158
176,0,0,570,1,4.8333,0.142
177,0,0,570,1,5.0476,0.157
178,0,0,570,1,4.8810,0.155
179,0,0,570,1,5.0833,0.166
180,0,0,570,1,4.7857,0.148
181,0,0,570,1,4.9167,0.150
182,0,0,570,1,4.9583,0.148
183,0,0,570,1,4.7262,0.144
184,0,0,570,1,4.8690,0.150
185,0,0,570,1,5.0179,0.157
186,0,0,570,1,4.7262,0.149
187,0,0,570,1,5.0119,0.164
188,0,0,570,1,4.7857,0.156
189,0,0,570,1,5.0179,0.164
190,0,0,570,1,4.9048,0.156
191,0,0,570,1,5.0833,0.163
192,0,0,570,1,4.7917,0.149
193,0,0,570,1,5.0714,0.160
194,1,1,571,2,4.9762,0.214
195,0,0,571,1,4.7976,0.149
196,0,0,571,1,4.8810,0.153
197,0,0,571,1,5.0000,0.154
198,0,0,571,1,5.1905,0.165
199,0,0,571,1,5.0417,0.159
200,0,0,571,1,5.0595,0.158
201,0,0,571,1,4.8333,0.149
202,0,0,571,1,5.0833,0.163
203,0,0,571,1,4.9524,0.153
204,0,0,571,1,5.1607,0.164
205,0,0,571,1,5.1369,0.162
206,0,0,571,1,5.0238,0.158
207,0,0,571,1,4.8214,0.151
208,0,0,571,1,5.2619,0.176
209,0,0,571,1,5.1012,0.161
210,0,0,571,1,5.0298,0.152
211,0,0,571,1,5.1071,0.165
212,0,0,571,1,5.0893,0.151
213,0,0,571,1,5.0476,0.150
214,0,0,571,1,5.0000,0.151
215,1,1,572,2,4.6786,0.215
216,0,0,572,1,4.7500,0.132
217,0,0,572,1,5.0000,0.153
218,0,0,572,1,5.0655,0.159
219,0,0,572,1,4.8929,0.139
220,0,0,572,1,5.0952,0.155
221,0,0,572,1,5.1310,0.160
222,0,0,572,1,5.0119,0.155
223,0,0,572,1,4.6667,0.141
224,1,1,573,2,5.0060,0.197
225,0,0,573,1,4.5655,0.130
226,0,0,573,1,4.7976,0.142
227,0,0,573,1,5.2202,0.161
228,0,0,573,1,5.2143,0.161
229,0,0,573,1,4.6786,0.138
230,0,0,573,1,5.1071,0.151
231,0,0,573,1,4.6786,0.132
232,0,0,573,1,4.6905,0.141
233,0,0,573,1,5.0357,0.150
234,0,0,573,1,5.1250,0.153
235,0,0,573,1,5.1071,0.149
236,0,0,573,1,5.0655,0.143
237,0,0,573,1,5.1131,0.151
238,0,0,573,1,5.1310,0.147
239,0,0,573,1,5.0774,0.156
240,0,0,573,1,5.1310,0.149
241,0,0,573,1,4.8512,0.136
242,0,0,573,1,4.8988,0.144
243,0,0,573,1,4.6845,0.137
244,0,0,573,1,5.1071,0.151
245,0,0,573,1,4.8690,0.142
246,0,0,573,1,4.8571,0.139
247,0,0,573,1,4.9405,0.145
248,0,0,573,1,5.2679,0.162
249,0,0,573,1,5.2024,0.158
250,0,0,573,1,5.4286,0.168
251,0,0,573,1,5.0298,0.155
252,0,0,573,1,4.7083,0.136
253,0,0,573,1,4.6845,0.140
254,0,0,573,1,5.4881,0.174
255,0,0,573,1,4.8810,0.143
256,0,0,573,1,4.9881,0.151
257,0,0,573,1,5.2857,0.171
258,0,0,573,1,5.2321,0.174
259,0,0,573,1,4.9881,0.150
260,0,0,573,1,5.1071,0.174
261,0,0,573,1,5.0357,0.159
262,0,0,573,1,4.8333,0.149
263,0,0,573,1,4.8155,0.151
264,0,0,573,1,4.8750,0.151
265,0,0,573,1,5.0714,0.157
266,0,0,573,1,5.0179,0.157
267,0,0,573,1,5.0179,0.164
268,0,0,573,1,5.0595,0.155
269,0,0,573,1,5.1071,0.161
270,0,0,573,1,5.1786,0.164
271,0,0,573,1,5.0833,0.152
272,0,0,573,1,5.3631,0.184
273,0,0,573,1,5.3214,0.178
274,0,0,573,1,5.1190,0.174
275,0,0,573,1,4.9702,0.142
276,0,0,573,1,4.8869,0.149
277,0,0,573,1,4.9940,0.150
278,0,0,573,1,5.1369,0.157
279,0,0,573,1,5.1190,0.157
280,1,7,580,7,4.9881,0.578
281,0,0,580,1,4.9762,0.156
282,1,2,582,3,5.2917,0.347
283,0,0,582,1,5.3393,0.170
284,0,0,582,1,4.8036,0.147
285,0,0,582,1,5.0476,0.155
286,0,0,582,1,4.8988,0.149
287,0,0,582,1,5.2857,0.170
288,0,0,582,1,4.9345,0.151
289,0,0,582,1,4.9702,0.152
290,0,0,582,1,5.2917,0.172
291,0,0,582,1,4.8988,0.147
292,0,0,582,1,5.2024,0.159
293,0,0,582,1,4.9048,0.153
294,0,0,582,1,4.4881,0.127
295,0,0,582,1,4.8988,0.143
296,0,0,582,1,5.0655,0.155
297,0,0,582,1,5.1071,0.146
298,0,0,582,1,5.0179,0.155
299,0,0,582,1,5.0179,0.154
300,0,0,582,1,4.9821,0.154
301,0,0,582,1,5.1429,0.160
302,0,0,582,1,5.0893,0.159
303,0,0,582,1,5.0119,0.155
304,0,0,582,1,5.0060,0.153
305,0,0,582,1,4.8214,0.139
306,0,0,582,1,4.9583,0.141
307,0,0,582,1,5.2500,0.157
308,0,0,582,1,4.9286,0.145
309,0,0,582,1,4.8155,0.136
310,0,0,582,1,4.9048,0.140
311,0,0,582,1,4.6429,0.135
312,0,0,582,1,5.2798,0.158
313,0,0,582,1,4.9643,0.141
314,0,0,582,1,5.0298,0.144
315,0,0,582,1,4.8393,0.137
316,0,0,582,1,4.7619,0.141
317,0,0,582,1,4.8988,0.141
318,0,0,582,1,5.1726,0.154
319,0,0,582,1,5.0536,0.145
320,0,0,582,1,4.8274,0.145
321,0,0,582,1,5.5119,0.175
322,0,0,582,1,5.2440,0.164
323,0,0,582,1,4.9881,0.141
324,1,1,583,2,5.0714,0.184
325,0,0,583,1,5.0357,0.143
326,0,0,583,1,4.7798,0.130
327,0,0,583,1,5.1964,0.149
328,0,0,583,1,5.0060,0.141
329,0,0,583,1,5.1012,0.163
330,0,0,583,1,4.8810,0.134
331,0,0,583,1,4.8333,0.143
332,0,0,583,1,5.1190,0.159
333,0,0,583,1,4.9881,0.144
334,0,0,583,1,4.8810,0.147
335,0,0,583,1,4.8750,0.142
336,0,0,583,1,5.0476,0.141
337,0,0,583,1,4.7857,0.138
338,0,0,583,1,4.7381,0.127
339,0,0,583,1,5.1845,0.151
340,0,0,583,1,4.7083,0.135
341,0,0,583,1,5.0060,0.144
342,0,0,583,1,5.0298,0.149
343,0,0,583,1,4.9940,0.147
344,0,0,583,1,4.9286,0.150
345,0,0,583,1,4.9881,0.149
346,0,0,583,1,4.7202,0.127
347,0,0,583,1,5.0179,0.154
348,0,0,583,1,4.8929,0.145
349,0,0,583,1,4.8810,0.140
350,0,0,583,1,4.8571,0.143
351,0,0,583,1,4.8869,0.137
352,0,0,583,1,4.9643,0.136
353,0,0,583,1,5.1310,0.150
354,0,0,583,1,4.9048,0.139
355,0,0,583,1,4.9821,0.142
356,0,0,583,1,4.7917,0.134
357,0,0,583,1,4.8155,0.144
358,0,0,583,1,5.0833,0.145
359,0,0,583,1,5.1071,0.147
360,0,0,583,1,5.0952,0.146
361,0,0,583,1,5.1310,0.150
362,0,0,583,1,5.0060,0.142
363,0,0,583,1,4.9286,0.130
364,0,0,583,1,5.1250,0.134
365,0,0,583,1,4.9405,0.131
366,0,0,583,1,5.1964,0.158
367,0,0,583,1,5.0595,0.157
368,0,0,583,1,4.5238,0.122
369,0,0,583,1,4.7679,0.137
370,0,0,583,1,4.9583,0.144
371,0,0,583,1,4.7619,0.136
372,0,0,583,1,5.2798,0.156
373,0,0,583,1,4.8631,0.147
374,0,0,583,1,4.7560,0.136
375,0,0,583,1,4.8690,0.139
376,0,0,583,1,4.7917,0.132
377,0,0,583,1,5.1071,0.148
378,0,0,583,1,4.9583,0.141
379,0,0,583,1,5.2560,0.156
380,0,0,583,1,5.0298,0.150
381,0,0,583,1,4.6607,0.131
382,0,0,583,1,4.7202,0.134
383,0,0,583,1,4.7798,0.136
384,0,0,583,1,4.7738,0.131
385,0,0,583,1,4.8690,0.134
386,0,0,583,1,5.2679,0.156
387,0,0,583,1,5.1369,0.153
388,0,0,583,1,4.9107,0.146
389,0,0,583,1,4.7083,0.131
390,0,0,583,1,4.9345,0.137
391,1,2005,2588,2000,2.6071,484.405
392,0,0,2588,1,5.3452,0.347
393,0,0,2588,1,5.0000,0.350
394,0,0,2588,1,4.9226,0.312
395,0,0,2588,1,4.9762,0.315
396,0,0,2588,1,4.8690,0.287
397,0,0,2588,1,5.2262,0.382
398,0,0,2588,1,5.1131,0.346
399,0,0,2588,1,5.1131,0.347
400,0,0,2588,1,5.1190,0.343
401,0,0,2588,1,4.6667,0.288
402,0,0,2588,1,4.8155,0.373
403,0,0,2588,1,4.9821,0.341
404,0,0,2588,1,5.1190,0.358
405,0,0,2588,1,4.9464,0.363
406,0,0,2588,1,4.9286,0.346
407,0,0,2588,1,5.1726,0.333
408,0,0,2588,1,5.0655,0.383
409,0,0,2588,1,4.9107,0.429
410,1,2,2590,3,4.9226,0.619
411,0,0,2590,1,5.1310,0.582
412,0,0,2590,1,5.2381,0.416
413,0,0,2590,1,5.2440,0.402
414,0,0,2590,1,4.8988,0.367
415,0,0,2590,1,5.2976,0.423
416,0,0,2590,1,5.1964,0.334
417,0,0,2590,1,4.9940,0.321
418,0,0,2590,1,4.9345,0.337
419,0,0,2590,1,5.1607,0.368
420,0,0,2590,1,4.9524,0.370
421,0,0,2590,1,5.2381,0.483
422,0,0,2590,1,5.1905,0.493
423,0,0,2590,1,4.7619,0.438
424,0,0,2590,1,4.9881,0.320
425,0,0,2590,1,4.8333,0.319
426,0,0,2590,1,5.1667,0.408
427,0,0,2590,1,4.9762,0.363
428,0,0,2590,1,4.8393,0.315
429,0,0,2590,1,5.0893,0.339
430,0,0,2590,1,4.7857,0.342
431,0,0,2590,1,5.3274,0.329
432,0,0,2590,1,5.2083,0.332
433,0,0,2590,1,4.8512,0.299
434,0,0,2590,1,4.8095,0.340
435,0,0,2590,1,5.3274,0.409
436,0,0,2590,1,4.9167,0.323
437,0,0,2590,1,5.0833,0.356
438,0,0,2590,1,4.9821,0.385
439,0,0,2590,1,5.1786,0.347
440,0,0,2590,1,5.0714,0.352
441,0,0,2590,1,5.0060,0.749
442,0,0,2590,1,5.2619,0.529
443,0,0,2590,1,4.7738,0.440
444,0,0,2590,1,5.2321,0.537
445,0,0,2590,1,4.9881,0.628
446,0,0,2590,1,5.3571,0.530
447,0,0,2590,1,4.9107,0.724
448,0,0,2590,1,4.8750,0.435
449,0,0,2590,1,5.1131,0.441
450,0,0,2590,1,4.9643,0.374
451,0,0,2590,1,4.8393,0.329
452,0,0,2590,1,4.8869,0.362
453,0,0,2590,1,5.0952,0.368
454,0,0,2590,1,4.6726,0.273
455,0,0,2590,1,4.8393,0.263
456,0,0,2590,1,4.8929,0.274
457,0,0,2590,1,4.7798,0.288
458,0,0,2590,1,5.4107,0.365
459,0,0,2590,1,4.7857,0.281
460,0,0,2590,1,5.0357,0.277
461,0,0,2590,1,5.1845,0.315
462,0,0,2590,1,5.2500,0.322
463,0,0,2590,1,5.0893,0.320
464,0,0,2590,1,5.0893,0.311
465,0,0,2590,1,5.0357,0.307
466,0,0,2590,1,5.1905,0.333
467,0,0,2590,1,4.8214,0.292
468,0,0,2590,1,4.9524,0.305
469,0,0,2590,1,4.8810,0.350
470,0,0,2590,1,4.7262,0.302
471,0,0,2590,1,5.0893,0.696
472,0,0,2590,1,4.8810,0.360
473,0,0,2590,1,4.6964,0.595
474,0,0,2590,1,4.8869,0.383
475,0,0,2590,1,5.1190,0.488
476,0,0,2590,1,4.7738,0.399
477,0,0,2590,1,5.2024,0.453
478,0,0,2590,1,5.0714,0.445
479,0,0,2590,1,5.0774,0.911
480,0,0,2590,1,4.9167,0.737
481,0,0,2590,1,4.8810,0.556
482,0,0,2590,1,5.3095,0.421
483,0,0,2590,1,5.1548,0.388
484,0,0,2590,1,5.0476,0.339
485,0,0,2590,1,5.2500,0.326
486,0,0,2590,1,4.9464,0.319
487,0,0,2590,1,4.8988,0.300
488,0,0,2590,1,5.1964,0.320
489,0,0,2590,1,4.8393,0.290
490,0,0,2590,1,5.1250,0.300
491,0,0,2590,1,4.7024,0.283
492,0,0,2590,1,5.0714,0.320
493,0,0,2590,1,5.3810,0.367
494,0,0,2590,1,5.0357,0.313
495,0,0,2590,1,5.0000,0.300
496,0,0,2590,1,4.9583,0.313
497,0,0,2590,1,4.6071,0.261
498,0,0,2590,1,5.2262,0.365
499,0,0,2590,1,5.1310,0.330
500,0,0,2590,1,5.3929,0.382
501,0,0,2590,1,5.0833,0.372
502,0,0,2590,1,4.8929,0.317
503,0,0,2590,1,5.1369,0.353
504,0,0,2590,1,5.1964,0.336
505,0,0,2590,1,5.1548,0.351
506,0,0,2590,1,4.6429,0.325
507,0,0,2590,1,4.8929,0.563
508,0,0,2590,1,5.0060,0.532
509,0,0,2590,1,4.7976,0.662
510,0,0,2590,1,4.8214,0.345
