seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,5,5,6,616,3.6667,0.148
2,0,0,5,1,600,3.5714,0.109
3,0,0,5,1,564,3.3571,0.101
4,0,0,5,1,564,3.3571,0.103
5,0,0,5,1,558,3.3214,0.097
6,0,0,5,1,594,3.5357,0.107
7,0,0,5,1,565,3.3631,0.091
8,0,0,5,1,571,3.3988,0.084
9,0,0,5,1,577,3.4345,0.090
10,0,0,5,1,623,3.7083,0.095
11,0,0,5,1,587,3.4940,0.102
12,0,0,5,1,623,3.7083,0.109
13,0,0,5,1,580,3.4524,0.094
14,0,0,5,1,557,3.3155,0.084
15,0,0,5,1,570,3.3929,0.092
16,0,0,5,1,611,3.6369,0.091
17,0,0,5,1,565,3.3631,0.088
18,0,0,5,1,611,3.6369,0.097
19,0,0,5,1,587,3.4940,0.093
20,0,0,5,1,523,3.1131,0.078
21,0,0,5,1,586,3.4881,0.086
22,0,0,5,1,577,3.4345,0.086
23,0,0,5,1,565,3.3631,0.084
24,0,0,5,1,567,3.3750,0.089
25,0,0,5,1,599,3.5655,0.098
26,0,0,5,1,599,3.5655,0.095
27,0,0,5,1,559,3.3274,0.086
28,0,0,5,1,596,3.5476,0.094
29,0,0,5,1,542,3.2262,0.082
30,0,0,5,1,608,3.6190,0.095
31,0,0,5,1,613,3.6488,0.095
32,0,0,5,1,606,3.6071,0.091
33,0,0,5,1,560,3.3333,0.080
34,0,0,5,1,581,3.4583,0.084
35,0,0,5,1,587,3.4940,0.085
36,0,0,5,1,598,3.5595,0.090
37,0,0,5,1,613,3.6488,0.094
38,0,0,5,1,557,3.3155,0.088
39,0,0,5,1,589,3.5060,0.092
40,0,0,5,1,584,3.4762,0.086
41,0,0,5,1,589,3.5060,0.087
42,0,0,5,1,580,3.4524,0.085
43,0,0,5,1,559,3.3274,0.082
44,0,0,5,1,593,3.5298,0.087
45,0,0,5,1,585,3.4821,0.085
46,0,0,5,1,591,3.5179,0.092
47,0,0,5,1,572,3.4048,0.084
48,0,0,5,1,607,3.6131,0.089
49,0,0,5,1,585,3.4821,0.084
50,0,0,5,1,571,3.3988,0.081
51,0,0,5,1,584,3.4762,0.089
52,0,0,5,1,576,3.4286,0.086
53,0,0,5,1,632,3.7619,0.095
54,0,0,5,1,556,3.3095,0.079
55,0,0,5,1,576,3.4286,0.090
56,0,0,5,1,579,3.4464,0.087
57,0,0,5,1,589,3.5060,0.088
58,0,0,5,1,577,3.4345,0.084
59,0,0,5,1,555,3.3036,0.079
60,0,0,5,1,592,3.5238,0.099
61,0,0,5,1,565,3.3631,0.090
62,0,0,5,1,575,3.4226,0.088
63,0,0,5,1,553,3.2917,0.079
64,0,0,5,1,574,3.4167,0.082
65,0,0,5,1,575,3.4226,0.084
66,0,0,5,1,593,3.5298,0.089
67,0,0,5,1,590,3.5119,0.089
68,0,0,5,1,559,3.3274,0.079
69,0,0,5,1,608,3.6190,0.094
70,0,0,5,1,592,3.5238,0.092
71,0,0,5,1,570,3.3929,0.085
72,0,0,5,1,561,3.3393,0.085
73,0,0,5,1,573,3.4107,0.088
74,0,0,5,1,559,3.3274,0.084
75,0,0,5,1,577,3.4345,0.088
76,0,0,5,1,569,3.3869,0.087
77,0,0,5,1,574,3.4167,0.089
78,0,0,5,1,608,3.6190,0.101
79,0,0,5,1,558,3.3214,0.081
80,0,0,5,1,593,3.5298,0.089
81,0,0,5,1,596,3.5476,0.092
82,0,0,5,1,603,3.5893,0.092
83,0,0,5,1,616,3.6667,0.096
84,0,0,5,1,598,3.5595,0.091
85,0,0,5,1,600,3.5714,0.087
86,0,0,5,1,580,3.4524,0.086
87,0,0,5,1,569,3.3869,0.084
88,0,0,5,1,608,3.6190,0.089
89,0,0,5,1,571,3.3988,0.083
90,0,0,5,1,582,3.4643,0.084
91,0,0,5,1,573,3.4107,0.085
92,0,0,5,1,588,3.5000,0.090
93,0,0,5,1,611,3.6369,0.088
94,0,0,5,1,558,3.3214,0.087
95,0,0,5,1,565,3.3631,0.083
96,0,0,5,1,570,3.3929,0.084
97,0,0,5,1,592,3.5238,0.090
98,0,0,5,1,564,3.3571,0.085
99,0,0,5,1,583,3.4702,0.086
100,0,0,5,1,601,3.5774,0.089
101,0,0,5,1,556,3.3095,0.082
