seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,1,6,6,5,796,4.7381,0.3538,0.449
2,1,2,8,3,795,4.7321,0.3010,0.344
3,1,1,9,2,732,4.3571,0.2137,0.249
4,1,1,10,2,727,4.3274,0.2271,0.246
5,1,2,12,3,739,4.3988,0.2543,0.279
6,1,4,16,5,752,4.4762,0.2433,0.445
7,0,0,16,1,755,4.4940,0.2639,0.149
8,0,0,16,1,739,4.3988,0.2399,0.146
9,1,5,21,6,772,4.5952,0.2962,0.571
10,1,3,24,4,784,4.6667,0.2750,0.427
11,0,0,24,1,764,4.5476,0.2629,0.148
12,1,3,27,4,776,4.6190,0.2581,0.252
13,0,0,27,1,748,4.4524,0.2748,0.146
14,1,1,28,2,716,4.2619,0.2342,0.220
15,0,0,28,1,757,4.5060,0.2780,0.149
16,0,0,28,1,775,4.6131,0.2706,0.149
17,1,5,33,6,767,4.5655,0.2960,0.505
18,1,1,34,2,776,4.6190,0.3139,0.258
19,0,0,34,1,734,4.3690,0.2254,0.144
20,1,11,45,12,682,4.0595,0.2128,0.560
21,0,0,45,1,742,4.4167,0.2533,0.143
22,1,6,51,6,732,4.3571,0.2304,0.735
23,1,1,52,2,730,4.3452,0.2728,0.211
24,0,0,52,1,770,4.5833,0.2781,0.153
25,1,1,53,2,783,4.6607,0.2445,0.314
26,0,0,53,1,764,4.5476,0.2729,0.163
27,1,9,62,10,721,4.2917,0.2483,1.087
28,0,0,62,1,752,4.4762,0.2311,0.144
29,1,2,64,3,705,4.1964,0.2390,0.333
30,0,0,64,1,773,4.6012,0.2815,0.151
31,0,0,64,1,787,4.6845,0.2548,0.154
32,0,0,64,1,823,4.8988,0.3259,0.161
33,0,0,64,1,732,4.3571,0.2108,0.134
34,1,2,66,3,727,4.3274,0.2445,0.252
35,0,0,66,1,758,4.5119,0.2387,0.151
36,0,0,66,1,764,4.5476,0.2545,0.154
37,0,0,66,1,762,4.5357,0.2779,0.172
38,0,0,66,1,703,4.1845,0.2048,0.149
39,0,0,66,1,764,4.5476,0.2830,0.167
40,0,0,66,1,771,4.5893,0.2975,0.165
41,1,1,67,2,752,4.4762,0.2734,0.189
42,0,0,67,1,758,4.5119,0.2639,0.159
43,0,0,67,1,735,4.3750,0.2502,0.152
44,0,0,67,1,762,4.5357,0.2731,0.160
45,0,0,67,1,768,4.5714,0.2717,0.151
46,0,0,67,1,767,4.5655,0.2862,0.147
47,1,1,68,2,742,4.4167,0.2689,0.204
48,1,1,69,2,758,4.5119,0.2716,0.261
49,0,0,69,1,780,4.6429,0.3147,0.164
50,0,0,69,1,706,4.2024,0.2168,0.142
51,1,24,93,25,761,4.5298,0.2940,2.569
52,0,0,93,1,752,4.4762,0.2488,0.148
53,0,0,93,1,801,4.7679,0.3217,0.171
54,0,0,93,1,729,4.3393,0.2132,0.135
55,0,0,93,1,737,4.3869,0.2424,0.134
56,0,0,93,1,771,4.5893,0.2542,0.142
57,1,2,95,3,745,4.4345,0.2209,0.159
58,0,0,95,1,757,4.5060,0.2755,0.136
59,0,0,95,1,748,4.4524,0.2289,0.134
60,0,0,95,1,777,4.6250,0.2996,0.139
61,0,0,95,1,760,4.5238,0.2811,0.145
62,0,0,95,1,721,4.2917,0.2474,0.145
63,0,0,95,1,728,4.3333,0.2098,0.133
64,0,0,95,1,741,4.4107,0.2852,0.145
65,0,0,95,1,770,4.5833,0.2941,0.151
66,1,2,97,3,749,4.4583,0.2449,0.318
67,0,0,97,1,777,4.6250,0.2380,0.148
68,0,0,97,1,725,4.3155,0.2377,0.139
69,0,0,97,1,766,4.5595,0.2661,0.155
70,0,0,97,1,733,4.3631,0.2241,0.145
71,0,0,97,1,740,4.4048,0.2502,0.150
72,0,0,97,1,730,4.3452,0.2067,0.134
73,0,0,97,1,744,4.4286,0.2255,0.141
74,0,0,97,1,735,4.3750,0.2548,0.140
75,0,0,97,1,742,4.4167,0.2176,0.142
76,0,0,97,1,755,4.4940,0.2579,0.146
77,0,0,97,1,724,4.3095,0.2138,0.143
78,1,1,98,2,778,4.6310,0.3018,0.308
79,0,0,98,1,705,4.1964,0.2125,0.134
80,0,0,98,1,762,4.5357,0.2684,0.156
81,0,0,98,1,740,4.4048,0.2489,0.145
82,0,0,98,1,741,4.4107,0.2885,0.146
83,1,1,99,2,812,4.8333,0.2854,0.172
84,0,0,99,1,785,4.6726,0.2814,0.157
85,1,1,100,2,765,4.5536,0.2882,0.167
86,0,0,100,1,736,4.3810,0.2473,0.135
87,0,0,100,1,726,4.3214,0.2230,0.137
88,1,1,101,2,818,4.8690,0.3398,0.310
89,0,0,101,1,744,4.4286,0.2586,0.141
90,0,0,101,1,738,4.3929,0.2543,0.143
91,0,0,101,1,767,4.5655,0.2778,0.146
92,0,0,101,1,764,4.5476,0.2651,0.148
93,0,0,101,1,794,4.7262,0.3264,0.159
94,0,0,101,1,767,4.5655,0.2680,0.145
95,0,0,101,1,741,4.4107,0.2379,0.137
96,0,0,101,1,729,4.3393,0.2014,0.138
97,0,0,101,1,745,4.4345,0.2304,0.152
98,1,1,102,2,715,4.2560,0.2426,0.173
99,0,0,102,1,760,4.5238,0.2849,0.143
100,0,0,102,1,744,4.4286,0.2631,0.142
101,0,0,102,1,711,4.2321,0.2283,0.123
102,0,0,102,1,735,4.3750,0.2237,0.122
103,0,0,102,1,778,4.6310,0.2361,0.132
104,1,3,105,4,840,5.0000,0.3914,0.270
105,0,0,105,1,734,4.3690,0.2262,0.122
106,0,0,105,1,719,4.2798,0.2526,0.133
107,0,0,105,1,728,4.3333,0.2087,0.135
108,1,2,107,3,741,4.4107,0.2047,0.178
109,1,7,114,8,806,4.7976,0.3403,0.948
110,0,0,114,1,740,4.4048,0.2286,0.134
111,0,0,114,1,762,4.5357,0.2703,0.140
112,1,1,115,2,769,4.5774,0.2745,0.280
113,1,21,136,22,745,4.4345,0.2858,3.520
114,0,0,136,1,779,4.6369,0.2653,0.143
115,0,0,136,1,781,4.6488,0.2468,0.145
116,0,0,136,1,781,4.6488,0.2590,0.142
117,0,0,136,1,787,4.6845,0.2587,0.144
118,0,0,136,1,768,4.5714,0.2624,0.138
119,0,0,136,1,772,4.5952,0.2565,0.143
120,0,0,136,1,720,4.2857,0.2516,0.148
121,0,0,136,1,761,4.5298,0.2560,0.141
122,0,0,136,1,742,4.4167,0.2581,0.133
123,1,1,137,2,757,4.5060,0.2462,0.160
124,0,0,137,1,736,4.3810,0.2343,0.130
125,0,0,137,1,728,4.3333,0.2123,0.128
