seed,deadlock_found,new_constraints,total_constraints,iterations,trains_per_hr,cpu_time
200,1,3,113,4,5.0595,0.252
201,0,0,113,1,4.8333,0.082
202,0,0,113,1,5.0655,0.090
203,0,0,113,1,4.9345,0.089
204,0,0,113,1,5.1607,0.092
205,0,0,113,1,5.1429,0.091
206,0,0,113,1,5.0238,0.089
207,0,0,113,1,4.8274,0.085
208,0,0,113,1,5.2917,0.096
209,0,0,113,1,5.1071,0.092
210,0,0,113,1,5.0119,0.088
211,0,0,113,1,5.0833,0.088
212,0,0,113,1,5.0952,0.088
213,0,0,113,1,5.0595,0.088
214,0,0,113,1,5.0119,0.089
215,0,0,113,1,4.6786,0.080
216,0,0,113,1,4.7440,0.081
217,0,0,113,1,4.9940,0.093
218,0,0,113,1,5.0714,0.093
219,0,0,113,1,4.8869,0.083
220,1,2,115,3,5.0952,0.173
221,0,0,115,1,5.1369,0.092
222,0,0,115,1,5.0238,0.089
223,0,0,115,1,4.6607,0.080
224,0,0,115,1,5.0000,0.085
225,0,0,115,1,4.5595,0.077
226,0,0,115,1,4.8214,0.086
227,0,0,115,1,5.2202,0.096
228,0,0,115,1,5.2024,0.096
229,0,0,115,1,4.6786,0.084
230,0,0,115,1,5.0952,0.091
231,0,0,115,1,4.6964,0.083
232,0,0,115,1,4.6726,0.083
233,0,0,115,1,5.0357,0.088
234,0,0,115,1,5.1012,0.090
235,0,0,115,1,5.1131,0.129
236,0,0,115,1,5.0417,0.087
237,0,0,115,1,5.1250,0.089
238,0,0,115,1,5.1250,0.090
239,0,0,115,1,5.0714,0.090
240,0,0,115,1,5.1429,0.090
241,0,0,115,1,4.8393,0.084
242,0,0,115,1,4.9048,0.086
243,0,0,115,1,4.6607,0.083
244,0,0,115,1,5.1012,0.092
245,0,0,115,1,4.8571,0.084
246,0,0,115,1,4.8631,0.085
247,0,0,115,1,4.9524,0.088
248,0,0,115,1,5.2738,0.095
249,1,3,118,4,5.2024,0.276
250,0,0,118,1,5.4226,0.097
251,0,0,118,1,5.0060,0.090
252,0,0,118,1,4.7083,0.079
253,0,0,118,1,4.7024,0.082
254,0,0,118,1,5.4940,0.101
255,0,0,118,1,4.8869,0.082
256,0,0,118,1,4.9940,0.087
257,1,1,119,2,5.2798,0.108
258,0,0,119,1,5.2619,0.098
259,0,0,119,1,5.0119,0.087
260,0,0,119,1,5.0833,0.092
261,0,0,119,1,5.0357,0.086
262,0,0,119,1,4.8333,0.084
263,0,0,119,1,4.8155,0.088
264,0,0,119,1,4.8869,0.085
265,0,0,119,1,5.0655,0.088
266,0,0,119,1,5.0060,0.089
267,0,0,119,1,5.0000,0.090
268,0,0,119,1,5.0714,0.089
269,0,0,119,1,5.0833,0.092
270,0,0,119,1,5.2024,0.093
271,0,0,119,1,5.0774,0.088
272,0,0,119,1,5.3750,0.102
273,0,0,119,1,5.3274,0.097
274,0,0,119,1,5.1190,0.096
275,0,0,119,1,5.0000,0.085
276,0,0,119,1,4.8690,0.086
277,0,0,119,1,5.0060,0.089
278,0,0,119,1,5.1607,0.093
279,0,0,119,1,5.1131,0.091
280,0,0,119,1,4.9940,0.089
281,0,0,119,1,4.9821,0.088
282,0,0,119,1,5.2976,0.095
283,0,0,119,1,5.3274,0.099
284,0,0,119,1,4.7976,0.085
285,0,0,119,1,5.0357,0.089
286,0,0,119,1,4.9345,0.087
287,0,0,119,1,5.2500,0.097
288,0,0,119,1,4.8869,0.089
289,0,0,119,1,4.9702,0.089
290,0,0,119,1,5.2917,0.098
291,0,0,119,1,4.8929,0.091
292,0,0,119,1,5.1964,0.096
293,1,79,198,79,4.8929,5.187
294,0,0,198,1,4.4821,0.079
295,0,0,198,1,4.8988,0.089
296,0,0,198,1,5.0595,0.095
297,0,0,198,1,5.1131,0.094
298,0,0,198,1,5.0179,0.093
299,0,0,198,1,4.9940,0.091
300,0,0,198,1,4.9940,0.092
301,0,0,198,1,5.1310,0.093
302,0,0,198,1,5.0774,0.096
303,0,0,198,1,5.0060,0.092
304,0,0,198,1,5.0238,0.095
305,0,0,198,1,4.8274,0.084
306,0,0,198,1,4.9524,0.091
307,0,0,198,1,5.2321,0.097
308,0,0,198,1,4.9226,0.091
309,0,0,198,1,4.8095,0.085
310,0,0,198,1,4.9107,0.087
311,0,0,198,1,4.6548,0.082
312,0,0,198,1,5.2619,0.096
313,0,0,198,1,4.9821,0.089
314,0,0,198,1,5.0238,0.091
315,0,0,198,1,4.8393,0.088
316,0,0,198,1,4.7679,0.086
317,0,0,198,1,4.8750,0.090
318,0,0,198,1,5.1548,0.097
319,0,0,198,1,5.0595,0.091
320,0,0,198,1,4.8274,0.092
321,0,0,198,1,5.4940,0.105
322,0,0,198,1,5.2500,0.101
323,0,0,198,1,5.0000,0.091
324,0,0,198,1,5.0655,0.094
325,0,0,198,1,5.0476,0.093
326,0,0,198,1,4.7679,0.091
327,0,0,198,1,5.1905,0.101
328,0,0,198,1,5.0000,0.092
329,0,0,198,1,5.0893,0.096
330,0,0,198,1,4.8750,0.090
331,0,0,198,1,4.8452,0.085
332,0,0,198,1,5.1071,0.097
333,0,0,198,1,5.0000,0.090
334,1,3,201,4,4.8512,0.281
335,0,0,201,1,4.8810,0.090
336,0,0,201,1,5.0298,0.091
337,0,0,201,1,4.7679,0.085
338,0,0,201,1,4.7381,0.082
339,0,0,201,1,5.1667,0.095
340,0,0,201,1,4.6964,0.084
341,0,0,201,1,5.0119,0.091
342,0,0,201,1,5.0476,0.096
343,0,0,201,1,5.0119,0.094
344,0,0,201,1,4.9107,0.091
345,0,0,201,1,4.9940,0.094
346,0,0,201,1,4.7143,0.082
347,0,0,201,1,5.0119,0.095
348,0,0,201,1,4.8869,0.091
349,0,0,201,1,4.8929,0.089
350,0,0,201,1,4.8690,0.090
351,0,0,201,1,4.8869,0.091
352,0,0,201,1,4.9702,0.092
353,0,0,201,1,5.1310,0.099
354,0,0,201,1,4.8988,0.092
355,0,0,201,1,4.9940,0.098
356,0,0,201,1,4.7738,0.090
357,0,0,201,1,4.7976,0.092
358,0,0,201,1,5.0595,0.096
359,1,2,203,3,5.0952,0.189
360,0,0,203,1,5.0833,0.098
361,0,0,203,1,5.1190,0.097
362,0,0,203,1,5.0060,0.089
363,0,0,203,1,4.9048,0.090
364,0,0,203,1,5.1071,0.094
365,0,0,203,1,4.9286,0.090
366,0,0,203,1,5.1905,0.099
367,0,0,203,1,5.0774,0.100
368,0,0,203,1,4.5179,0.078
369,0,0,203,1,4.7917,0.090
370,0,0,203,1,4.9464,0.091
371,0,0,203,1,4.7560,0.087
372,0,0,203,1,5.2619,0.101
373,0,0,203,1,4.8631,0.088
374,0,0,203,1,4.7440,0.086
375,0,0,203,1,4.8274,0.092
376,0,0,203,1,4.8155,0.090
377,0,0,203,1,5.0952,0.099
378,0,0,203,1,4.9524,0.094
379,0,0,203,1,5.2738,0.101
380,0,0,203,1,5.0238,0.098
381,0,0,203,1,4.6667,0.087
382,0,0,203,1,4.7202,0.089
383,0,0,203,1,4.7798,0.087
384,0,0,203,1,4.7679,0.086
385,0,0,203,1,4.8571,0.088
386,0,0,203,1,5.2500,0.100
387,0,0,203,1,5.1310,0.096
388,0,0,203,1,4.9167,0.092
389,0,0,203,1,4.6905,0.084
390,0,0,203,1,4.9107,0.088
391,0,0,203,1,5.1310,0.096
392,0,0,203,1,5.3512,0.101
393,0,0,203,1,4.9821,0.097
394,0,0,203,1,4.9524,0.092
395,0,0,203,1,4.9821,0.092
396,0,0,203,1,4.8571,0.090
397,0,0,203,1,5.2262,0.097
398,0,0,203,1,5.1250,0.094
399,0,0,203,1,5.1131,0.095
400,0,0,203,1,5.1071,0.094
401,0,0,203,1,4.6786,0.080
402,0,0,203,1,4.8036,0.093
403,0,0,203,1,4.9821,0.091
404,1,2,205,3,5.1310,0.282
405,0,0,205,1,4.9881,0.094
406,0,0,205,1,4.9405,0.088
407,0,0,205,1,5.1726,0.095
408,0,0,205,1,5.0655,0.094
409,0,0,205,1,4.9226,0.089
410,0,0,205,1,4.9345,0.089
411,0,0,205,1,5.1488,0.097
412,0,0,205,1,5.2202,0.096
413,0,0,205,1,5.2619,0.102
414,0,0,205,1,4.9167,0.088
415,0,0,205,1,5.3036,0.100
416,0,0,205,1,5.2143,0.095
417,0,0,205,1,4.9881,0.088
418,0,0,205,1,4.9464,0.090
419,0,0,205,1,5.1548,0.094
420,0,0,205,1,4.9702,0.087
421,0,0,205,1,5.2381,0.095
422,0,0,205,1,5.1786,0.091
423,0,0,205,1,4.7619,0.082
424,0,0,205,1,5.0000,0.089
425,0,0,205,1,4.8452,0.082
426,0,0,205,1,5.1488,0.094
427,0,0,205,1,4.9881,0.093
428,0,0,205,1,4.8571,0.083
429,0,0,205,1,5.0893,0.090
430,0,0,205,1,4.8036,0.082
431,0,0,205,1,5.3274,0.092
432,0,0,205,1,5.2143,0.093
433,0,0,205,1,4.8571,0.083
434,0,0,205,1,4.8155,0.082
435,0,0,205,1,5.3274,0.091
436,0,0,205,1,4.8869,0.085
437,0,0,205,1,5.0893,0.089
438,0,0,205,1,4.9821,0.084
439,0,0,205,1,5.1726,0.087
440,0,0,205,1,5.0714,0.085
441,0,0,205,1,5.0119,0.086
442,0,0,205,1,5.2619,0.091
443,0,0,205,1,4.7619,0.079
444,0,0,205,1,5.2024,0.088
445,0,0,205,1,4.9881,0.084
446,0,0,205,1,5.3452,0.095
447,0,0,205,1,4.9048,0.082
448,0,0,205,1,4.8810,0.088
449,0,0,205,1,5.1131,0.086
450,0,0,205,1,4.9702,0.083
451,0,0,205,1,4.8631,0.081
452,0,0,205,1,4.8750,0.086
453,0,0,205,1,5.1131,0.087
454,0,0,205,1,4.6726,0.074
455,0,0,205,1,4.8452,0.080
456,0,0,205,1,4.9048,0.081
457,0,0,205,1,4.7798,0.079
458,0,0,205,1,5.3988,0.094
459,0,0,205,1,4.7857,0.078
460,0,0,205,1,5.0357,0.081
461,0,0,205,1,5.1905,0.087
462,0,0,205,1,5.2619,0.093
463,0,0,205,1,5.0952,0.087
464,0,0,205,1,5.0833,0.083
465,0,0,205,1,5.0179,0.085
466,0,0,205,1,5.1964,0.089
467,0,0,205,1,4.8095,0.078
468,0,0,205,1,4.9405,0.082
469,0,0,205,1,4.8810,0.079
470,0,0,205,1,4.7321,0.077
471,0,0,205,1,5.0893,0.084
472,0,0,205,1,4.8810,0.080
473,0,0,205,1,4.7083,0.080
474,0,0,205,1,4.9107,0.082
475,0,0,205,1,5.1250,0.084
476,0,0,205,1,4.7679,0.082
477,0,0,205,1,5.2202,0.087
478,0,0,205,1,5.0833,0.088
479,0,0,205,1,5.0833,0.089
480,0,0,205,1,4.9107,0.082
481,0,0,205,1,4.8810,0.079
482,0,0,205,1,5.3036,0.097
483,0,0,205,1,5.1429,0.088
484,0,0,205,1,5.0357,0.085
485,0,0,205,1,5.2500,0.087
486,0,0,205,1,4.9464,0.083
487,0,0,205,1,4.8929,0.081
488,0,0,205,1,5.2024,0.088
489,0,0,205,1,4.8452,0.085
490,0,0,205,1,5.1131,0.085
491,0,0,205,1,4.7083,0.078
492,0,0,205,1,5.0476,0.085
493,0,0,205,1,5.3810,0.090
494,0,0,205,1,5.0357,0.084
495,0,0,205,1,5.0000,0.080
496,1,3,208,4,4.9583,0.295
497,0,0,208,1,4.5893,0.073
498,0,0,208,1,5.2321,0.090
499,0,0,208,1,5.1250,0.085
500,0,0,208,1,5.3810,0.093
501,0,0,208,1,5.0595,0.087
502,0,0,208,1,4.8988,0.079
503,0,0,208,1,5.1310,0.088
504,0,0,208,1,5.1667,0.088
505,0,0,208,1,5.1429,0.086
506,0,0,208,1,4.6429,0.076
507,0,0,208,1,4.8929,0.078
508,0,0,208,1,4.9881,0.082
509,0,0,208,1,4.7976,0.076
510,0,0,208,1,4.8095,0.079
511,0,0,208,1,5.0476,0.088
512,0,0,208,1,4.9524,0.079
513,0,0,208,1,4.9643,0.080
514,0,0,208,1,5.0893,0.083
515,0,0,208,1,5.0476,0.081
516,0,0,208,1,4.5893,0.073
517,0,0,208,1,5.1250,0.084
518,0,0,208,1,4.7500,0.077
519,0,0,208,1,5.1667,0.087
520,0,0,208,1,5.0595,0.083
521,0,0,208,1,5.1607,0.087
522,0,0,208,1,5.1667,0.086
523,0,0,208,1,4.7917,0.078
524,0,0,208,1,4.8810,0.080
525,0,0,208,1,5.2083,0.087
526,0,0,208,1,4.9940,0.082
527,0,0,208,1,4.9167,0.077
528,0,0,208,1,5.0298,0.082
529,0,0,208,1,4.9881,0.084
530,0,0,208,1,4.5774,0.071
531,0,0,208,1,5.0714,0.084
532,0,0,208,1,5.1786,0.086
533,0,0,208,1,4.9702,0.083
534,0,0,208,1,5.1607,0.090
535,0,0,208,1,4.8690,0.081
536,0,0,208,1,5.1845,0.085
537,0,0,208,1,4.9881,0.081
538,0,0,208,1,5.0060,0.083
539,0,0,208,1,4.8929,0.080
540,0,0,208,1,4.6964,0.080
541,0,0,208,1,5.1369,0.085
542,0,0,208,1,5.2321,0.089
543,0,0,208,1,5.0060,0.084
544,0,0,208,1,5.0060,0.082
545,0,0,208,1,4.9643,0.080
546,0,0,208,1,5.2619,0.089
547,0,0,208,1,5.0119,0.083
548,0,0,208,1,5.1726,0.088
549,0,0,208,1,4.9464,0.080
550,0,0,208,1,5.1964,0.087
551,0,0,208,1,5.1429,0.084
552,0,0,208,1,4.7976,0.081
553,0,0,208,1,4.8452,0.078
554,0,0,208,1,4.8690,0.078
555,0,0,208,1,5.1131,0.085
556,0,0,208,1,4.8750,0.081
557,0,0,208,1,5.4762,0.094
558,1,92,300,91,5.2738,0.343
559,0,0,300,1,5.0357,0.085
560,0,0,300,1,5.3095,0.091
561,0,0,300,1,4.8929,0.084
562,0,0,300,1,5.2321,0.095
563,0,0,300,1,4.8988,0.081
564,0,0,300,1,5.2560,0.089
565,0,0,300,1,4.8155,0.082
566,0,0,300,1,5.0536,0.085
567,0,0,300,1,5.2024,0.091
568,0,0,300,1,4.8810,0.084
569,0,0,300,1,5.1429,0.086
570,0,0,300,1,5.1964,0.092
571,0,0,300,1,5.0774,0.087
572,0,0,300,1,5.1429,0.086
573,0,0,300,1,5.0000,0.086
574,0,0,300,1,5.0833,0.086
575,0,0,300,1,4.6726,0.079
576,0,0,300,1,5.1429,0.088
577,0,0,300,1,4.9821,0.082
578,0,0,300,1,5.3036,0.093
579,0,0,300,1,5.1964,0.091
580,0,0,300,1,4.9940,0.085
581,0,0,300,1,5.0238,0.084
582,0,0,300,1,5.0060,0.089
583,0,0,300,1,4.8274,0.078
584,0,0,300,1,5.1607,0.090
585,0,0,300,1,5.2202,0.092
586,0,0,300,1,4.8393,0.080
587,0,0,300,1,5.2321,0.093
588,0,0,300,1,5.1607,0.089
589,0,0,300,1,5.1845,0.089
590,0,0,300,1,4.9524,0.085
591,0,0,300,1,5.0714,0.088
592,0,0,300,1,5.0833,0.088
593,0,0,300,1,4.8869,0.082
594,0,0,300,1,4.7500,0.082
595,0,0,300,1,4.9762,0.084
596,0,0,300,1,5.0774,0.086
597,0,0,300,1,4.7679,0.081
598,0,0,300,1,5.1131,0.087
599,0,0,300,1,4.9345,0.083
600,0,0,300,1,4.9821,0.088
601,0,0,300,1,5.0833,0.087
602,0,0,300,1,5.4286,0.100
603,0,0,300,1,4.8333,0.083
604,0,0,300,1,5.1369,0.089
605,0,0,300,1,5.1012,0.089
606,0,0,300,1,5.0179,0.084
607,0,0,300,1,5.2381,0.092
608,0,0,300,1,4.8155,0.083
609,0,0,300,1,4.9643,0.085
610,0,0,300,1,4.8631,0.082
611,0,0,300,1,5.0119,0.082
612,0,0,300,1,5.0060,0.086
613,0,0,300,1,4.7619,0.080
614,0,0,300,1,5.0417,0.087
615,0,0,300,1,4.9524,0.085
616,0,0,300,1,4.9345,0.086
617,0,0,300,1,4.6310,0.078
618,0,0,300,1,5.2083,0.091
619,0,0,300,1,5.2024,0.091
620,0,0,300,1,5.0774,0.089
621,0,0,300,1,4.9702,0.084
622,1,91,391,92,5.1964,0.886
623,0,0,391,1,4.7619,0.084
624,0,0,391,1,4.7262,0.083
625,0,0,391,1,4.8214,0.089
626,0,0,391,1,4.9821,0.089
627,0,0,391,1,4.8810,0.087
628,0,0,391,1,5.0893,0.095
629,0,0,391,1,5.3274,0.101
630,0,0,391,1,4.7976,0.083
631,0,0,391,1,4.9702,0.088
632,0,0,391,1,4.7500,0.083
633,0,0,391,1,5.1964,0.096
634,0,0,391,1,4.7798,0.085
635,0,0,391,1,4.7202,0.081
636,0,0,391,1,5.2679,0.095
637,0,0,391,1,4.9940,0.091
638,0,0,391,1,5.0119,0.088
639,0,0,391,1,5.0714,0.089
640,0,0,391,1,4.7857,0.084
641,0,0,391,1,4.9107,0.089
642,0,0,391,1,5.0595,0.091
643,0,0,391,1,5.1845,0.092
644,0,0,391,1,5.1429,0.093
645,0,0,391,1,4.7083,0.086
646,0,0,391,1,4.8988,0.083
647,0,0,391,1,5.1667,0.092
648,0,0,391,1,5.0833,0.093
649,0,0,391,1,4.9464,0.088
650,0,0,391,1,4.8036,0.083
651,0,0,391,1,4.9107,0.087
652,0,0,391,1,4.9583,0.086
653,0,0,391,1,5.2560,0.097
654,0,0,391,1,4.9702,0.091
655,0,0,391,1,5.0298,0.089
656,0,0,391,1,5.2917,0.096
657,0,0,391,1,4.9048,0.083
658,0,0,391,1,4.8571,0.086
659,0,0,391,1,4.9405,0.088
660,0,0,391,1,5.2857,0.095
661,0,0,391,1,5.0060,0.090
662,0,0,391,1,5.0655,0.090
663,0,0,391,1,4.8571,0.082
664,0,0,391,1,4.7917,0.083
665,0,0,391,1,5.1310,0.093
666,0,0,391,1,4.9643,0.087
667,0,0,391,1,4.7917,0.084
668,0,0,391,1,4.8869,0.085
669,0,0,391,1,4.9464,0.088
670,0,0,391,1,4.8810,0.086
671,0,0,391,1,5.0000,0.090
672,0,0,391,1,4.9821,0.091
673,0,0,391,1,5.2262,0.093
674,0,0,391,1,4.7560,0.080
675,0,0,391,1,5.0714,0.091
676,0,0,391,1,4.7857,0.084
677,0,0,391,1,4.8869,0.085
678,0,0,391,1,5.0595,0.092
679,0,0,391,1,4.9643,0.086
680,0,0,391,1,5.1369,0.094
681,0,0,391,1,4.7798,0.085
682,0,0,391,1,5.1786,0.095
683,0,0,391,1,5.1548,0.094
684,0,0,391,1,4.7083,0.082
685,0,0,391,1,5.0595,0.089
686,0,0,391,1,4.6548,0.082
687,0,0,391,1,4.6964,0.086
688,0,0,391,1,4.7798,0.081
689,0,0,391,1,4.8810,0.086
690,0,0,391,1,5.1964,0.094
691,0,0,391,1,4.8274,0.082
692,0,0,391,1,5.1190,0.094
693,0,0,391,1,4.9048,0.090
694,0,0,391,1,5.1250,0.094
695,0,0,391,1,4.7321,0.083
696,0,0,391,1,5.0417,0.090
697,0,0,391,1,5.0119,0.094
698,0,0,391,1,4.9762,0.090
699,0,0,391,1,4.9881,0.089
700,0,0,391,1,5.0536,0.093
701,0,0,391,1,5.0298,0.090
702,0,0,391,1,5.2500,0.093
703,0,0,391,1,4.7857,0.080
704,0,0,391,1,5.0714,0.093
705,0,0,391,1,4.8869,0.086
706,0,0,391,1,5.1667,0.094
707,0,0,391,1,4.8214,0.083
708,0,0,391,1,5.0595,0.091
709,0,0,391,1,5.0952,0.092
710,0,0,391,1,4.9226,0.090
711,0,0,391,1,5.0833,0.088
712,0,0,391,1,4.8929,0.087
713,0,0,391,1,4.8690,0.086
714,0,0,391,1,4.7679,0.082
715,0,0,391,1,5.1905,0.097
716,0,0,391,1,5.1607,0.092
717,0,0,391,1,5.1012,0.093
718,0,0,391,1,5.3036,0.099
719,1,2,393,3,4.9583,0.160
720,0,0,393,1,4.9286,0.088
721,0,0,393,1,4.8631,0.085
722,0,0,393,1,5.4048,0.100
723,0,0,393,1,5.0893,0.090
724,0,0,393,1,4.9940,0.090
725,0,0,393,1,5.0893,0.093
726,0,0,393,1,5.1905,0.095
727,0,0,393,1,5.1250,0.094
728,0,0,393,1,5.0536,0.094
729,0,0,393,1,5.0774,0.091
730,0,0,393,1,4.9583,0.088
731,0,0,393,1,4.9464,0.088
732,0,0,393,1,4.7679,0.083
