seed,deadlock_found,new_constraints,total_constraints,iterations,trains_per_hr,cpu_time
1,1,2000,2000,2000,0.0000,20.825
2,1,2000,4000,2000,0.0000,13.684
3,1,2000,6000,2000,0.0000,33.419
4,1,2000,8000,2000,0.0000,19.760
5,1,2000,10000,2000,0.0000,30.499
6,1,2000,12000,2000,0.0000,10.544
7,1,2000,14000,2000,0.0000,18.103
8,1,2000,16000,2000,0.0000,49.597
9,1,2000,18000,2000,0.0000,46.852
10,1,2000,20000,2000,0.0000,40.488
11,1,2000,22000,2000,0.0000,88.318
