seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
37,0,0,50,1,839,4.9940,0.3699,0.113
38,0,0,50,1,796,4.7381,0.2535,0.101
39,0,0,50,1,845,5.0298,0.3111,0.111
40,0,0,50,1,858,5.1071,0.3568,0.113
41,1,36,86,35,824,4.9048,0.2970,0.606
42,0,0,86,1,831,4.9464,0.2941,0.109
43,0,0,86,1,823,4.8988,0.2823,0.105
44,0,0,86,1,848,5.0476,0.3568,0.113
45,0,0,86,1,842,5.0119,0.3776,0.112
46,0,0,86,1,832,4.9524,0.3309,0.110
47,0,0,86,1,813,4.8393,0.3056,0.104
48,0,0,86,1,858,5.1071,0.3715,0.114
49,1,5,91,6,879,5.2321,0.3841,0.619
50,0,0,91,1,787,4.6845,0.2507,0.101
51,1,2,93,3,863,5.1369,0.3753,0.320
52,0,0,93,1,829,4.9345,0.2906,0.107
53,0,0,93,1,897,5.3393,0.4022,0.123
54,0,0,93,1,815,4.8512,0.2755,0.103
55,0,0,93,1,811,4.8274,0.2917,0.106
56,1,1,94,2,868,5.1667,0.3872,0.214
57,0,0,94,1,804,4.7857,0.2822,0.103
58,0,0,94,1,834,4.9643,0.3443,0.106
59,0,0,94,1,835,4.9702,0.3211,0.108
60,1,10,104,11,856,5.0952,0.3501,0.663
61,0,0,104,1,856,5.0952,0.3949,0.113
62,0,0,104,1,798,4.7500,0.2891,0.107
63,0,0,104,1,806,4.7976,0.2674,0.101
64,0,0,104,1,817,4.8631,0.3193,0.105
65,0,0,104,1,856,5.0952,0.4174,0.115
66,0,0,104,1,834,4.9643,0.2661,0.111
67,0,0,104,1,857,5.1012,0.2906,0.114
68,0,0,104,1,810,4.8214,0.2879,0.105
69,0,0,104,1,861,5.1250,0.3539,0.117
70,0,0,104,1,833,4.9583,0.3176,0.111
71,0,0,104,1,828,4.9286,0.3057,0.112
72,0,0,104,1,799,4.7560,0.2443,0.100
73,0,0,104,1,809,4.8155,0.2583,0.105
74,0,0,104,1,809,4.8155,0.2817,0.103
75,0,0,104,1,820,4.8810,0.2734,0.106
76,0,0,104,1,855,5.0893,0.4428,0.116
77,0,0,104,1,810,4.8214,0.2742,0.106
78,0,0,104,1,858,5.1071,0.3331,0.112
79,0,0,104,1,792,4.7143,0.2369,0.099
80,0,0,104,1,840,5.0000,0.3101,0.112
81,0,0,104,1,824,4.9048,0.3239,0.107
82,0,0,104,1,836,4.9762,0.3667,0.114
83,1,2,106,3,894,5.3214,0.3722,0.129
84,0,0,106,1,867,5.1607,0.3838,0.121
85,0,0,106,1,853,5.0774,0.4050,0.116
86,0,0,106,1,809,4.8155,0.2736,0.101
87,0,0,106,1,800,4.7619,0.2544,0.103
88,0,0,106,1,888,5.2857,0.4135,0.120
89,0,0,106,1,819,4.8750,0.2915,0.106
90,0,0,106,1,831,4.9464,0.3500,0.110
91,0,0,106,1,853,5.0774,0.3128,0.115
92,0,0,106,1,837,4.9821,0.2997,0.111
93,0,0,106,1,883,5.2560,0.4202,0.120
94,1,27,133,28,869,5.1726,0.4347,3.431
95,0,0,133,1,823,4.8988,0.2913,0.105
96,0,0,133,1,831,4.9464,0.3150,0.109
97,0,0,133,1,835,4.9702,0.2979,0.118
98,0,0,133,1,789,4.6964,0.2601,0.103
99,1,1,134,2,840,5.0000,0.3247,0.136
100,1,2,136,3,829,4.9345,0.3096,0.122
101,0,0,136,1,798,4.7500,0.2810,0.106
102,0,0,136,1,805,4.7917,0.2464,0.104
103,0,0,136,1,840,5.0000,0.3124,0.111
104,0,0,136,1,913,5.4345,0.5616,0.135
105,0,0,136,1,814,4.8452,0.2661,0.104
106,0,0,136,1,803,4.7798,0.3546,0.108
107,0,0,136,1,814,4.8452,0.2592,0.107
108,0,0,136,1,845,5.0298,0.3248,0.117
109,1,396,532,391,895,5.3274,0.4600,36.077
110,0,0,532,1,835,4.9702,0.3072,0.124
111,0,0,532,1,855,5.0893,0.3108,0.132
112,0,0,532,1,848,5.0476,0.3070,0.129
113,0,0,532,1,857,5.1012,0.4051,0.136
114,1,1,533,2,858,5.1071,0.3585,0.150
115,0,0,533,1,863,5.1369,0.3269,0.133
116,0,0,533,1,860,5.1190,0.3084,0.129
117,0,0,533,1,883,5.2560,0.3691,0.135
118,1,1,534,2,836,4.9762,0.2984,0.210
119,0,0,534,1,859,5.1131,0.3058,0.132
120,0,0,534,1,797,4.7440,0.3248,0.119
121,0,0,534,1,862,5.1310,0.3876,0.151
122,0,0,534,1,817,4.8631,0.2967,0.121
123,0,0,534,1,826,4.9167,0.3012,0.127
124,0,0,534,1,821,4.8869,0.2686,0.120
125,0,0,534,1,826,4.9167,0.2784,0.123
126,0,0,534,1,823,4.8988,0.2957,0.123
127,0,0,534,1,913,5.4345,0.3924,0.146
128,0,0,534,1,866,5.1548,0.3688,0.134
129,1,3,537,4,878,5.2262,0.4373,0.409
130,0,0,537,1,814,4.8452,0.2601,0.121
131,0,0,537,1,840,5.0000,0.2737,0.126
132,0,0,537,1,806,4.7976,0.2752,0.121
133,0,0,537,1,843,5.0179,0.3186,0.129
134,0,0,537,1,841,5.0060,0.2975,0.130
135,0,0,537,1,826,4.9167,0.2369,0.122
136,0,0,537,1,879,5.2321,0.3825,0.187
137,0,0,537,1,833,4.9583,0.2802,0.125
138,0,0,537,1,857,5.1012,0.3629,0.133
139,1,15,552,16,825,4.9107,0.3316,1.408
140,0,0,552,1,825,4.9107,0.2964,0.126
141,0,0,552,1,837,4.9821,0.2888,0.125
142,0,0,552,1,811,4.8274,0.2809,0.118
143,0,0,552,1,875,5.2083,0.3389,0.133
144,0,0,552,1,869,5.1726,0.3437,0.137
145,0,0,552,1,917,5.4583,0.4344,0.150
146,0,0,552,1,845,5.0298,0.3580,0.132
147,0,0,552,1,855,5.0893,0.3477,0.130
148,0,0,552,1,801,4.7679,0.3178,0.123
149,1,7,559,8,826,4.9167,0.3768,0.576
150,0,0,559,1,829,4.9345,0.3949,0.130
151,0,0,559,1,786,4.6786,0.2319,0.114
152,0,0,559,1,855,5.0893,0.3951,0.132
153,0,0,559,1,851,5.0655,0.3342,0.131
154,0,0,559,1,837,4.9821,0.3287,0.129
155,1,6,565,7,854,5.0833,0.3679,0.745
156,0,0,565,1,890,5.2976,0.3810,0.138
157,0,0,565,1,857,5.1012,0.4582,0.132
158,0,0,565,1,810,4.8214,0.2802,0.128
159,0,0,565,1,843,5.0179,0.3030,0.128
160,0,0,565,1,867,5.1607,0.3234,0.135
161,0,0,565,1,871,5.1845,0.4047,0.135
162,0,0,565,1,861,5.1250,0.3102,0.134
163,0,0,565,1,822,4.8929,0.3650,0.128
164,0,0,565,1,855,5.0893,0.3656,0.136
165,0,0,565,1,821,4.8869,0.3171,0.129
166,1,5,570,6,851,5.0655,0.3917,0.270
167,0,0,570,1,834,4.9643,0.3120,0.127
168,0,0,570,1,823,4.8988,0.2636,0.121
169,0,0,570,1,809,4.8155,0.2540,0.119
170,0,0,570,1,813,4.8393,0.2924,0.121
171,0,0,570,1,871,5.1845,0.4348,0.142
172,0,0,570,1,861,5.1250,0.3586,0.136
173,0,0,570,1,822,4.8929,0.2693,0.125
174,0,0,570,1,784,4.6667,0.2443,0.118
175,0,0,570,1,857,5.1012,0.3256,0.133
176,0,0,570,1,812,4.8333,0.2769,0.120
177,0,0,570,1,848,5.0476,0.3695,0.134
178,0,0,570,1,820,4.8810,0.3021,0.128
179,0,0,570,1,854,5.0833,0.4082,0.134
180,0,0,570,1,804,4.7857,0.2756,0.122
181,0,0,570,1,826,4.9167,0.3332,0.125
182,0,0,570,1,833,4.9583,0.2702,0.124
183,0,0,570,1,794,4.7262,0.2751,0.120
184,0,0,570,1,818,4.8690,0.2465,0.124
185,0,0,570,1,843,5.0179,0.3538,0.130
186,0,0,570,1,794,4.7262,0.2617,0.130
187,0,0,570,1,842,5.0119,0.3121,0.137
188,0,0,570,1,804,4.7857,0.2986,0.126
189,0,0,570,1,843,5.0179,0.3432,0.136
190,0,0,570,1,824,4.9048,0.3862,0.130
191,0,0,570,1,854,5.0833,0.3211,0.135
192,0,0,570,1,805,4.7917,0.2975,0.122
193,0,0,570,1,852,5.0714,0.3715,0.133
194,1,1,571,2,836,4.9762,0.3615,0.177
195,0,0,571,1,806,4.7976,0.2720,0.125
196,0,0,571,1,820,4.8810,0.2949,0.126
197,0,0,571,1,840,5.0000,0.2757,0.130
198,0,0,571,1,872,5.1905,0.2983,0.141
199,0,0,571,1,847,5.0417,0.3322,0.138
200,0,0,571,1,850,5.0595,0.3423,0.134
201,0,0,571,1,812,4.8333,0.2606,0.123
202,0,0,571,1,854,5.0833,0.2961,0.133
203,0,0,571,1,832,4.9524,0.3389,0.130
204,0,0,571,1,867,5.1607,0.3876,0.134
205,0,0,571,1,863,5.1369,0.3193,0.130
206,0,0,571,1,844,5.0238,0.3396,0.127
207,0,0,571,1,810,4.8214,0.2660,0.121
208,0,0,571,1,884,5.2619,0.3882,0.140
209,0,0,571,1,857,5.1012,0.3267,0.134
210,0,0,571,1,845,5.0298,0.2925,0.128
211,0,0,571,1,858,5.1071,0.3024,0.129
212,0,0,571,1,855,5.0893,0.3088,0.129
213,0,0,571,1,848,5.0476,0.3544,0.130
214,0,0,571,1,840,5.0000,0.3788,0.130
215,1,1,572,2,786,4.6786,0.2587,0.192
216,0,0,572,1,798,4.7500,0.2754,0.117
217,0,0,572,1,840,5.0000,0.3232,0.133
218,0,0,572,1,851,5.0655,0.2968,0.142
219,0,0,572,1,822,4.8929,0.2837,0.120
220,0,0,572,1,856,5.0952,0.3333,0.130
221,0,0,572,1,862,5.1310,0.3142,0.133
222,0,0,572,1,842,5.0119,0.3419,0.129
223,0,0,572,1,784,4.6667,0.3014,0.118
224,1,1,573,2,841,5.0060,0.3294,0.167
225,0,0,573,1,767,4.5655,0.2752,0.110
226,0,0,573,1,806,4.7976,0.2895,0.123
227,0,0,573,1,877,5.2202,0.4437,0.139
228,0,0,573,1,876,5.2143,0.3901,0.140
229,0,0,573,1,786,4.6786,0.2751,0.119
230,0,0,573,1,858,5.1071,0.3395,0.132
231,0,0,573,1,786,4.6786,0.2294,0.115
232,0,0,573,1,788,4.6905,0.2732,0.118
233,0,0,573,1,846,5.0357,0.3230,0.128
234,0,0,573,1,861,5.1250,0.3547,0.132
235,0,0,573,1,858,5.1071,0.3522,0.133
236,0,0,573,1,851,5.0655,0.3214,0.126
237,0,0,573,1,859,5.1131,0.3307,0.133
238,0,0,573,1,862,5.1310,0.4152,0.135
239,0,0,573,1,853,5.0774,0.3660,0.132
240,0,0,573,1,862,5.1310,0.3494,0.133
241,0,0,573,1,815,4.8512,0.2679,0.122
242,0,0,573,1,823,4.8988,0.2819,0.124
243,0,0,573,1,787,4.6845,0.2639,0.119
244,0,0,573,1,858,5.1071,0.3997,0.133
245,0,0,573,1,818,4.8690,0.2886,0.122
246,0,0,573,1,816,4.8571,0.2600,0.120
247,0,0,573,1,830,4.9405,0.3083,0.126
248,0,0,573,1,885,5.2679,0.3758,0.139
249,0,0,573,1,874,5.2024,0.3783,0.135
250,0,0,573,1,912,5.4286,0.3526,0.143
251,0,0,573,1,845,5.0298,0.3851,0.132
252,0,0,573,1,791,4.7083,0.2467,0.116
253,0,0,573,1,787,4.6845,0.2853,0.119
254,0,0,573,1,922,5.4881,0.4970,0.149
255,0,0,573,1,820,4.8810,0.3150,0.121
256,0,0,573,1,838,4.9881,0.2898,0.127
257,0,0,573,1,888,5.2857,0.3677,0.138
258,0,0,573,1,879,5.2321,0.3558,0.140
259,0,0,573,1,838,4.9881,0.3132,0.124
260,0,0,573,1,858,5.1071,0.4468,0.139
261,0,0,573,1,846,5.0357,0.2925,0.127
262,0,0,573,1,812,4.8333,0.3508,0.123
263,0,0,573,1,809,4.8155,0.2765,0.124
264,0,0,573,1,819,4.8750,0.2866,0.122
265,0,0,573,1,852,5.0714,0.3620,0.128
266,0,0,573,1,843,5.0179,0.3965,0.130
267,0,0,573,1,843,5.0179,0.3273,0.239
268,0,0,573,1,850,5.0595,0.3090,0.132
269,0,0,573,1,858,5.1071,0.3299,0.136
270,0,0,573,1,870,5.1786,0.3092,0.137
271,0,0,573,1,854,5.0833,0.3882,0.129
272,0,0,573,1,901,5.3631,0.4418,0.151
273,0,0,573,1,894,5.3214,0.4272,0.143
274,0,0,573,1,860,5.1190,0.4468,0.139
275,0,0,573,1,835,4.9702,0.2855,0.120
276,0,0,573,1,821,4.8869,0.2806,0.127
277,0,0,573,1,839,4.9940,0.3315,0.129
278,0,0,573,1,863,5.1369,0.3875,0.135
279,0,0,573,1,860,5.1190,0.2886,0.132
280,1,7,580,7,838,4.9881,0.3249,0.492
281,0,0,580,1,836,4.9762,0.3425,0.130
282,1,2,582,3,889,5.2917,0.4122,0.285
283,0,0,582,1,897,5.3393,0.3721,0.144
284,0,0,582,1,807,4.8036,0.2780,0.124
285,0,0,582,1,848,5.0476,0.3362,0.130
286,0,0,582,1,823,4.8988,0.2765,0.127
287,0,0,582,1,888,5.2857,0.4409,0.144
288,0,0,582,1,829,4.9345,0.3223,0.130
289,0,0,582,1,835,4.9702,0.2942,0.129
290,0,0,582,1,889,5.2917,0.4267,0.146
291,0,0,582,1,823,4.8988,0.2945,0.128
292,0,0,582,1,874,5.2024,0.3657,0.135
293,0,0,582,1,824,4.9048,0.2988,0.128
294,0,0,582,1,754,4.4881,0.2419,0.109
295,0,0,582,1,823,4.8988,0.3329,0.125
296,0,0,582,1,851,5.0655,0.3534,0.131
297,0,0,582,1,858,5.1071,0.3368,0.131
298,0,0,582,1,843,5.0179,0.3348,0.131
299,0,0,582,1,843,5.0179,0.3080,0.127
300,0,0,582,1,837,4.9821,0.3312,0.133
301,0,0,582,1,864,5.1429,0.3506,0.135
302,0,0,582,1,855,5.0893,0.4288,0.135
303,0,0,582,1,842,5.0119,0.3161,0.132
304,0,0,582,1,841,5.0060,0.3061,0.134
305,0,0,582,1,810,4.8214,0.2756,0.118
306,0,0,582,1,833,4.9583,0.2843,0.128
307,0,0,582,1,882,5.2500,0.3678,0.137
308,0,0,582,1,828,4.9286,0.3299,0.130
309,0,0,582,1,809,4.8155,0.2874,0.121
310,0,0,582,1,824,4.9048,0.2843,0.123
311,0,0,582,1,780,4.6429,0.2410,0.115
312,0,0,582,1,887,5.2798,0.4171,0.139
313,0,0,582,1,834,4.9643,0.3043,0.128
314,0,0,582,1,845,5.0298,0.3135,0.129
315,0,0,582,1,813,4.8393,0.2748,0.122
316,0,0,582,1,800,4.7619,0.2806,0.121
317,0,0,582,1,823,4.8988,0.2702,0.123
318,0,0,582,1,869,5.1726,0.3289,0.136
319,0,0,582,1,849,5.0536,0.3114,0.128
320,0,0,582,1,811,4.8274,0.3011,0.127
321,0,0,582,1,926,5.5119,0.5196,0.151
322,0,0,582,1,881,5.2440,0.3541,0.139
323,0,0,582,1,838,4.9881,0.3486,0.126
324,1,1,583,2,852,5.0714,0.2784,0.154
325,0,0,583,1,846,5.0357,0.3112,0.130
326,0,0,583,1,803,4.7798,0.2761,0.120
327,0,0,583,1,873,5.1964,0.3814,0.139
328,0,0,583,1,841,5.0060,0.3331,0.127
329,0,0,583,1,857,5.1012,0.4104,0.139
330,0,0,583,1,820,4.8810,0.2950,0.126
331,0,0,583,1,812,4.8333,0.2679,0.121
332,0,0,583,1,860,5.1190,0.3289,0.136
333,0,0,583,1,838,4.9881,0.2972,0.125
334,0,0,583,1,820,4.8810,0.2850,0.124
335,0,0,583,1,819,4.8750,0.3508,0.127
336,0,0,583,1,848,5.0476,0.2833,0.129
337,0,0,583,1,804,4.7857,0.2801,0.121
338,0,0,583,1,796,4.7381,0.2436,0.117
339,0,0,583,1,871,5.1845,0.3668,0.135
340,0,0,583,1,791,4.7083,0.2621,0.119
341,0,0,583,1,841,5.0060,0.2976,0.129
342,0,0,583,1,845,5.0298,0.3109,0.133
343,0,0,583,1,839,4.9940,0.3151,0.132
344,0,0,583,1,828,4.9286,0.2953,0.129
345,0,0,583,1,838,4.9881,0.4500,0.130
346,0,0,583,1,793,4.7202,0.2410,0.118
347,0,0,583,1,843,5.0179,0.3504,0.133
348,0,0,583,1,822,4.8929,0.2908,0.128
349,0,0,583,1,820,4.8810,0.3143,0.126
350,0,0,583,1,816,4.8571,0.3120,0.124
351,0,0,583,1,821,4.8869,0.2713,0.126
352,0,0,583,1,834,4.9643,0.2621,0.125
353,0,0,583,1,862,5.1310,0.3734,0.140
354,0,0,583,1,824,4.9048,0.3112,0.127
355,0,0,583,1,837,4.9821,0.3214,0.136
356,0,0,583,1,805,4.7917,0.2731,0.123
357,0,0,583,1,809,4.8155,0.2809,0.125
358,0,0,583,1,854,5.0833,0.3821,0.134
359,0,0,583,1,858,5.1071,0.3822,0.135
360,0,0,583,1,856,5.0952,0.3295,0.135
361,0,0,583,1,862,5.1310,0.3236,0.133
362,0,0,583,1,841,5.0060,0.2904,0.127
363,0,0,583,1,828,4.9286,0.2942,0.126
364,0,0,583,1,861,5.1250,0.3308,0.134
365,0,0,583,1,830,4.9405,0.2924,0.128
366,0,0,583,1,873,5.1964,0.3675,0.141
367,0,0,583,1,850,5.0595,0.3848,0.139
368,0,0,583,1,760,4.5238,0.2351,0.108
369,0,0,583,1,801,4.7679,0.2986,0.122
370,0,0,583,1,833,4.9583,0.2922,0.126
371,0,0,583,1,800,4.7619,0.3104,0.124
372,0,0,583,1,887,5.2798,0.3804,0.141
373,0,0,583,1,817,4.8631,0.3105,0.122
374,0,0,583,1,799,4.7560,0.2715,0.116
375,0,0,583,1,818,4.8690,0.2905,0.126
376,0,0,583,1,805,4.7917,0.2735,0.121
377,0,0,583,1,858,5.1071,0.3139,0.134
378,0,0,583,1,833,4.9583,0.3142,0.130
379,0,0,583,1,883,5.2560,0.4072,0.140
380,0,0,583,1,845,5.0298,0.3565,0.135
381,0,0,583,1,783,4.6607,0.2838,0.120
382,0,0,583,1,793,4.7202,0.3243,0.122
383,0,0,583,1,803,4.7798,0.2936,0.122
384,0,0,583,1,802,4.7738,0.2420,0.118
385,0,0,583,1,818,4.8690,0.2972,0.123
386,0,0,583,1,885,5.2679,0.3567,0.138
387,0,0,583,1,863,5.1369,0.3530,0.137
388,0,0,583,1,825,4.9107,0.3087,0.131
389,0,0,583,1,791,4.7083,0.2578,0.117
390,0,0,583,1,829,4.9345,0.3008,0.126
391,1,2005,2588,2000,438,2.6071,0.2901,373.979
392,0,0,2588,1,898,5.3452,0.4054,0.317
393,0,0,2588,1,840,5.0000,0.3263,0.302
394,0,0,2588,1,827,4.9226,0.2975,0.278
395,0,0,2588,1,836,4.9762,0.3423,0.275
396,0,0,2588,1,818,4.8690,0.3132,0.269
397,0,0,2588,1,878,5.2262,0.4460,0.307
398,0,0,2588,1,859,5.1131,0.3299,0.294
399,0,0,2588,1,859,5.1131,0.3886,0.291
400,0,0,2588,1,860,5.1190,0.3336,0.298
401,0,0,2588,1,784,4.6667,0.2549,0.249
402,0,0,2588,1,809,4.8155,0.2971,0.280
403,0,0,2588,1,837,4.9821,0.2912,0.275
404,0,0,2588,1,860,5.1190,0.3511,0.302
405,0,0,2588,1,831,4.9464,0.3255,0.289
406,0,0,2588,1,828,4.9286,0.3100,0.273
407,0,0,2588,1,869,5.1726,0.3540,0.296
408,0,0,2588,1,851,5.0655,0.3466,0.290
409,0,0,2588,1,825,4.9107,0.2845,0.280
410,1,2,2590,3,827,4.9226,0.3781,0.330
411,0,0,2590,1,862,5.1310,0.3550,0.291
412,0,0,2590,1,880,5.2381,0.3990,0.308
413,0,0,2590,1,881,5.2440,0.3686,0.317
414,0,0,2590,1,823,4.8988,0.2956,0.277
415,0,0,2590,1,890,5.2976,0.4163,0.309
416,0,0,2590,1,873,5.1964,0.3413,0.331
417,0,0,2590,1,839,4.9940,0.3657,0.278
418,0,0,2590,1,829,4.9345,0.3481,0.286
419,0,0,2590,1,867,5.1607,0.3734,0.306
420,0,0,2590,1,832,4.9524,0.2732,0.267
421,0,0,2590,1,880,5.2381,0.3556,0.303
422,0,0,2590,1,872,5.1905,0.3457,0.303
423,0,0,2590,1,800,4.7619,0.2503,0.258
424,0,0,2590,1,838,4.9881,0.2787,0.283
425,0,0,2590,1,812,4.8333,0.2869,0.270
426,0,0,2590,1,868,5.1667,0.3775,0.309
427,0,0,2590,1,836,4.9762,0.2691,0.288
428,0,0,2590,1,813,4.8393,0.2918,0.265
429,0,0,2590,1,855,5.0893,0.3229,0.292
430,0,0,2590,1,804,4.7857,0.2949,0.260
431,0,0,2590,1,895,5.3274,0.3600,0.309
432,0,0,2590,1,875,5.2083,0.4031,0.311
433,0,0,2590,1,815,4.8512,0.2868,0.274
434,0,0,2590,1,808,4.8095,0.2669,0.269
435,0,0,2590,1,895,5.3274,0.3971,0.312
436,0,0,2590,1,826,4.9167,0.2907,0.279
437,0,0,2590,1,854,5.0833,0.3424,0.291
438,0,0,2590,1,837,4.9821,0.3549,0.276
439,0,0,2590,1,870,5.1786,0.3522,0.289
440,0,0,2590,1,852,5.0714,0.3251,0.282
441,0,0,2590,1,841,5.0060,0.3685,0.286
442,0,0,2590,1,884,5.2619,0.3926,0.307
443,0,0,2590,1,802,4.7738,0.2548,0.255
444,0,0,2590,1,879,5.2321,0.3470,0.298
445,0,0,2590,1,838,4.9881,0.3675,0.280
446,0,0,2590,1,900,5.3571,0.4253,0.320
447,0,0,2590,1,825,4.9107,0.3253,0.268
448,0,0,2590,1,819,4.8750,0.3096,0.297
449,0,0,2590,1,859,5.1131,0.3271,0.289
450,0,0,2590,1,834,4.9643,0.3221,0.280
451,0,0,2590,1,813,4.8393,0.2874,0.269
452,0,0,2590,1,821,4.8869,0.3180,0.291
453,0,0,2590,1,856,5.0952,0.3375,0.298
454,0,0,2590,1,785,4.6726,0.2560,0.235
455,0,0,2590,1,813,4.8393,0.2626,0.263
456,0,0,2590,1,822,4.8929,0.2774,0.266
457,0,0,2590,1,803,4.7798,0.2823,0.266
458,0,0,2590,1,909,5.4107,0.4193,0.308
459,0,0,2590,1,804,4.7857,0.3174,0.279
460,0,0,2590,1,846,5.0357,0.2569,0.270
461,0,0,2590,1,871,5.1845,0.3765,0.302
462,0,0,2590,1,882,5.2500,0.3680,0.308
463,0,0,2590,1,855,5.0893,0.3512,0.300
464,0,0,2590,1,855,5.0893,0.3283,0.283
465,0,0,2590,1,846,5.0357,0.3107,0.290
466,0,0,2590,1,872,5.1905,0.4358,0.305
467,0,0,2590,1,810,4.8214,0.2625,0.261
468,0,0,2590,1,832,4.9524,0.3336,0.284
469,0,0,2590,1,820,4.8810,0.2803,0.266
470,0,0,2590,1,794,4.7262,0.2609,0.259
471,0,0,2590,1,855,5.0893,0.3048,0.281
472,0,0,2590,1,820,4.8810,0.3089,0.265
473,0,0,2590,1,789,4.6964,0.3069,0.264
474,0,0,2590,1,821,4.8869,0.2907,0.276
475,0,0,2590,1,860,5.1190,0.3175,0.281
476,0,0,2590,1,802,4.7738,0.3094,0.271
477,0,0,2590,1,874,5.2024,0.4045,0.298
478,0,0,2590,1,852,5.0714,0.2679,0.279
479,0,0,2590,1,853,5.0774,0.4032,0.292
480,0,0,2590,1,826,4.9167,0.2756,0.266
481,0,0,2590,1,820,4.8810,0.2511,0.266
482,0,0,2590,1,892,5.3095,0.5776,0.331
483,0,0,2590,1,866,5.1548,0.3912,0.313
484,0,0,2590,1,848,5.0476,0.3207,0.292
485,0,0,2590,1,882,5.2500,0.3561,0.300
486,0,0,2590,1,831,4.9464,0.3345,0.282
487,0,0,2590,1,823,4.8988,0.3060,0.273
488,0,0,2590,1,873,5.1964,0.3595,0.293
489,0,0,2590,1,813,4.8393,0.2756,0.269
490,0,0,2590,1,861,5.1250,0.3210,0.288
491,0,0,2590,1,790,4.7024,0.2569,0.257
492,0,0,2590,1,852,5.0714,0.3189,0.290
493,0,0,2590,1,904,5.3810,0.3610,0.320
494,0,0,2590,1,846,5.0357,0.3028,0.295
495,0,0,2590,1,840,5.0000,0.3021,0.279
496,0,0,2590,1,833,4.9583,0.3672,0.277
497,0,0,2590,1,774,4.6071,0.2350,0.248
498,0,0,2590,1,878,5.2262,0.3474,0.309
499,0,0,2590,1,862,5.1310,0.2889,0.288
500,0,0,2590,1,906,5.3929,0.4414,0.327
501,0,0,2590,1,854,5.0833,0.4178,0.307
502,0,0,2590,1,822,4.8929,0.2719,0.277
503,0,0,2590,1,863,5.1369,0.3408,0.311
504,0,0,2590,1,873,5.1964,0.3522,0.313
505,0,0,2590,1,866,5.1548,0.3553,0.307
506,0,0,2590,1,780,4.6429,0.2456,0.255
507,0,0,2590,1,822,4.8929,0.2881,0.272
508,0,0,2590,1,841,5.0060,0.2978,0.286
509,0,0,2590,1,806,4.7976,0.2824,0.265
510,0,0,2590,1,810,4.8214,0.3006,0.275
