seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,3,3,4,441,2.6250,0.075
2,1,2,5,3,419,2.4940,0.074
3,0,0,5,1,400,2.3810,0.052
4,0,0,5,1,409,2.4345,0.051
5,0,0,5,1,417,2.4821,0.048
6,0,0,5,1,440,2.6190,0.062
7,0,0,5,1,405,2.4107,0.052
8,0,0,5,1,397,2.3631,0.055
9,0,0,5,1,402,2.3929,0.052
10,0,0,5,1,466,2.7738,0.065
11,0,0,5,1,419,2.4940,0.047
12,0,0,5,1,455,2.7083,0.062
13,0,0,5,1,398,2.3690,0.048
14,0,0,5,1,411,2.4464,0.046
15,0,0,5,1,399,2.3750,0.047
16,0,0,5,1,433,2.5774,0.061
17,0,0,5,1,397,2.3631,0.049
18,0,0,5,1,466,2.7738,0.071
19,0,0,5,1,418,2.4881,0.051
20,0,0,5,1,394,2.3452,0.052
21,0,0,5,1,418,2.4881,0.046
22,0,0,5,1,399,2.3750,0.048
23,0,0,5,1,414,2.4643,0.048
24,0,0,5,1,395,2.3512,0.047
25,0,0,5,1,428,2.5476,0.051
26,0,0,5,1,430,2.5595,0.051
27,0,0,5,1,391,2.3274,0.046
28,0,0,5,1,444,2.6429,0.059
29,0,0,5,1,377,2.2440,0.044
30,0,0,5,1,450,2.6786,0.054
31,0,0,5,1,444,2.6429,0.049
32,0,0,5,1,449,2.6726,0.050
33,0,0,5,1,387,2.3036,0.047
34,0,0,5,1,436,2.5952,0.046
35,0,0,5,1,418,2.4881,0.050
36,0,0,5,1,419,2.4940,0.051
37,0,0,5,1,431,2.5655,0.049
38,0,0,5,1,389,2.3155,0.045
39,0,0,5,1,424,2.5238,0.051
40,0,0,5,1,431,2.5655,0.050
41,0,0,5,1,430,2.5595,0.048
42,0,0,5,1,408,2.4286,0.048
43,0,0,5,1,398,2.3690,0.044
44,0,0,5,1,440,2.6190,0.053
45,0,0,5,1,432,2.5714,0.049
46,0,0,5,1,437,2.6012,0.049
47,0,0,5,1,394,2.3452,0.044
48,0,0,5,1,433,2.5774,0.045
49,0,0,5,1,416,2.4762,0.045
50,0,0,5,1,419,2.4940,0.048
51,0,0,5,1,407,2.4226,0.049
52,0,0,5,1,428,2.5476,0.047
53,0,0,5,1,463,2.7560,0.050
54,0,0,5,1,388,2.3095,0.044
55,0,0,5,1,404,2.4048,0.044
56,0,0,5,1,424,2.5238,0.047
57,0,0,5,1,435,2.5893,0.051
58,0,0,5,1,432,2.5714,0.046
59,0,0,5,1,389,2.3155,0.043
60,0,0,5,1,426,2.5357,0.046
61,0,0,5,1,390,2.3214,0.044
62,0,0,5,1,408,2.4286,0.047
63,0,0,5,1,389,2.3155,0.045
64,0,0,5,1,416,2.4762,0.045
65,0,0,5,1,398,2.3690,0.047
66,0,0,5,1,415,2.4702,0.055
67,0,0,5,1,407,2.4226,0.050
68,0,0,5,1,389,2.3155,0.050
69,0,0,5,1,437,2.6012,0.049
70,0,0,5,1,425,2.5298,0.050
71,0,0,5,1,420,2.5000,0.049
72,0,0,5,1,398,2.3690,0.045
73,0,0,5,1,410,2.4405,0.052
74,0,0,5,1,386,2.2976,0.042
75,0,0,5,1,415,2.4702,0.049
76,0,0,5,1,428,2.5476,0.049
77,0,0,5,1,419,2.4940,0.046
78,0,0,5,1,427,2.5417,0.050
79,0,0,5,1,403,2.3988,0.045
80,0,0,5,1,417,2.4821,0.048
81,0,0,5,1,418,2.4881,0.046
82,0,0,5,1,431,2.5655,0.048
83,0,0,5,1,448,2.6667,0.054
84,0,0,5,1,417,2.4821,0.052
85,0,0,5,1,454,2.7024,0.054
86,0,0,5,1,416,2.4762,0.051
87,0,0,5,1,410,2.4405,0.049
88,0,0,5,1,442,2.6310,0.051
89,0,0,5,1,420,2.5000,0.048
90,0,0,5,1,434,2.5833,0.051
91,0,0,5,1,395,2.3512,0.045
92,0,0,5,1,421,2.5060,0.048
93,0,0,5,1,447,2.6607,0.052
94,0,0,5,1,399,2.3750,0.045
95,0,0,5,1,384,2.2857,0.041
96,0,0,5,1,425,2.5298,0.047
97,0,0,5,1,415,2.4702,0.051
98,0,0,5,1,414,2.4643,0.051
99,0,0,5,1,406,2.4167,0.047
100,0,0,5,1,435,2.5893,0.050
101,0,0,5,1,418,2.4881,0.047
102,0,0,5,1,416,2.4762,0.049
