seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,5,5,6,460,2.7381,0.089
2,0,0,5,1,445,2.6488,0.033
3,0,0,5,1,412,2.4524,0.030
4,0,0,5,1,425,2.5298,0.032
5,0,0,5,1,423,2.5179,0.031
6,0,0,5,1,458,2.7262,0.034
7,0,0,5,1,423,2.5179,0.031
8,0,0,5,1,412,2.4524,0.032
9,0,0,5,1,422,2.5119,0.032
10,0,0,5,1,489,2.9107,0.038
11,0,0,5,1,429,2.5536,0.032
12,0,0,5,1,471,2.8036,0.035
13,0,0,5,1,409,2.4345,0.030
14,0,0,5,1,418,2.4881,0.031
15,0,0,5,1,408,2.4286,0.030
16,0,0,5,1,451,2.6845,0.033
17,0,0,5,1,412,2.4524,0.030
18,0,0,5,1,480,2.8571,0.035
19,0,0,5,1,433,2.5774,0.032
20,0,0,5,1,404,2.4048,0.029
21,0,0,5,1,436,2.5952,0.031
22,0,0,5,1,413,2.4583,0.030
23,0,0,5,1,429,2.5536,0.031
24,0,0,5,1,414,2.4643,0.030
25,0,0,5,1,450,2.6786,0.034
26,0,0,5,1,443,2.6369,0.032
27,0,0,5,1,403,2.3988,0.030
28,0,0,5,1,464,2.7619,0.033
29,0,0,5,1,390,2.3214,0.028
30,0,0,5,1,471,2.8036,0.035
31,0,0,5,1,464,2.7619,0.035
32,0,0,5,1,466,2.7738,0.034
33,0,0,5,1,404,2.4048,0.030
34,0,0,5,1,442,2.6310,0.032
35,0,0,5,1,440,2.6190,0.031
36,0,0,5,1,440,2.6190,0.032
37,0,0,5,1,448,2.6667,0.034
38,0,0,5,1,408,2.4286,0.030
39,0,0,5,1,439,2.6131,0.033
40,0,0,5,1,439,2.6131,0.034
41,0,0,5,1,447,2.6607,0.034
42,0,0,5,1,427,2.5417,0.032
43,0,0,5,1,407,2.4226,0.030
44,0,0,5,1,458,2.7262,0.034
45,0,0,5,1,443,2.6369,0.033
46,0,0,5,1,461,2.7440,0.034
47,0,0,5,1,409,2.4345,0.030
48,0,0,5,1,448,2.6667,0.033
49,0,0,5,1,438,2.6071,0.032
50,0,0,5,1,434,2.5833,0.032
51,0,0,5,1,427,2.5417,0.033
52,0,0,5,1,444,2.6429,0.033
53,0,0,5,1,483,2.8750,0.035
54,0,0,5,1,408,2.4286,0.031
55,0,0,5,1,420,2.5000,0.032
56,0,0,5,1,443,2.6369,0.033
57,0,0,5,1,443,2.6369,0.033
58,0,0,5,1,451,2.6845,0.033
59,0,0,5,1,400,2.3810,0.029
60,0,0,5,1,440,2.6190,0.032
61,0,0,5,1,414,2.4643,0.031
62,0,0,5,1,427,2.5417,0.032
63,0,0,5,1,405,2.4107,0.029
64,0,0,5,1,443,2.6369,0.032
65,0,0,5,1,409,2.4345,0.031
66,0,0,5,1,424,2.5238,0.032
67,0,0,5,1,424,2.5238,0.031
68,0,0,5,1,403,2.3988,0.030
69,0,0,5,1,447,2.6607,0.035
70,0,0,5,1,436,2.5952,0.033
71,0,0,5,1,432,2.5714,0.032
72,0,0,5,1,419,2.4940,0.030
73,0,0,5,1,428,2.5476,0.031
74,0,0,5,1,408,2.4286,0.030
75,0,0,5,1,430,2.5595,0.033
76,0,0,5,1,446,2.6548,0.033
77,0,0,5,1,436,2.5952,0.032
78,0,0,5,1,439,2.6131,0.032
79,0,0,5,1,423,2.5179,0.030
80,0,0,5,1,435,2.5893,0.033
81,0,0,5,1,439,2.6131,0.033
82,0,0,5,1,447,2.6607,0.034
83,0,0,5,1,471,2.8036,0.036
84,0,0,5,1,438,2.6071,0.033
85,0,0,5,1,473,2.8155,0.036
86,0,0,5,1,433,2.5774,0.031
87,0,0,5,1,426,2.5357,0.032
88,0,0,5,1,465,2.7679,0.034
89,0,0,5,1,430,2.5595,0.031
90,0,0,5,1,452,2.6905,0.034
91,0,0,5,1,417,2.4821,0.031
92,0,0,5,1,434,2.5833,0.032
93,0,0,5,1,461,2.7440,0.034
94,0,0,5,1,407,2.4226,0.030
95,0,0,5,1,406,2.4167,0.029
96,0,0,5,1,439,2.6131,0.032
97,0,0,5,1,428,2.5476,0.033
98,0,0,5,1,434,2.5833,0.031
99,0,0,5,1,430,2.5595,0.032
100,0,0,5,1,451,2.6845,0.033
101,0,0,5,1,429,2.5536,0.031
