seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,0,0,0,1,440,2.6190,0.076
2,1,2,2,3,421,2.5060,0.151
3,0,0,2,1,402,2.3929,0.071
4,0,0,2,1,410,2.4405,0.070
5,0,0,2,1,413,2.4583,0.067
6,0,0,2,1,441,2.6250,0.076
7,0,0,2,1,401,2.3869,0.069
8,0,0,2,1,395,2.3512,0.070
9,0,0,2,1,404,2.4048,0.068
10,0,0,2,1,465,2.7679,0.085
11,0,0,2,1,412,2.4524,0.071
12,0,0,2,1,458,2.7262,0.078
13,0,0,2,1,394,2.3452,0.071
14,0,0,2,1,408,2.4286,0.069
15,0,0,2,1,398,2.3690,0.067
16,0,0,2,1,428,2.5476,0.075
17,0,0,2,1,396,2.3571,0.072
18,0,0,2,1,462,2.7500,0.078
19,0,0,2,1,417,2.4821,0.075
20,0,0,2,1,389,2.3155,0.067
21,0,0,2,1,416,2.4762,0.071
22,0,0,2,1,399,2.3750,0.068
23,0,0,2,1,418,2.4881,0.069
24,0,0,2,1,394,2.3452,0.068
25,0,0,2,1,426,2.5357,0.074
26,0,0,2,1,431,2.5655,0.074
27,0,0,2,1,389,2.3155,0.066
28,0,0,2,1,442,2.6310,0.076
29,0,0,2,1,376,2.2381,0.064
30,1,1,3,2,449,2.6726,0.149
31,0,0,3,1,442,2.6310,0.079
32,0,0,3,1,448,2.6667,0.077
33,0,0,3,1,388,2.3095,0.064
34,0,0,3,1,431,2.5655,0.074
35,0,0,3,1,419,2.4940,0.071
36,0,0,3,1,422,2.5119,0.070
37,0,0,3,1,432,2.5714,0.077
38,0,0,3,1,388,2.3095,0.070
39,0,0,3,1,427,2.5417,0.076
40,0,0,3,1,433,2.5774,0.075
41,0,0,3,1,431,2.5655,0.075
42,0,0,3,1,411,2.4464,0.071
43,0,0,3,1,397,2.3631,0.070
44,0,0,3,1,443,2.6369,0.084
45,0,0,3,1,434,2.5833,0.075
46,0,0,3,1,439,2.6131,0.076
47,0,0,3,1,394,2.3452,0.068
48,0,0,3,1,430,2.5595,0.073
49,1,1,4,2,418,2.4881,0.084
50,0,0,4,1,417,2.4821,0.073
51,0,0,4,1,404,2.4048,0.071
52,0,0,4,1,426,2.5357,0.077
53,0,0,4,1,462,2.7500,0.077
54,0,0,4,1,386,2.2976,0.066
55,0,0,4,1,403,2.3988,0.069
56,0,0,4,1,430,2.5595,0.075
57,0,0,4,1,433,2.5774,0.080
58,1,2,6,3,434,2.5833,0.168
59,0,0,6,1,387,2.3036,0.066
60,0,0,6,1,425,2.5298,0.072
61,0,0,6,1,391,2.3274,0.069
62,0,0,6,1,406,2.4167,0.073
63,0,0,6,1,389,2.3155,0.063
64,1,1,7,2,421,2.5060,0.090
65,0,0,7,1,396,2.3571,0.069
66,0,0,7,1,415,2.4702,0.073
67,0,0,7,1,405,2.4107,0.066
68,0,0,7,1,391,2.3274,0.069
69,0,0,7,1,435,2.5893,0.079
70,0,0,7,1,425,2.5298,0.075
71,0,0,7,1,417,2.4821,0.071
72,0,0,7,1,403,2.3988,0.067
73,1,1,8,2,409,2.4345,0.077
74,0,0,8,1,385,2.2917,0.066
75,0,0,8,1,415,2.4702,0.070
76,0,0,8,1,428,2.5476,0.077
77,0,0,8,1,422,2.5119,0.072
78,0,0,8,1,426,2.5357,0.073
79,0,0,8,1,402,2.3929,0.070
80,0,0,8,1,419,2.4940,0.072
81,0,0,8,1,419,2.4940,0.073
82,0,0,8,1,430,2.5595,0.076
83,0,0,8,1,450,2.6786,0.081
84,0,0,8,1,417,2.4821,0.074
85,0,0,8,1,455,2.7083,0.080
86,1,1,9,2,414,2.4643,0.076
87,0,0,9,1,411,2.4464,0.074
88,0,0,9,1,448,2.6667,0.077
89,0,0,9,1,420,2.5000,0.071
90,0,0,9,1,434,2.5833,0.074
91,0,0,9,1,397,2.3631,0.077
92,0,0,9,1,428,2.5476,0.075
93,0,0,9,1,449,2.6726,0.080
94,0,0,9,1,399,2.3750,0.067
95,0,0,9,1,392,2.3333,0.064
96,0,0,9,1,425,2.5298,0.074
97,0,0,9,1,410,2.4405,0.076
98,0,0,9,1,414,2.4643,0.072
99,0,0,9,1,409,2.4345,0.070
100,0,0,9,1,435,2.5893,0.079
101,0,0,9,1,418,2.4881,0.070
102,0,0,9,1,415,2.4702,0.076
103,0,0,9,1,434,2.5833,0.076
104,0,0,9,1,454,2.7024,0.080
105,0,0,9,1,404,2.4048,0.069
106,0,0,9,1,407,2.4226,0.069
107,0,0,9,1,418,2.4881,0.073
108,0,0,9,1,411,2.4464,0.072
109,0,0,9,1,435,2.5893,0.074
110,0,0,9,1,418,2.4881,0.068
111,0,0,9,1,426,2.5357,0.076
112,0,0,9,1,439,2.6131,0.074
113,0,0,9,1,406,2.4167,0.071
114,0,0,9,1,411,2.4464,0.070
115,0,0,9,1,411,2.4464,0.073
116,0,0,9,1,423,2.5179,0.071
117,0,0,9,1,436,2.5952,0.073
118,0,0,9,1,423,2.5179,0.071
119,0,0,9,1,427,2.5417,0.074
120,0,0,9,1,380,2.2619,0.062
121,0,0,9,1,425,2.5298,0.074
122,0,0,9,1,385,2.2917,0.066
123,0,0,9,1,440,2.6190,0.080
124,0,0,9,1,402,2.3929,0.066
125,0,0,9,1,405,2.4107,0.070
126,0,0,9,1,404,2.4048,0.071
127,0,0,9,1,465,2.7679,0.080
128,0,0,9,1,424,2.5238,0.071
129,0,0,9,1,446,2.6548,0.080
130,0,0,9,1,394,2.3452,0.066
131,0,0,9,1,431,2.5655,0.072
132,0,0,9,1,417,2.4821,0.071
133,0,0,9,1,429,2.5536,0.074
134,0,0,9,1,430,2.5595,0.074
135,0,0,9,1,390,2.3214,0.069
136,0,0,9,1,441,2.6250,0.083
137,0,0,9,1,426,2.5357,0.072
138,0,0,9,1,398,2.3690,0.071
139,0,0,9,1,394,2.3452,0.067
140,0,0,9,1,388,2.3095,0.066
141,0,0,9,1,402,2.3929,0.068
142,0,0,9,1,410,2.4405,0.072
143,1,1,10,2,435,2.5893,0.126
144,0,0,10,1,449,2.6726,0.079
145,0,0,10,1,452,2.6905,0.081
146,0,0,10,1,427,2.5417,0.078
147,0,0,10,1,404,2.4048,0.066
148,0,0,10,1,425,2.5298,0.076
149,0,0,10,1,422,2.5119,0.071
150,0,0,10,1,442,2.6310,0.074
151,0,0,10,1,413,2.4583,0.072
152,0,0,10,1,398,2.3690,0.068
153,0,0,10,1,406,2.4167,0.070
154,0,0,10,1,441,2.6250,0.073
155,0,0,10,1,413,2.4583,0.073
