seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,2000,2000,2000,0,0.0000,7.490
2,1,844,2844,845,705,4.1964,4.286
3,0,0,2844,1,647,3.8512,0.138
4,0,0,2844,1,653,3.8869,0.141
5,0,0,2844,1,647,3.8512,0.147
6,0,0,2844,1,675,4.0179,0.142
7,0,0,2844,1,655,3.8988,0.132
8,0,0,2844,1,646,3.8452,0.146
9,0,0,2844,1,672,4.0000,0.144
10,0,0,2844,1,717,4.2679,0.180
11,0,0,2844,1,670,3.9881,0.144
12,0,0,2844,1,707,4.2083,0.140
13,0,0,2844,1,664,3.9524,0.130
14,0,0,2844,1,645,3.8393,0.136
15,0,0,2844,1,671,3.9940,0.136
16,0,0,2844,1,709,4.2202,0.150
17,0,0,2844,1,659,3.9226,0.138
18,0,0,2844,1,704,4.1905,0.142
19,0,0,2844,1,654,3.8929,0.134
20,0,0,2844,1,593,3.5298,0.117
21,0,0,2844,1,663,3.9464,0.127
22,0,0,2844,1,655,3.8988,0.139
23,0,0,2844,1,649,3.8631,0.125
24,0,0,2844,1,673,4.0060,0.134
25,0,0,2844,1,697,4.1488,0.139
26,0,0,2844,1,694,4.1310,0.152
27,0,0,2844,1,630,3.7500,0.118
28,0,0,2844,1,686,4.0833,0.148
29,0,0,2844,1,620,3.6905,0.123
30,0,0,2844,1,699,4.1607,0.145
31,0,0,2844,1,701,4.1726,0.151
32,0,0,2844,1,721,4.2917,0.155
33,0,0,2844,1,640,3.8095,0.120
34,0,0,2844,1,650,3.8690,0.130
35,0,0,2844,1,668,3.9762,0.121
36,0,0,2844,1,684,4.0714,0.126
37,0,0,2844,1,698,4.1548,0.131
38,0,0,2844,1,626,3.7262,0.126
39,0,0,2844,1,667,3.9702,0.119
40,0,0,2844,1,670,3.9881,0.134
41,0,0,2844,1,665,3.9583,0.140
42,0,0,2844,1,670,3.9881,0.140
43,0,0,2844,1,638,3.7976,0.119
44,0,0,2844,1,671,3.9940,0.148
45,0,0,2844,1,667,3.9702,0.143
46,0,0,2844,1,669,3.9821,0.135
47,0,0,2844,1,653,3.8869,0.123
48,0,0,2844,1,678,4.0357,0.136
49,0,0,2844,1,690,4.1071,0.132
50,0,0,2844,1,630,3.7500,0.122
51,0,0,2844,1,659,3.9226,0.129
52,0,0,2844,1,664,3.9524,0.125
53,0,0,2844,1,726,4.3214,0.142
54,0,0,2844,1,640,3.8095,0.117
55,0,0,2844,1,654,3.8929,0.131
56,0,0,2844,1,659,3.9226,0.131
57,0,0,2844,1,661,3.9345,0.128
58,0,0,2844,1,669,3.9821,0.129
59,0,0,2844,1,648,3.8571,0.123
60,0,0,2844,1,684,4.0714,0.130
61,0,0,2844,1,657,3.9107,0.129
62,0,0,2844,1,643,3.8274,0.125
63,0,0,2844,1,649,3.8631,0.114
64,0,0,2844,1,658,3.9167,0.119
65,0,0,2844,1,665,3.9583,0.126
66,0,0,2844,1,664,3.9524,0.127
67,0,0,2844,1,692,4.1190,0.132
68,0,0,2844,1,639,3.8036,0.128
69,0,0,2844,1,696,4.1429,0.142
70,0,0,2844,1,663,3.9464,0.132
71,0,0,2844,1,656,3.9048,0.136
72,0,0,2844,1,650,3.8690,0.128
73,0,0,2844,1,653,3.8869,0.124
74,0,0,2844,1,644,3.8333,0.124
75,0,0,2844,1,659,3.9226,0.130
76,0,0,2844,1,650,3.8690,0.128
77,0,0,2844,1,652,3.8810,0.131
78,0,0,2844,1,696,4.1429,0.142
79,0,0,2844,1,638,3.7976,0.122
80,0,0,2844,1,686,4.0833,0.139
81,0,0,2844,1,673,4.0060,0.140
82,0,0,2844,1,676,4.0238,0.128
83,0,0,2844,1,710,4.2262,0.157
84,0,0,2844,1,679,4.0417,0.146
85,0,0,2844,1,677,4.0298,0.145
86,0,0,2844,1,661,3.9345,0.131
87,0,0,2844,1,657,3.9107,0.137
88,0,0,2844,1,707,4.2083,0.142
89,0,0,2844,1,657,3.9107,0.129
90,0,0,2844,1,654,3.8929,0.135
91,0,0,2844,1,665,3.9583,0.132
92,0,0,2844,1,676,4.0238,0.135
93,0,0,2844,1,695,4.1369,0.150
94,0,0,2844,1,658,3.9167,0.131
95,0,0,2844,1,658,3.9167,0.145
96,0,0,2844,1,649,3.8631,0.163
97,0,0,2844,1,668,3.9762,0.145
98,0,0,2844,1,638,3.7976,0.134
99,0,0,2844,1,672,4.0000,0.141
100,0,0,2844,1,684,4.0714,0.148
101,0,0,2844,1,639,3.8036,0.127
102,0,0,2844,1,656,3.9048,0.139
