seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,1,1,1,2,392,2.3333,0.0448,0.026
2,0,0,1,1,340,2.0238,0.0313,0.011
3,0,0,1,1,307,1.8274,0.0274,0.010
4,0,0,1,1,325,1.9345,0.0403,0.010
5,0,0,1,1,326,1.9405,0.0261,0.010
6,0,0,1,1,360,2.1429,0.0295,0.011
7,0,0,1,1,334,1.9881,0.0197,0.010
8,0,0,1,1,312,1.8571,0.0227,0.010
9,0,0,1,1,342,2.0357,0.0325,0.010
10,0,0,1,1,391,2.3274,0.0356,0.012
11,0,0,1,1,328,1.9524,0.0262,0.010
12,0,0,1,1,362,2.1548,0.0262,0.010
13,0,0,1,1,331,1.9702,0.0296,0.010
14,0,0,1,1,328,1.9524,0.0215,0.009
15,0,0,1,1,325,1.9345,0.0236,0.010
16,0,0,1,1,343,2.0417,0.0256,0.010
17,0,0,1,1,322,1.9167,0.0251,0.011
18,0,0,1,1,353,2.1012,0.0325,0.010
19,0,0,1,1,339,2.0179,0.0288,0.011
20,0,0,1,1,303,1.8036,0.0255,0.010
21,0,0,1,1,342,2.0357,0.0252,0.011
22,0,0,1,1,321,1.9107,0.0220,0.010
23,0,0,1,1,319,1.8988,0.0281,0.010
24,0,0,1,1,313,1.8631,0.0345,0.010
25,1,1,2,2,347,2.0655,0.0289,0.016
26,0,0,2,1,362,2.1548,0.0318,0.011
27,0,0,2,1,304,1.8095,0.0249,0.010
28,0,0,2,1,355,2.1131,0.0282,0.011
29,0,0,2,1,306,1.8214,0.0232,0.009
30,0,0,2,1,355,2.1131,0.0262,0.011
31,0,0,2,1,357,2.1250,0.0350,0.010
32,0,0,2,1,363,2.1607,0.0336,0.010
33,0,0,2,1,313,1.8631,0.0217,0.009
34,0,0,2,1,342,2.0357,0.0324,0.010
35,0,0,2,1,335,1.9940,0.0384,0.010
36,0,0,2,1,337,2.0060,0.0341,0.010
37,0,0,2,1,351,2.0893,0.0295,0.010
38,0,0,2,1,304,1.8095,0.0293,0.009
39,0,0,2,1,341,2.0298,0.0248,0.010
40,0,0,2,1,352,2.0952,0.0348,0.029
41,0,0,2,1,336,2.0000,0.0346,0.010
42,0,0,2,1,333,1.9821,0.0281,0.010
43,0,0,2,1,336,2.0000,0.0301,0.010
44,0,0,2,1,347,2.0655,0.0344,0.010
45,0,0,2,1,334,1.9881,0.0246,0.009
46,0,0,2,1,355,2.1131,0.0307,0.010
47,0,0,2,1,326,1.9405,0.0287,0.009
48,1,1,3,2,347,2.0655,0.0375,0.016
49,0,0,3,1,318,1.8929,0.0241,0.009
50,0,0,3,1,322,1.9167,0.0308,0.010
51,0,0,3,1,328,1.9524,0.0228,0.010
52,0,0,3,1,345,2.0536,0.0303,0.010
53,0,0,3,1,352,2.0952,0.0332,0.011
54,0,0,3,1,297,1.7679,0.0268,0.023
55,0,0,3,1,336,2.0000,0.0288,0.010
56,0,0,3,1,336,2.0000,0.0351,0.010
57,0,0,3,1,360,2.1429,0.0352,0.011
58,0,0,3,1,344,2.0476,0.0325,0.010
59,0,0,3,1,307,1.8274,0.0230,0.009
60,0,0,3,1,329,1.9583,0.0266,0.010
61,0,0,3,1,324,1.9286,0.0514,0.027
62,0,0,3,1,322,1.9167,0.0240,0.010
63,0,0,3,1,313,1.8631,0.0217,0.009
64,0,0,3,1,330,1.9643,0.0289,0.010
65,0,0,3,1,316,1.8810,0.0235,0.009
66,0,0,3,1,327,1.9464,0.0322,0.011
67,0,0,3,1,338,2.0119,0.0282,0.010
68,0,0,3,1,324,1.9286,0.0280,0.010
69,0,0,3,1,334,1.9881,0.0272,0.011
70,0,0,3,1,335,1.9940,0.0258,0.011
71,0,0,3,1,335,1.9940,0.0276,0.010
72,0,0,3,1,331,1.9702,0.0309,0.010
73,0,0,3,1,330,1.9643,0.0257,0.010
74,0,0,3,1,305,1.8155,0.0279,0.009
75,0,0,3,1,343,2.0417,0.0275,0.011
76,0,0,3,1,352,2.0952,0.0284,0.010
77,0,0,3,1,334,1.9881,0.0253,0.010
78,0,0,3,1,361,2.1488,0.0280,0.011
79,0,0,3,1,320,1.9048,0.0294,0.010
80,0,0,3,1,355,2.1131,0.0327,0.011
81,0,0,3,1,333,1.9821,0.0232,0.010
82,0,0,3,1,348,2.0714,0.0302,0.010
83,0,0,3,1,353,2.1012,0.0267,0.011
84,0,0,3,1,331,1.9702,0.0231,0.010
85,0,0,3,1,350,2.0833,0.0251,0.011
86,0,0,3,1,324,1.9286,0.0291,0.010
87,0,0,3,1,327,1.9464,0.0319,0.010
88,0,0,3,1,347,2.0655,0.0274,0.010
89,0,0,3,1,332,1.9762,0.0245,0.010
90,0,0,3,1,368,2.1905,0.0329,0.011
91,0,0,3,1,320,1.9048,0.0299,0.010
92,0,0,3,1,344,2.0476,0.0289,0.010
93,0,0,3,1,366,2.1786,0.0293,0.011
94,0,0,3,1,314,1.8690,0.0269,0.010
95,0,0,3,1,303,1.8036,0.0267,0.009
96,0,0,3,1,340,2.0238,0.0282,0.027
97,0,0,3,1,336,2.0000,0.0238,0.011
98,0,0,3,1,333,1.9821,0.0275,0.010
99,0,0,3,1,317,1.8869,0.0302,0.010
100,0,0,3,1,344,2.0476,0.0279,0.011
101,0,0,3,1,330,1.9643,0.0250,0.010
102,0,0,3,1,335,1.9940,0.0297,0.010
103,0,0,3,1,340,2.0238,0.0284,0.010
104,0,0,3,1,378,2.2500,0.0400,0.029
105,0,0,3,1,317,1.8869,0.0216,0.009
106,0,0,3,1,324,1.9286,0.0334,0.010
107,0,0,3,1,341,2.0298,0.0285,0.011
108,0,0,3,1,332,1.9762,0.0288,0.010
109,0,0,3,1,337,2.0060,0.0356,0.010
110,0,0,3,1,333,1.9821,0.0247,0.010
111,0,0,3,1,342,2.0357,0.0208,0.011
112,0,0,3,1,352,2.0952,0.0283,0.010
113,0,0,3,1,337,2.0060,0.0337,0.010
114,0,0,3,1,316,1.8810,0.0269,0.009
115,0,0,3,1,333,1.9821,0.0321,0.010
116,0,0,3,1,336,2.0000,0.0256,0.010
117,0,0,3,1,344,2.0476,0.0315,0.010
118,0,0,3,1,347,2.0655,0.0275,0.010
119,0,0,3,1,340,2.0238,0.0311,0.010
120,0,0,3,1,302,1.7976,0.0229,0.009
121,0,0,3,1,342,2.0357,0.0291,0.010
122,0,0,3,1,313,1.8631,0.0234,0.010
123,0,0,3,1,362,2.1548,0.0248,0.011
124,0,0,3,1,327,1.9464,0.0304,0.010
125,1,1,4,2,320,1.9048,0.0376,0.020
126,0,0,4,1,327,1.9464,0.0294,0.010
127,0,0,4,1,381,2.2679,0.0318,0.011
128,0,0,4,1,337,2.0060,0.0270,0.010
129,0,0,4,1,362,2.1548,0.0415,0.011
130,0,0,4,1,324,1.9286,0.0299,0.010
131,0,0,4,1,348,2.0714,0.0340,0.010
132,0,0,4,1,335,1.9940,0.0273,0.010
133,0,0,4,1,344,2.0476,0.0301,0.010
134,0,0,4,1,355,2.1131,0.0295,0.011
135,0,0,4,1,306,1.8214,0.0263,0.009
136,0,0,4,1,359,2.1369,0.0355,0.011
137,0,0,4,1,338,2.0119,0.0269,0.010
138,0,0,4,1,330,1.9643,0.0290,0.010
139,0,0,4,1,315,1.8750,0.0292,0.009
140,0,0,4,1,290,1.7262,0.0205,0.009
141,0,0,4,1,321,1.9107,0.0274,0.010
142,0,0,4,1,311,1.8512,0.0223,0.010
143,0,0,4,1,344,2.0476,0.0338,0.010
144,1,1,5,2,361,2.1488,0.0354,0.016
145,0,0,5,1,372,2.2143,0.0264,0.011
146,0,0,5,1,335,1.9940,0.0277,0.010
147,0,0,5,1,319,1.8988,0.0284,0.010
148,0,0,5,1,333,1.9821,0.0229,0.010
149,0,0,5,1,316,1.8810,0.0245,0.009
150,0,0,5,1,369,2.1964,0.0365,0.011
151,0,0,5,1,345,2.0536,0.0322,0.027
152,0,0,5,1,330,1.9643,0.0280,0.010
153,0,0,5,1,330,1.9643,0.0298,0.010
154,0,0,5,1,347,2.0655,0.0294,0.010
155,0,0,5,1,334,1.9881,0.0337,0.010
156,0,0,5,1,337,2.0060,0.0288,0.010
157,0,0,5,1,332,1.9762,0.0346,0.010
158,0,0,5,1,322,1.9167,0.0292,0.009
159,0,0,5,1,342,2.0357,0.0246,0.010
160,0,0,5,1,357,2.1250,0.0277,0.010
161,0,0,5,1,321,1.9107,0.0303,0.010
162,0,0,5,1,324,1.9286,0.0187,0.010
163,0,0,5,1,347,2.0655,0.0305,0.010
164,0,0,5,1,343,2.0417,0.0311,0.010
165,0,0,5,1,336,2.0000,0.0279,0.011
166,0,0,5,1,363,2.1607,0.0361,0.011
167,0,0,5,1,340,2.0238,0.0373,0.010
168,0,0,5,1,322,1.9167,0.0239,0.009
169,0,0,5,1,322,1.9167,0.0225,0.009
170,0,0,5,1,323,1.9226,0.0295,0.009
171,0,0,5,1,361,2.1488,0.0340,0.011
172,0,0,5,1,317,1.8869,0.0343,0.009
173,0,0,5,1,356,2.1190,0.0394,0.011
174,0,0,5,1,308,1.8333,0.0264,0.009
175,0,0,5,1,349,2.0774,0.0330,0.010
176,0,0,5,1,302,1.7976,0.0162,0.009
177,0,0,5,1,355,2.1131,0.0348,0.011
178,0,0,5,1,341,2.0298,0.0291,0.011
179,0,0,5,1,310,1.8452,0.0190,0.009
180,0,0,5,1,321,1.9107,0.0331,0.010
181,0,0,5,1,316,1.8810,0.0251,0.009
182,0,0,5,1,337,2.0060,0.0277,0.010
183,0,0,5,1,332,1.9762,0.0331,0.010
184,0,0,5,1,324,1.9286,0.0283,0.010
185,0,0,5,1,322,1.9167,0.0297,0.010
186,0,0,5,1,348,2.0714,0.0314,0.011
187,0,0,5,1,322,1.9167,0.0235,0.010
188,0,0,5,1,343,2.0417,0.0371,0.011
189,0,0,5,1,344,2.0476,0.0381,0.011
190,0,0,5,1,329,1.9583,0.0285,0.010
191,0,0,5,1,353,2.1012,0.0369,0.011
192,0,0,5,1,332,1.9762,0.0290,0.009
193,0,0,5,1,322,1.9167,0.0252,0.009
194,0,0,5,1,344,2.0476,0.0247,0.010
195,0,0,5,1,307,1.8274,0.0286,0.009
196,0,0,5,1,319,1.8988,0.0236,0.009
197,0,0,5,1,340,2.0238,0.0291,0.010
198,0,0,5,1,357,2.1250,0.0311,0.011
199,0,0,5,1,349,2.0774,0.0297,0.010
200,0,0,5,1,338,2.0119,0.0251,0.010
201,0,0,5,1,315,1.8750,0.0240,0.009
202,0,0,5,1,334,1.9881,0.0273,0.010
203,0,0,5,1,332,1.9762,0.0194,0.009
204,0,0,5,1,332,1.9762,0.0228,0.009
205,0,0,5,1,329,1.9583,0.0340,0.009
206,0,0,5,1,329,1.9583,0.0265,0.009
207,0,0,5,1,323,1.9226,0.0279,0.010
208,0,0,5,1,360,2.1429,0.0343,0.010
209,0,0,5,1,340,2.0238,0.0237,0.010
210,0,0,5,1,337,2.0060,0.0275,0.010
211,0,0,5,1,345,2.0536,0.0307,0.010
212,0,0,5,1,336,2.0000,0.0248,0.009
213,0,0,5,1,349,2.0774,0.0305,0.010
214,0,0,5,1,337,2.0060,0.0294,0.010
215,0,0,5,1,321,1.9107,0.0264,0.009
216,0,0,5,1,332,1.9762,0.0226,0.009
217,0,0,5,1,347,2.0655,0.0280,0.010
218,0,0,5,1,349,2.0774,0.0341,0.011
219,0,0,5,1,313,1.8631,0.0239,0.009
220,0,0,5,1,309,1.8393,0.0234,0.009
221,0,0,5,1,337,2.0060,0.0338,0.011
222,0,0,5,1,362,2.1548,0.0345,0.010
223,0,0,5,1,303,1.8036,0.0224,0.009
224,0,0,5,1,325,1.9345,0.0319,0.010
225,0,0,5,1,276,1.6429,0.0182,0.008
226,0,0,5,1,350,2.0833,0.0357,0.010
227,0,0,5,1,365,2.1726,0.0352,0.011
228,0,0,5,1,352,2.0952,0.0356,0.010
229,0,0,5,1,310,1.8452,0.0357,0.009
230,0,0,5,1,358,2.1310,0.0237,0.009
231,0,0,5,1,332,1.9762,0.0331,0.009
232,0,0,5,1,308,1.8333,0.0296,0.009
233,0,0,5,1,319,1.8988,0.0249,0.009
234,0,0,5,1,335,1.9940,0.0276,0.009
235,0,0,5,1,343,2.0417,0.0237,0.009
236,0,0,5,1,347,2.0655,0.0273,0.009
237,0,0,5,1,349,2.0774,0.0286,0.010
238,0,0,5,1,329,1.9583,0.0272,0.009
239,0,0,5,1,332,1.9762,0.0282,0.009
240,0,0,5,1,359,2.1369,0.0349,0.010
241,0,0,5,1,320,1.9048,0.0284,0.009
242,0,0,5,1,326,1.9405,0.0290,0.009
243,0,0,5,1,329,1.9583,0.0305,0.009
244,0,0,5,1,329,1.9583,0.0275,0.010
