seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,5,5,6,574,3.4167,0.185
2,0,0,5,1,579,3.4464,0.123
3,0,0,5,1,584,3.4762,0.117
4,0,0,5,1,561,3.3393,0.142
5,0,0,5,1,546,3.2500,0.111
6,0,0,5,1,583,3.4702,0.114
7,0,0,5,1,578,3.4405,0.102
8,0,0,5,1,560,3.3333,0.108
9,0,0,5,1,551,3.2798,0.115
10,0,0,5,1,607,3.6131,0.116
11,0,0,5,1,559,3.3274,0.107
12,0,0,5,1,589,3.5060,0.117
13,0,0,5,1,559,3.3274,0.103
14,0,0,5,1,596,3.5476,0.107
15,0,0,5,1,612,3.6429,0.125
16,0,0,5,1,573,3.4107,0.115
17,0,0,5,1,554,3.2976,0.103
18,0,0,5,1,585,3.4821,0.108
19,0,0,5,1,594,3.5357,0.115
20,0,0,5,1,573,3.4107,0.105
21,0,0,5,1,605,3.6012,0.113
22,0,0,5,1,543,3.2321,0.101
23,0,0,5,1,576,3.4286,0.116
24,0,0,5,1,570,3.3929,0.100
25,0,0,5,1,569,3.3869,0.107
26,0,0,5,1,599,3.5655,0.104
27,0,0,5,1,568,3.3810,0.100
28,0,0,5,1,573,3.4107,0.106
29,0,0,5,1,589,3.5060,0.106
30,0,0,5,1,566,3.3690,0.103
31,0,0,5,1,559,3.3274,0.099
32,0,0,5,1,551,3.2798,0.099
33,0,0,5,1,580,3.4524,0.105
34,0,0,5,1,588,3.5000,0.103
35,0,0,5,1,604,3.5952,0.107
36,0,0,5,1,595,3.5417,0.109
37,0,0,5,1,585,3.4821,0.106
38,0,0,5,1,592,3.5238,0.104
39,0,0,5,1,556,3.3095,0.098
40,0,0,5,1,581,3.4583,0.112
41,0,0,5,1,590,3.5119,0.115
42,0,0,5,1,590,3.5119,0.114
43,0,0,5,1,580,3.4524,0.109
44,0,0,5,1,562,3.3452,0.101
45,0,0,5,1,586,3.4881,0.102
46,0,0,5,1,604,3.5952,0.108
47,0,0,5,1,560,3.3333,0.104
48,0,0,5,1,578,3.4405,0.100
49,0,0,5,1,583,3.4702,0.107
50,0,0,5,1,587,3.4940,0.103
51,0,0,5,1,584,3.4762,0.104
52,0,0,5,1,563,3.3512,0.098
53,0,0,5,1,566,3.3690,0.108
54,0,0,5,1,554,3.2976,0.111
55,0,0,5,1,567,3.3750,0.107
56,0,0,5,1,528,3.1429,0.092
57,0,0,5,1,548,3.2619,0.103
58,0,0,5,1,571,3.3988,0.102
59,0,0,5,1,605,3.6012,0.106
60,0,0,5,1,557,3.3155,0.106
61,0,0,5,1,571,3.3988,0.106
62,0,0,5,1,558,3.3214,0.105
63,0,0,5,1,578,3.4405,0.104
64,0,0,5,1,559,3.3274,0.102
65,0,0,5,1,574,3.4167,0.098
66,0,0,5,1,555,3.3036,0.107
67,0,0,5,1,578,3.4405,0.102
68,0,0,5,1,571,3.3988,0.103
69,0,0,5,1,564,3.3571,0.110
70,0,0,5,1,602,3.5833,0.104
71,0,0,5,1,593,3.5298,0.098
72,0,0,5,1,556,3.3095,0.103
73,0,0,5,1,546,3.2500,0.106
74,0,0,5,1,600,3.5714,0.106
75,0,0,5,1,581,3.4583,0.107
76,0,0,5,1,591,3.5179,0.104
77,0,0,5,1,555,3.3036,0.100
78,0,0,5,1,579,3.4464,0.100
79,0,0,5,1,549,3.2679,0.100
80,0,0,5,1,576,3.4286,0.101
81,0,0,5,1,587,3.4940,0.115
82,0,0,5,1,587,3.4940,0.106
83,0,0,5,1,567,3.3750,0.100
84,0,0,5,1,591,3.5179,0.112
85,0,0,5,1,578,3.4405,0.103
86,0,0,5,1,596,3.5476,0.105
87,0,0,5,1,563,3.3512,0.166
88,0,0,5,1,599,3.5655,0.106
89,0,0,5,1,591,3.5179,0.102
90,0,0,5,1,570,3.3929,0.097
91,0,0,5,1,563,3.3512,0.104
92,0,0,5,1,587,3.4940,0.102
93,0,0,5,1,608,3.6190,0.107
94,0,0,5,1,540,3.2143,0.101
95,0,0,5,1,556,3.3095,0.101
96,0,0,5,1,568,3.3810,0.108
97,0,0,5,1,552,3.2857,0.105
98,0,0,5,1,603,3.5893,0.107
99,0,0,5,1,606,3.6071,0.101
100,0,0,5,1,576,3.4286,0.107
101,0,0,5,1,594,3.5357,0.108
