seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,5,5,6,412,2.4524,0.057
2,0,0,5,1,378,2.2500,0.027
3,0,0,5,1,345,2.0536,0.025
4,0,0,5,1,361,2.1488,0.026
5,0,0,5,1,365,2.1726,0.025
6,0,0,5,1,400,2.3810,0.028
7,0,0,5,1,362,2.1548,0.025
8,0,0,5,1,346,2.0595,0.025
9,0,0,5,1,367,2.1845,0.026
10,0,0,5,1,428,2.5476,0.031
11,0,0,5,1,371,2.2083,0.026
12,0,0,5,1,397,2.3631,0.028
13,0,0,5,1,351,2.0893,0.025
14,0,0,5,1,363,2.1607,0.025
15,0,0,5,1,357,2.1250,0.025
16,0,0,5,1,380,2.2619,0.028
17,0,0,5,1,362,2.1548,0.026
18,0,0,5,1,398,2.3690,0.027
19,0,0,5,1,371,2.2083,0.025
20,0,0,5,1,340,2.0238,0.023
21,0,0,5,1,377,2.2440,0.026
22,0,0,5,1,356,2.1190,0.025
23,0,0,5,1,359,2.1369,0.024
24,0,0,5,1,351,2.0893,0.024
25,0,0,5,1,380,2.2619,0.027
26,0,0,5,1,388,2.3095,0.027
27,0,0,5,1,346,2.0595,0.024
28,0,0,5,1,390,2.3214,0.027
29,0,0,5,1,340,2.0238,0.023
30,0,0,5,1,389,2.3155,0.027
31,0,0,5,1,388,2.3095,0.027
32,0,0,5,1,399,2.3750,0.028
33,0,0,5,1,343,2.0417,0.024
34,0,0,5,1,380,2.2619,0.026
35,0,0,5,1,361,2.1488,0.024
36,0,0,5,1,365,2.1726,0.026
37,0,0,5,1,382,2.2738,0.028
38,0,0,5,1,340,2.0238,0.025
39,0,0,5,1,373,2.2202,0.027
40,0,0,5,1,384,2.2857,0.027
41,0,0,5,1,373,2.2202,0.026
42,0,0,5,1,369,2.1964,0.026
43,0,0,5,1,362,2.1548,0.026
44,0,0,5,1,372,2.2143,0.026
45,0,0,5,1,369,2.1964,0.025
46,0,0,5,1,380,2.2619,0.026
47,0,0,5,1,354,2.1071,0.025
48,0,0,5,1,381,2.2679,0.026
49,0,0,5,1,356,2.1190,0.025
50,0,0,5,1,359,2.1369,0.025
51,0,0,5,1,366,2.1786,0.026
52,0,0,5,1,378,2.2500,0.026
53,0,0,5,1,387,2.3036,0.026
54,0,0,5,1,338,2.0119,0.024
55,0,0,5,1,360,2.1429,0.026
56,0,0,5,1,370,2.2024,0.026
57,0,0,5,1,387,2.3036,0.027
58,0,0,5,1,380,2.2619,0.026
59,0,0,5,1,351,2.0893,0.025
60,0,0,5,1,366,2.1786,0.025
61,0,0,5,1,348,2.0714,0.024
62,0,0,5,1,355,2.1131,0.026
63,0,0,5,1,351,2.0893,0.024
64,0,0,5,1,363,2.1607,0.024
65,0,0,5,1,348,2.0714,0.025
66,0,0,5,1,364,2.1667,0.027
67,0,0,5,1,363,2.1607,0.025
68,0,0,5,1,356,2.1190,0.025
69,0,0,5,1,381,2.2679,0.029
70,0,0,5,1,361,2.1488,0.027
71,0,0,5,1,368,2.1905,0.026
72,0,0,5,1,359,2.1369,0.025
73,0,0,5,1,361,2.1488,0.025
74,0,0,5,1,332,1.9762,0.023
75,0,0,5,1,367,2.1845,0.025
76,0,0,5,1,387,2.3036,0.026
77,0,0,5,1,371,2.2083,0.025
78,0,0,5,1,387,2.3036,0.027
79,0,0,5,1,361,2.1488,0.024
80,0,0,5,1,382,2.2738,0.027
81,0,0,5,1,366,2.1786,0.026
82,0,0,5,1,384,2.2857,0.028
83,0,0,5,1,386,2.2976,0.027
84,0,0,5,1,366,2.1786,0.027
85,0,0,5,1,391,2.3274,0.028
86,0,0,5,1,358,2.1310,0.025
87,0,0,5,1,359,2.1369,0.026
88,0,0,5,1,384,2.2857,0.028
89,0,0,5,1,365,2.1726,0.026
90,0,0,5,1,391,2.3274,0.028
91,0,0,5,1,346,2.0595,0.024
92,0,0,5,1,366,2.1786,0.026
93,0,0,5,1,393,2.3393,0.028
94,0,0,5,1,348,2.0714,0.025
95,0,0,5,1,338,2.0119,0.023
96,0,0,5,1,375,2.2321,0.027
97,0,0,5,1,366,2.1786,0.027
98,0,0,5,1,364,2.1667,0.026
99,0,0,5,1,354,2.1071,0.024
100,0,0,5,1,374,2.2262,0.027
101,0,0,5,1,363,2.1607,0.025
