seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,11,11,12,878,5.2262,0.597
2,1,3,14,4,889,5.2917,0.202
3,1,1,15,2,825,4.9107,0.092
4,1,6,21,7,809,4.8155,0.357
5,0,0,21,1,818,4.8690,0.073
6,1,5,26,6,839,4.9940,0.387
7,0,0,26,1,825,4.9107,0.073
8,0,0,26,1,824,4.9048,0.081
9,0,0,26,1,850,5.0595,0.074
10,0,0,26,1,854,5.0833,0.081
11,0,0,26,1,850,5.0595,0.094
12,0,0,26,1,856,5.0952,0.078
13,0,0,26,1,819,4.8750,0.076
14,0,0,26,1,803,4.7798,0.092
15,0,0,26,1,843,5.0179,0.075
16,0,0,26,1,860,5.1190,0.077
17,1,1,27,2,840,5.0000,0.117
18,0,0,27,1,890,5.2976,0.087
19,0,0,27,1,818,4.8690,0.076
20,0,0,27,1,775,4.6131,0.067
21,0,0,27,1,810,4.8214,0.075
22,0,0,27,1,795,4.7321,0.075
23,0,0,27,1,824,4.9048,0.079
24,0,0,27,1,850,5.0595,0.077
25,0,0,27,1,879,5.2321,0.084
26,0,0,27,1,844,5.0238,0.080
27,0,0,27,1,811,4.8274,0.072
28,1,1,28,2,822,4.8929,0.113
29,0,0,28,1,784,4.6667,0.078
30,0,0,28,1,854,5.0833,0.076
31,0,0,28,1,867,5.1607,0.091
32,0,0,28,1,902,5.3690,0.081
33,0,0,28,1,818,4.8690,0.077
34,0,0,28,1,802,4.7738,0.070
35,0,0,28,1,840,5.0000,0.074
36,0,0,28,1,862,5.1310,0.077
37,0,0,28,1,835,4.9702,0.076
38,0,0,28,1,797,4.7440,0.070
39,0,0,28,1,836,4.9762,0.080
40,0,0,28,1,858,5.1071,0.081
41,0,0,28,1,825,4.9107,0.074
42,0,0,28,1,831,4.9464,0.072
43,0,0,28,1,825,4.9107,0.072
44,0,0,28,1,846,5.0357,0.077
45,0,0,28,1,846,5.0357,0.073
46,1,2,30,3,832,4.9524,0.202
47,0,0,30,1,814,4.8452,0.073
48,0,0,30,1,861,5.1250,0.076
49,0,0,30,1,879,5.2321,0.080
50,0,0,30,1,789,4.6964,0.088
51,0,0,30,1,866,5.1548,0.094
52,0,0,30,1,826,4.9167,0.072
53,0,0,30,1,900,5.3571,0.080
54,0,0,30,1,819,4.8750,0.072
55,0,0,30,1,812,4.8333,0.069
56,0,0,30,1,868,5.1667,0.080
57,0,0,30,1,802,4.7738,0.075
58,0,0,30,1,827,4.9226,0.074
59,0,0,30,1,831,4.9464,0.075
60,0,0,30,1,857,5.1012,0.077
61,0,0,30,1,849,5.0536,0.077
62,0,0,30,1,795,4.7321,0.070
63,0,0,30,1,808,4.8095,0.068
64,0,0,30,1,816,4.8571,0.072
65,0,0,30,1,861,5.1250,0.076
66,0,0,30,1,836,4.9762,0.074
67,0,0,30,1,861,5.1250,0.075
68,0,0,30,1,804,4.7857,0.073
69,0,0,30,1,861,5.1250,0.081
70,0,0,30,1,830,4.9405,0.076
71,0,0,30,1,824,4.9048,0.076
72,0,0,30,1,796,4.7381,0.076
73,0,0,30,1,810,4.8214,0.074
74,0,0,30,1,807,4.8036,0.070
75,0,0,30,1,815,4.8512,0.072
76,0,0,30,1,854,5.0833,0.073
77,0,0,30,1,813,4.8393,0.072
78,0,0,30,1,857,5.1012,0.077
79,0,0,30,1,798,4.7500,0.071
80,0,0,30,1,840,5.0000,0.076
