iteration,deadlock_found,deadlock_time,new_constraints,constraint_details,total_constraints,trains_completed,trains_per_hr,avg_wait_time,avg_spawn_delay,sim_run_time,pruning_details
201,1,17.000000,1,dl_4201(5),4202,0,0.000000,0.000000,0.000000,0.048074,
202,1,17.000000,1,dl_4202(5),4203,0,0.000000,0.000000,0.000000,0.037326,
203,1,17.000000,1,dl_4203(5),4204,0,0.000000,0.000000,0.000000,0.037454,
204,1,17.000000,1,dl_4204(5),4205,0,0.000000,0.000000,0.000000,0.039098,
205,1,17.000000,1,dl_4205(5),4206,0,0.000000,0.000000,0.000000,0.038007,
206,1,17.000000,1,dl_4206(5),4207,0,0.000000,0.000000,0.000000,0.036291,
207,1,17.000000,1,dl_4207(5),4208,0,0.000000,0.000000,0.000000,0.037771,
208,1,17.000000,1,dl_4208(3),4209,0,0.000000,0.000000,0.000000,0.038010,3>2[-T63]
209,1,17.000000,1,dl_4209(4),4210,0,0.000000,0.000000,0.000000,0.039692,
210,1,17.000000,1,dl_4210(4),4211,0,0.000000,0.000000,0.000000,0.048299,
211,1,17.000000,1,dl_4211(4),4212,0,0.000000,0.000000,0.000000,0.045228,
212,1,17.000000,1,dl_4212(4),4213,0,0.000000,0.000000,0.000000,0.041584,
213,1,17.000000,1,dl_4213(4),4214,0,0.000000,0.000000,0.000000,0.034152,
214,1,17.000000,1,dl_4214(4),4215,0,0.000000,0.000000,0.000000,0.035968,
215,1,17.000000,1,dl_4215(4),4216,0,0.000000,0.000000,0.000000,0.038426,
216,1,17.000000,1,dl_4216(4),4217,0,0.000000,0.000000,0.000000,0.039866,
217,1,17.000000,1,dl_4217(3),4218,0,0.000000,0.000000,0.000000,0.038869,3>2[-T64]
218,1,17.000000,1,dl_4218(4),4219,0,0.000000,0.000000,0.000000,0.037055,
219,1,17.000000,1,dl_4219(4),4220,0,0.000000,0.000000,0.000000,0.041608,
220,1,17.000000,1,dl_4220(4),4221,0,0.000000,0.000000,0.000000,0.035954,
221,1,17.000000,1,dl_4221(3),4222,0,0.000000,0.000000,0.000000,0.041714,4>3[-T64]
222,1,17.000000,1,dl_4222(6),4223,0,0.000000,0.000000,0.000000,0.038240,
223,1,17.000000,1,dl_4223(6),4224,0,0.000000,0.000000,0.000000,0.037450,
224,1,17.000000,1,dl_4224(6),4225,0,0.000000,0.000000,0.000000,0.045334,
225,1,17.000000,1,dl_4225(5),4226,0,0.000000,0.000000,0.000000,0.041364,5>4[-T64]
226,1,17.000000,1,dl_4226(4),4227,0,0.000000,0.000000,0.000000,0.042842,
227,1,17.000000,1,dl_4227(4),4228,0,0.000000,0.000000,0.000000,0.044456,
228,1,17.000000,1,dl_4228(4),4229,0,0.000000,0.000000,0.000000,0.050255,
229,1,17.000000,1,dl_4229(3),4230,0,0.000000,0.000000,0.000000,0.040540,3>2[-T64]
230,1,17.000000,1,dl_4230(4),4231,0,0.000000,0.000000,0.000000,0.038573,
231,1,17.000000,1,dl_4231(4),4232,0,0.000000,0.000000,0.000000,0.037374,
232,1,17.000000,1,dl_4232(4),4233,0,0.000000,0.000000,0.000000,0.037938,
233,1,17.000000,1,dl_4233(3),4234,0,0.000000,0.000000,0.000000,0.041402,4>3[-T64]
234,1,17.000000,1,dl_4234(6),4235,0,0.000000,0.000000,0.000000,0.042626,
235,1,17.000000,1,dl_4235(6),4236,0,0.000000,0.000000,0.000000,0.047346,
236,1,17.000000,1,dl_4236(6),4237,0,0.000000,0.000000,0.000000,0.037980,
237,1,17.000000,1,dl_4237(5),4238,0,0.000000,0.000000,0.000000,0.038371,5>4[-T64]
238,1,17.000000,1,dl_4238(4),4239,0,0.000000,0.000000,0.000000,0.038923,
239,1,17.000000,1,dl_4239(4),4240,0,0.000000,0.000000,0.000000,0.037812,
240,1,17.000000,1,dl_4240(4),4241,0,0.000000,0.000000,0.000000,0.038894,
241,1,17.000000,1,dl_4241(3),4242,0,0.000000,0.000000,0.000000,0.042131,4>3[-T64]
242,1,17.000000,1,dl_4242(6),4243,0,0.000000,0.000000,0.000000,0.037676,
243,1,17.000000,1,dl_4243(6),4244,0,0.000000,0.000000,0.000000,0.040168,
244,1,17.000000,1,dl_4244(6),4245,0,0.000000,0.000000,0.000000,0.043533,
245,1,17.000000,1,dl_4245(5),4246,0,0.000000,0.000000,0.000000,0.039762,5>4[-T64]
246,1,17.000000,1,dl_4246(6),4247,0,0.000000,0.000000,0.000000,0.043027,
247,1,17.000000,1,dl_4247(6),4248,0,0.000000,0.000000,0.000000,0.042101,
248,1,17.000000,1,dl_4248(6),4249,0,0.000000,0.000000,0.000000,0.040895,
249,1,17.000000,1,dl_4249(5),4250,0,0.000000,0.000000,0.000000,0.034679,5>4[-T64]
250,1,17.000000,1,dl_4250(6),4251,0,0.000000,0.000000,0.000000,0.033682,
251,1,17.000000,1,dl_4251(6),4252,0,0.000000,0.000000,0.000000,0.029733,
252,1,17.000000,1,dl_4252(6),4253,0,0.000000,0.000000,0.000000,0.035866,
253,1,17.000000,1,dl_4253(5),4254,0,0.000000,0.000000,0.000000,0.037497,5>4[-T64]
254,1,17.000000,1,dl_4254(6),4255,0,0.000000,0.000000,0.000000,0.037870,
255,1,17.000000,1,dl_4255(6),4256,0,0.000000,0.000000,0.000000,0.034986,
256,1,17.000000,1,dl_4256(6),4257,0,0.000000,0.000000,0.000000,0.037398,
257,1,17.000000,1,dl_4257(5),4258,0,0.000000,0.000000,0.000000,0.037201,5>4[-T64]
258,1,17.000000,1,dl_4258(6),4259,0,0.000000,0.000000,0.000000,0.037698,
259,1,17.000000,1,dl_4259(6),4260,0,0.000000,0.000000,0.000000,0.036042,
260,1,17.000000,1,dl_4260(6),4261,0,0.000000,0.000000,0.000000,0.040688,
261,1,17.000000,1,dl_4261(5),4262,0,0.000000,0.000000,0.000000,0.037795,5>4[-T64]
262,1,17.000000,1,dl_4262(6),4263,0,0.000000,0.000000,0.000000,0.034632,
263,1,17.000000,1,dl_4263(6),4264,0,0.000000,0.000000,0.000000,0.036959,
264,1,17.000000,1,dl_4264(6),4265,0,0.000000,0.000000,0.000000,0.042522,
265,1,17.000000,1,dl_4265(5),4266,0,0.000000,0.000000,0.000000,0.046463,5>4[-T64]
266,1,17.000000,1,dl_4266(6),4267,0,0.000000,0.000000,0.000000,0.042931,
267,1,17.000000,1,dl_4267(6),4268,0,0.000000,0.000000,0.000000,0.041571,
268,1,17.000000,1,dl_4268(6),4269,0,0.000000,0.000000,0.000000,0.038190,
269,1,17.000000,1,dl_4269(5),4270,0,0.000000,0.000000,0.000000,0.041411,5>4[-T64]
270,1,17.000000,1,dl_4270(6),4271,0,0.000000,0.000000,0.000000,0.050926,
271,1,17.000000,1,dl_4271(6),4272,0,0.000000,0.000000,0.000000,0.038832,
272,1,17.000000,1,dl_4272(6),4273,0,0.000000,0.000000,0.000000,0.053097,
273,1,17.000000,1,dl_4273(5),4274,0,0.000000,0.000000,0.000000,0.040232,5>4[-T64]
274,1,17.000000,1,dl_4274(6),4275,0,0.000000,0.000000,0.000000,0.036971,
275,1,17.000000,1,dl_4275(6),4276,0,0.000000,0.000000,0.000000,0.039256,
276,1,17.000000,1,dl_4276(6),4277,0,0.000000,0.000000,0.000000,0.035669,
277,1,17.000000,1,dl_4277(5),4278,0,0.000000,0.000000,0.000000,0.032648,5>4[-T64]
278,1,17.000000,1,dl_4278(6),4279,0,0.000000,0.000000,0.000000,0.042605,
279,1,17.000000,1,dl_4279(6),4280,0,0.000000,0.000000,0.000000,0.049557,
280,1,17.000000,1,dl_4280(6),4281,0,0.000000,0.000000,0.000000,0.035904,
281,1,17.000000,1,dl_4281(5),4282,0,0.000000,0.000000,0.000000,0.036304,5>4[-T64]
282,1,17.000000,1,dl_4282(5),4283,0,0.000000,0.000000,0.000000,0.042895,
283,1,17.000000,1,dl_4283(5),4284,0,0.000000,0.000000,0.000000,0.043495,
284,1,17.000000,1,dl_4284(5),4285,0,0.000000,0.000000,0.000000,0.041874,
285,1,17.000000,1,dl_4285(4),4286,0,0.000000,0.000000,0.000000,0.034995,5>4[-T64]
286,1,17.000000,1,dl_4286(5),4287,0,0.000000,0.000000,0.000000,0.033648,
287,1,17.000000,1,dl_4287(5),4288,0,0.000000,0.000000,0.000000,0.031830,
288,1,17.000000,1,dl_4288(5),4289,0,0.000000,0.000000,0.000000,0.036724,
289,1,17.000000,1,dl_4289(4),4290,0,0.000000,0.000000,0.000000,0.037853,5>4[-T64]
290,1,17.000000,1,dl_4290(5),4291,0,0.000000,0.000000,0.000000,0.035077,
291,1,17.000000,1,dl_4291(5),4292,0,0.000000,0.000000,0.000000,0.040689,
292,1,17.000000,1,dl_4292(5),4293,0,0.000000,0.000000,0.000000,0.040340,
293,1,17.000000,1,dl_4293(4),4294,0,0.000000,0.000000,0.000000,0.040321,5>4[-T64]
294,1,17.000000,1,dl_4294(5),4295,0,0.000000,0.000000,0.000000,0.036229,
295,1,17.000000,1,dl_4295(5),4296,0,0.000000,0.000000,0.000000,0.032511,
296,1,17.000000,1,dl_4296(5),4297,0,0.000000,0.000000,0.000000,0.032097,
