seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,0,0,0,1,699,4.1607,0.097
2,1,6,6,7,705,4.1964,0.542
3,0,0,6,1,651,3.8750,0.087
4,1,2,8,2,652,3.8810,0.097
5,0,0,8,1,644,3.8333,0.092
6,1,2,10,3,675,4.0179,0.172
7,1,2,12,3,653,3.8869,0.241
8,0,0,12,1,651,3.8750,0.091
9,1,5,17,6,683,4.0655,0.178
10,1,2,19,3,703,4.1845,0.178
11,0,0,19,1,671,3.9940,0.092
12,0,0,19,1,700,4.1667,0.101
13,0,0,19,1,663,3.9464,0.097
14,0,0,19,1,640,3.8095,0.089
15,0,0,19,1,671,3.9940,0.093
16,0,0,19,1,706,4.2024,0.098
17,0,0,19,1,655,3.8988,0.093
18,0,0,19,1,700,4.1667,0.099
19,1,1,20,2,661,3.9345,0.175
20,0,0,20,1,593,3.5298,0.083
21,1,1,21,2,661,3.9345,0.133
22,0,0,21,1,655,3.8988,0.094
23,0,0,21,1,642,3.8214,0.089
24,0,0,21,1,688,4.0952,0.095
25,0,0,21,1,694,4.1310,0.096
26,0,0,21,1,696,4.1429,0.098
27,1,1,22,2,632,3.7619,0.166
28,0,0,22,1,682,4.0595,0.096
29,0,0,22,1,625,3.7202,0.096
30,1,1,23,2,686,4.0833,0.118
31,0,0,23,1,696,4.1429,0.100
32,0,0,23,1,737,4.3869,0.098
33,0,0,23,1,640,3.8095,0.084
34,0,0,23,1,654,3.8929,0.087
35,0,0,23,1,670,3.9881,0.089
36,0,0,23,1,680,4.0476,0.096
37,0,0,23,1,679,4.0417,0.095
38,0,0,23,1,632,3.7619,0.090
39,1,1,24,2,670,3.9881,0.172
40,0,0,24,1,676,4.0238,0.097
41,1,1,25,2,672,4.0000,0.174
42,1,3,28,4,668,3.9762,0.277
43,0,0,28,1,645,3.8393,0.090
44,0,0,28,1,669,3.9821,0.094
45,0,0,28,1,666,3.9643,0.092
46,0,0,28,1,672,4.0000,0.089
47,0,0,28,1,657,3.9107,0.090
48,1,5,33,6,675,4.0179,0.171
49,0,0,33,1,700,4.1667,0.095
50,0,0,33,1,624,3.7143,0.086
51,0,0,33,1,659,3.9226,0.090
52,0,0,33,1,659,3.9226,0.093
53,0,0,33,1,718,4.2738,0.097
54,0,0,33,1,638,3.7976,0.091
55,0,0,33,1,653,3.8869,0.091
56,0,0,33,1,673,4.0060,0.095
57,0,0,33,1,668,3.9762,0.091
58,0,0,33,1,673,4.0060,0.091
59,0,0,33,1,654,3.8929,0.093
60,0,0,33,1,683,4.0655,0.092
61,0,0,33,1,665,3.9583,0.091
62,0,0,33,1,639,3.8036,0.091
63,0,0,33,1,649,3.8631,0.084
64,0,0,33,1,663,3.9464,0.096
65,0,0,33,1,668,3.9762,0.098
66,0,0,33,1,664,3.9524,0.098
67,0,0,33,1,689,4.1012,0.093
68,0,0,33,1,640,3.8095,0.089
69,0,0,33,1,690,4.1071,0.103
70,0,0,33,1,658,3.9167,0.103
71,0,0,33,1,658,3.9167,0.091
72,0,0,33,1,648,3.8571,0.096
73,0,0,33,1,648,3.8571,0.095
74,0,0,33,1,645,3.8393,0.087
75,0,0,33,1,652,3.8810,0.094
76,0,0,33,1,666,3.9643,0.091
77,0,0,33,1,653,3.8869,0.094
78,0,0,33,1,700,4.1667,0.095
79,0,0,33,1,631,3.7560,0.090
80,0,0,33,1,687,4.0893,0.093
81,0,0,33,1,670,3.9881,0.098
82,0,0,33,1,675,4.0179,0.094
83,0,0,33,1,717,4.2679,0.104
84,0,0,33,1,691,4.1131,0.097
85,0,0,33,1,679,4.0417,0.096
86,0,0,33,1,665,3.9583,0.090
87,0,0,33,1,659,3.9226,0.091
88,0,0,33,1,710,4.2262,0.099
89,0,0,33,1,662,3.9405,0.091
90,0,0,33,1,657,3.9107,0.090
91,0,0,33,1,690,4.1071,0.094
92,0,0,33,1,674,4.0119,0.094
93,1,1,34,2,704,4.1905,0.139
94,0,0,34,1,668,3.9762,0.090
95,1,1,35,2,668,3.9762,0.183
96,0,0,35,1,653,3.8869,0.091
97,0,0,35,1,661,3.9345,0.097
98,0,0,35,1,637,3.7917,0.085
99,0,0,35,1,669,3.9821,0.098
100,0,0,35,1,675,4.0179,0.098
101,0,0,35,1,637,3.7917,0.088
102,0,0,35,1,662,3.9405,0.102
103,0,0,35,1,697,4.1488,0.094
104,0,0,35,1,729,4.3393,0.103
105,0,0,35,1,659,3.9226,0.085
106,0,0,35,1,632,3.7619,0.089
107,0,0,35,1,638,3.7976,0.086
108,0,0,35,1,666,3.9643,0.091
109,0,0,35,1,715,4.2560,0.104
110,0,0,35,1,642,3.8214,0.091
111,0,0,35,1,677,4.0298,0.098
112,0,0,35,1,684,4.0714,0.097
113,0,0,35,1,664,3.9524,0.097
114,0,0,35,1,679,4.0417,0.092
115,0,0,35,1,676,4.0238,0.098
116,0,0,35,1,691,4.1131,0.096
117,0,0,35,1,695,4.1369,0.096
118,0,0,35,1,678,4.0357,0.093
119,0,0,35,1,692,4.1190,0.097
120,0,0,35,1,654,3.8929,0.088
121,0,0,35,1,670,3.9881,0.095
122,0,0,35,1,646,3.8452,0.094
123,0,0,35,1,672,4.0000,0.098
124,0,0,35,1,653,3.8869,0.093
125,0,0,35,1,648,3.8571,0.088
126,0,0,35,1,655,3.8988,0.097
127,1,1,36,2,742,4.4167,0.192
128,0,0,36,1,691,4.1131,0.102
129,0,0,36,1,724,4.3095,0.103
130,0,0,36,1,651,3.8750,0.091
131,0,0,36,1,690,4.1071,0.097
132,0,0,36,1,643,3.8274,0.087
133,0,0,36,1,689,4.1012,0.105
134,0,0,36,1,681,4.0536,0.100
135,0,0,36,1,663,3.9464,0.095
136,0,0,36,1,724,4.3095,0.102
137,0,0,36,1,674,4.0119,0.096
138,0,0,36,1,672,4.0000,0.096
139,0,0,36,1,655,3.8988,0.095
140,0,0,36,1,641,3.8155,0.094
141,0,0,36,1,655,3.8988,0.092
142,0,0,36,1,665,3.9583,0.092
143,0,0,36,1,691,4.1131,0.093
144,0,0,36,1,697,4.1488,0.099
145,0,0,36,1,730,4.3452,0.103
146,0,0,36,1,688,4.0952,0.093
147,0,0,36,1,677,4.0298,0.091
148,0,0,36,1,635,3.7798,0.089
149,0,0,36,1,667,3.9702,0.101
