seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,5,5,6,533,3.1726,0.144
2,0,0,5,1,531,3.1607,0.045
3,0,0,5,1,477,2.8393,0.043
4,0,0,5,1,477,2.8393,0.040
5,0,0,5,1,481,2.8631,0.037
6,0,0,5,1,512,3.0476,0.043
7,0,0,5,1,483,2.8750,0.041
8,0,0,5,1,470,2.7976,0.041
9,0,0,5,1,490,2.9167,0.040
10,0,0,5,1,550,3.2738,0.046
11,0,0,5,1,503,2.9940,0.041
12,0,0,5,1,540,3.2143,0.043
13,0,0,5,1,489,2.9107,0.042
14,0,0,5,1,481,2.8631,0.041
15,0,0,5,1,485,2.8869,0.041
16,0,0,5,1,524,3.1190,0.042
17,0,0,5,1,482,2.8690,0.039
18,0,0,5,1,555,3.3036,0.047
19,0,0,5,1,503,2.9940,0.043
20,0,0,5,1,453,2.6964,0.036
21,0,0,5,1,499,2.9702,0.041
22,0,0,5,1,483,2.8750,0.039
23,0,0,5,1,493,2.9345,0.039
24,0,0,5,1,482,2.8690,0.041
25,0,0,5,1,517,3.0774,0.043
26,0,0,5,1,511,3.0417,0.043
27,0,0,5,1,470,2.7976,0.040
28,0,0,5,1,514,3.0595,0.043
29,0,0,5,1,465,2.7679,0.039
30,0,0,5,1,533,3.1726,0.046
31,0,0,5,1,520,3.0952,0.045
32,0,0,5,1,544,3.2381,0.047
33,0,0,5,1,481,2.8631,0.039
34,0,0,5,1,499,2.9702,0.041
35,0,0,5,1,502,2.9881,0.042
36,0,0,5,1,512,3.0476,0.043
37,0,0,5,1,512,3.0476,0.046
38,0,0,5,1,483,2.8750,0.039
39,0,0,5,1,506,3.0119,0.041
40,0,0,5,1,502,2.9881,0.042
41,0,0,5,1,511,3.0417,0.044
42,0,0,5,1,496,2.9524,0.042
43,0,0,5,1,468,2.7857,0.040
44,0,0,5,1,515,3.0655,0.045
45,0,0,5,1,502,2.9881,0.042
46,0,0,5,1,519,3.0893,0.044
47,0,0,5,1,501,2.9821,0.042
48,0,0,5,1,526,3.1310,0.044
49,0,0,5,1,507,3.0179,0.042
50,0,0,5,1,498,2.9643,0.044
51,0,0,5,1,508,3.0238,0.044
52,0,0,5,1,507,3.0179,0.043
53,0,0,5,1,558,3.3214,0.048
54,0,0,5,1,473,2.8155,0.040
55,0,0,5,1,498,2.9643,0.041
56,0,0,5,1,488,2.9048,0.040
57,0,0,5,1,507,3.0179,0.042
58,0,0,5,1,502,2.9881,0.041
59,0,0,5,1,467,2.7798,0.036
60,0,0,5,1,511,3.0417,0.039
61,0,0,5,1,476,2.8333,0.039
62,0,0,5,1,492,2.9286,0.041
63,0,0,5,1,463,2.7560,0.036
64,0,0,5,1,505,3.0060,0.040
65,0,0,5,1,483,2.8750,0.038
66,0,0,5,1,487,2.8988,0.040
67,0,0,5,1,507,3.0179,0.042
68,0,0,5,1,472,2.8095,0.040
69,0,0,5,1,502,2.9881,0.045
70,0,0,5,1,499,2.9702,0.044
71,0,0,5,1,491,2.9226,0.041
72,0,0,5,1,484,2.8810,0.042
73,0,0,5,1,501,2.9821,0.042
74,0,0,5,1,486,2.8929,0.040
75,0,0,5,1,489,2.9107,0.041
76,0,0,5,1,502,2.9881,0.043
77,0,0,5,1,490,2.9167,0.043
78,0,0,5,1,521,3.1012,0.046
79,0,0,5,1,481,2.8631,0.040
80,0,0,5,1,506,3.0119,0.045
81,0,0,5,1,506,3.0119,0.045
82,0,0,5,1,527,3.1369,0.045
83,0,0,5,1,538,3.2024,0.047
84,0,0,5,1,520,3.0952,0.046
85,0,0,5,1,524,3.1190,0.046
86,0,0,5,1,506,3.0119,0.042
87,0,0,5,1,489,2.9107,0.041
88,0,0,5,1,525,3.1250,0.046
89,0,0,5,1,496,2.9524,0.043
90,0,0,5,1,501,2.9821,0.045
91,0,0,5,1,481,2.8631,0.041
92,0,0,5,1,517,3.0774,0.044
93,0,0,5,1,533,3.1726,0.047
94,0,0,5,1,474,2.8214,0.040
95,0,0,5,1,483,2.8750,0.041
96,0,0,5,1,497,2.9583,0.041
97,0,0,5,1,495,2.9464,0.046
98,0,0,5,1,497,2.9583,0.042
99,0,0,5,1,501,2.9821,0.043
100,0,0,5,1,514,3.0595,0.044
101,0,0,5,1,482,2.8690,0.040
