seed,deadlock_found,new_constraints,total_constraints,iterations,trains_per_hr,cpu_time
68,0,0,57,1,4.8095,0.074
69,0,0,57,1,5.1250,0.080
70,1,2,59,3,4.9464,0.108
71,0,0,59,1,4.9167,0.077
72,0,0,59,1,4.7500,0.072
73,0,0,59,1,4.8155,0.072
74,0,0,59,1,4.8095,0.071
75,0,0,59,1,4.8631,0.074
76,0,0,59,1,5.0893,0.078
77,0,0,59,1,4.8274,0.075
78,0,0,59,1,5.1131,0.078
79,0,0,59,1,4.7321,0.069
80,0,0,59,1,4.9940,0.079
81,0,0,59,1,4.9107,0.075
82,1,1,60,2,4.9643,0.099
83,0,0,60,1,5.3155,0.083
84,0,0,60,1,5.1786,0.083
85,0,0,60,1,5.0774,0.081
86,0,0,60,1,4.8274,0.070
87,0,0,60,1,4.7738,0.071
88,0,0,60,1,5.3036,0.083
89,0,0,60,1,4.8750,0.074
90,0,0,60,1,4.9226,0.075
91,0,0,60,1,5.0774,0.077
92,0,0,60,1,4.9762,0.077
93,0,0,60,1,5.2619,0.083
94,0,0,60,1,5.1845,0.081
95,0,0,60,1,4.8988,0.073
96,0,0,60,1,4.9583,0.074
97,0,0,60,1,4.9702,0.082
98,0,0,60,1,4.6964,0.070
99,0,0,60,1,5.0060,0.079
100,0,0,60,1,4.9345,0.077
101,0,0,60,1,4.7560,0.072
102,0,0,60,1,4.8036,0.071
103,0,0,60,1,4.9940,0.076
104,1,1,61,2,5.4464,0.110
105,0,0,61,1,4.8571,0.072
106,0,0,61,1,4.7976,0.073
107,0,0,61,1,4.8452,0.075
108,0,0,61,1,5.0298,0.079
109,0,0,61,1,5.3214,0.082
110,0,0,61,1,4.9702,0.075
111,0,0,61,1,5.0774,0.080
112,0,0,61,1,5.0476,0.076
113,0,0,61,1,5.1250,0.082
114,0,0,61,1,5.1190,0.078
115,0,0,61,1,5.1607,0.081
116,0,0,61,1,5.1012,0.077
117,0,0,61,1,5.2560,0.082
118,0,0,61,1,4.9821,0.077
119,0,0,61,1,5.0893,0.078
120,0,0,61,1,4.7440,0.072
121,0,0,61,1,5.1369,0.080
122,0,0,61,1,4.8512,0.073
123,0,0,61,1,4.8929,0.077
124,0,0,61,1,4.8988,0.073
125,0,0,61,1,4.9107,0.074
126,0,0,61,1,4.8929,0.074
127,0,0,61,1,5.4345,0.087
128,0,0,61,1,5.1667,0.079
129,0,0,61,1,5.2143,0.083
130,0,0,61,1,4.8333,0.078
131,0,0,61,1,5.0179,0.076
132,0,0,61,1,4.8095,0.074
133,0,0,61,1,4.9881,0.076
134,0,0,61,1,5.0119,0.079
135,0,0,61,1,4.9167,0.075
136,0,0,61,1,5.2321,0.082
137,0,0,61,1,4.9643,0.076
138,0,0,61,1,5.1190,0.081
139,0,0,61,1,4.9167,0.077
140,0,0,61,1,4.9048,0.074
141,0,0,61,1,4.9821,0.075
142,0,0,61,1,4.8274,0.072
143,0,0,61,1,5.2024,0.079
144,0,0,61,1,5.1607,0.080
145,0,0,61,1,5.4524,0.088
146,0,0,61,1,5.0238,0.079
147,0,0,61,1,5.0952,0.077
148,0,0,61,1,4.7440,0.077
149,0,0,61,1,4.9107,0.074
150,1,49,110,49,4.9405,0.769
151,0,0,110,1,4.6905,0.075
152,0,0,110,1,5.0952,0.081
153,0,0,110,1,5.0774,0.080
154,0,0,110,1,4.9821,0.079
155,0,0,110,1,5.0714,0.084
156,0,0,110,1,5.2976,0.083
157,0,0,110,1,5.1131,0.080
158,0,0,110,1,4.8333,0.077
159,0,0,110,1,5.0179,0.078
160,0,0,110,1,5.1607,0.083
161,0,0,110,1,5.1905,0.083
162,0,0,110,1,5.1310,0.083
163,0,0,110,1,4.8929,0.078
164,0,0,110,1,5.1012,0.083
165,0,0,110,1,4.8988,0.078
166,0,0,110,1,5.0655,0.080
167,0,0,110,1,4.9762,0.078
168,0,0,110,1,4.8869,0.074
169,0,0,110,1,4.8155,0.073
170,0,0,110,1,4.8512,0.075
171,0,0,110,1,5.1845,0.083
172,0,0,110,1,5.1250,0.083
173,0,0,110,1,4.8988,0.077
174,0,0,110,1,4.6845,0.072
175,0,0,110,1,5.0893,0.082
176,0,0,110,1,4.8333,0.073
177,0,0,110,1,5.0595,0.082
178,0,0,110,1,4.8690,0.081
179,0,0,110,1,5.0655,0.080
180,0,0,110,1,4.8036,0.075
181,0,0,110,1,4.9107,0.077
182,0,0,110,1,4.9226,0.078
183,0,0,110,1,4.7321,0.073
184,0,0,110,1,4.8690,0.077
185,0,0,110,1,5.0238,0.078
186,0,0,110,1,4.7262,0.074
187,0,0,110,1,4.9821,0.079
188,0,0,110,1,4.7798,0.076
189,0,0,110,1,5.0179,0.081
190,0,0,110,1,4.8869,0.076
191,0,0,110,1,5.0893,0.080
192,0,0,110,1,4.7976,0.072
193,0,0,110,1,5.0655,0.079
194,0,0,110,1,4.9821,0.078
195,0,0,110,1,4.7738,0.075
196,0,0,110,1,4.8869,0.077
197,0,0,110,1,5.0000,0.079
198,0,0,110,1,5.1726,0.086
199,0,0,110,1,5.0238,0.082
200,1,3,113,4,5.0595,0.225
201,0,0,113,1,4.8333,0.074
202,0,0,113,1,5.0655,0.081
203,0,0,113,1,4.9345,0.078
204,0,0,113,1,5.1607,0.081
205,0,0,113,1,5.1429,0.080
206,0,0,113,1,5.0238,0.078
207,0,0,113,1,4.8274,0.075
208,0,0,113,1,5.2917,0.085
209,0,0,113,1,5.1071,0.082
210,0,0,113,1,5.0119,0.079
211,0,0,113,1,5.0833,0.080
212,0,0,113,1,5.0952,0.078
213,0,0,113,1,5.0595,0.080
214,0,0,113,1,5.0119,0.080
215,0,0,113,1,4.6786,0.072
216,0,0,113,1,4.7440,0.073
217,0,0,113,1,4.9940,0.082
218,0,0,113,1,5.0714,0.083
219,0,0,113,1,4.8869,0.075
220,1,2,115,3,5.0952,0.156
221,0,0,115,1,5.1369,0.082
222,0,0,115,1,5.0238,0.080
223,0,0,115,1,4.6607,0.072
224,0,0,115,1,5.0000,0.077
225,0,0,115,1,4.5595,0.068
226,0,0,115,1,4.8214,0.075
227,0,0,115,1,5.2202,0.086
228,0,0,115,1,5.2024,0.084
229,0,0,115,1,4.6786,0.074
230,0,0,115,1,5.0952,0.080
231,0,0,115,1,4.6964,0.072
232,0,0,115,1,4.6726,0.074
233,0,0,115,1,5.0357,0.079
234,0,0,115,1,5.1012,0.080
235,0,0,115,1,5.1131,0.080
236,0,0,115,1,5.0417,0.077
237,0,0,115,1,5.1250,0.081
238,0,0,115,1,5.1250,0.081
239,0,0,115,1,5.0714,0.080
240,0,0,115,1,5.1429,0.081
241,0,0,115,1,4.8393,0.075
242,0,0,115,1,4.9048,0.075
243,0,0,115,1,4.6607,0.072
244,0,0,115,1,5.1012,0.082
245,0,0,115,1,4.8571,0.075
246,0,0,115,1,4.8631,0.074
247,0,0,115,1,4.9524,0.079
248,0,0,115,1,5.2738,0.085
249,1,3,118,4,5.2024,0.252
250,0,0,118,1,5.4226,0.087
251,0,0,118,1,5.0060,0.079
252,0,0,118,1,4.7083,0.071
253,0,0,118,1,4.7024,0.078
254,0,0,118,1,5.4940,0.090
255,0,0,118,1,4.8869,0.075
256,0,0,118,1,4.9940,0.078
257,1,1,119,2,5.2798,0.098
258,0,0,119,1,5.2619,0.088
259,0,0,119,1,5.0119,0.078
260,0,0,119,1,5.0833,0.083
261,0,0,119,1,5.0357,0.077
262,0,0,119,1,4.8333,0.074
263,0,0,119,1,4.8155,0.075
264,0,0,119,1,4.8869,0.075
265,0,0,119,1,5.0655,0.079
266,0,0,119,1,5.0060,0.079
267,0,0,119,1,5.0000,0.079
268,0,0,119,1,5.0714,0.079
269,0,0,119,1,5.0833,0.082
270,0,0,119,1,5.2024,0.084
271,0,0,119,1,5.0774,0.078
272,0,0,119,1,5.3750,0.091
273,0,0,119,1,5.3274,0.086
274,0,0,119,1,5.1190,0.085
275,0,0,119,1,5.0000,0.075
276,0,0,119,1,4.8690,0.078
277,0,0,119,1,5.0060,0.081
278,0,0,119,1,5.1607,0.084
279,0,0,119,1,5.1131,0.082
280,0,0,119,1,4.9940,0.078
281,0,0,119,1,4.9821,0.080
282,0,0,119,1,5.2976,0.086
283,0,0,119,1,5.3274,0.087
284,0,0,119,1,4.7976,0.077
285,0,0,119,1,5.0357,0.081
286,0,0,119,1,4.9345,0.078
287,0,0,119,1,5.2500,0.085
288,0,0,119,1,4.8869,0.078
289,0,0,119,1,4.9702,0.078
290,0,0,119,1,5.2917,0.086
291,0,0,119,1,4.8929,0.079
292,0,0,119,1,5.1964,0.084
293,1,79,198,79,4.8929,4.645
294,0,0,198,1,4.4821,0.071
295,0,0,198,1,4.8988,0.080
296,0,0,198,1,5.0595,0.086
297,0,0,198,1,5.1131,0.083
298,0,0,198,1,5.0179,0.082
299,0,0,198,1,4.9940,0.082
300,0,0,198,1,4.9940,0.085
301,0,0,198,1,5.1310,0.085
302,0,0,198,1,5.0774,0.087
303,0,0,198,1,5.0060,0.084
304,0,0,198,1,5.0238,0.086
305,0,0,198,1,4.8274,0.077
306,0,0,198,1,4.9524,0.083
307,0,0,198,1,5.2321,0.088
308,0,0,198,1,4.9226,0.083
309,0,0,198,1,4.8095,0.079
310,0,0,198,1,4.9107,0.080
311,0,0,198,1,4.6548,0.075
312,0,0,198,1,5.2619,0.088
313,0,0,198,1,4.9821,0.083
314,0,0,198,1,5.0238,0.083
315,0,0,198,1,4.8393,0.079
316,0,0,198,1,4.7679,0.078
317,0,0,198,1,4.8750,0.083
318,0,0,198,1,5.1548,0.089
319,0,0,198,1,5.0595,0.084
320,0,0,198,1,4.8274,0.083
321,0,0,198,1,5.4940,0.096
322,0,0,198,1,5.2500,0.091
323,0,0,198,1,5.0000,0.082
324,0,0,198,1,5.0655,0.085
325,0,0,198,1,5.0476,0.084
326,0,0,198,1,4.7679,0.078
327,0,0,198,1,5.1905,0.090
328,0,0,198,1,5.0000,0.083
329,0,0,198,1,5.0893,0.088
330,0,0,198,1,4.8750,0.082
331,0,0,198,1,4.8452,0.079
332,0,0,198,1,5.1071,0.089
333,0,0,198,1,5.0000,0.083
334,1,3,201,4,4.8512,0.257
335,0,0,201,1,4.8810,0.083
336,0,0,201,1,5.0298,0.084
337,0,0,201,1,4.7679,0.079
338,0,0,201,1,4.7381,0.076
339,0,0,201,1,5.1667,0.086
340,0,0,201,1,4.6964,0.077
341,0,0,201,1,5.0119,0.083
342,0,0,201,1,5.0476,0.086
343,0,0,201,1,5.0119,0.085
344,0,0,201,1,4.9107,0.083
345,0,0,201,1,4.9940,0.086
346,0,0,201,1,4.7143,0.075
347,0,0,201,1,5.0119,0.086
348,0,0,201,1,4.8869,0.082
349,0,0,201,1,4.8929,0.080
350,0,0,201,1,4.8690,0.082
351,0,0,201,1,4.8869,0.081
352,0,0,201,1,4.9702,0.084
353,0,0,201,1,5.1310,0.088
354,0,0,201,1,4.8988,0.083
355,0,0,201,1,4.9940,0.088
356,0,0,201,1,4.7738,0.080
357,0,0,201,1,4.7976,0.083
358,0,0,201,1,5.0595,0.086
359,1,2,203,3,5.0952,0.168
360,0,0,203,1,5.0833,0.087
361,0,0,203,1,5.1190,0.086
362,0,0,203,1,5.0060,0.082
363,0,0,203,1,4.9048,0.081
364,0,0,203,1,5.1071,0.085
365,0,0,203,1,4.9286,0.082
366,0,0,203,1,5.1905,0.090
367,0,0,203,1,5.0774,0.089
368,0,0,203,1,4.5179,0.069
369,0,0,203,1,4.7917,0.079
370,0,0,203,1,4.9464,0.080
371,0,0,203,1,4.7560,0.078
372,0,0,203,1,5.2619,0.090
373,0,0,203,1,4.8631,0.078
374,0,0,203,1,4.7440,0.075
375,0,0,203,1,4.8274,0.081
376,0,0,203,1,4.8155,0.078
377,0,0,203,1,5.0952,0.086
378,0,0,203,1,4.9524,0.083
379,0,0,203,1,5.2738,0.089
380,0,0,203,1,5.0238,0.086
381,0,0,203,1,4.6667,0.078
382,0,0,203,1,4.7202,0.078
383,0,0,203,1,4.7798,0.079
384,0,0,203,1,4.7679,0.077
385,0,0,203,1,4.8571,0.079
386,0,0,203,1,5.2500,0.092
387,0,0,203,1,5.1310,0.088
388,0,0,203,1,4.9167,0.084
389,0,0,203,1,4.6905,0.077
390,0,0,203,1,4.9107,0.080
391,0,0,203,1,5.1310,0.087
392,0,0,203,1,5.3512,0.092
393,0,0,203,1,4.9821,0.089
394,0,0,203,1,4.9524,0.082
395,0,0,203,1,4.9821,0.083
396,0,0,203,1,4.8571,0.080
397,0,0,203,1,5.2262,0.089
398,0,0,203,1,5.1250,0.087
399,0,0,203,1,5.1131,0.087
400,0,0,203,1,5.1071,0.085
401,0,0,203,1,4.6786,0.074
402,0,0,203,1,4.8036,0.081
403,0,0,203,1,4.9821,0.081
404,1,2,205,3,5.1310,0.254
405,0,0,205,1,4.9881,0.085
406,0,0,205,1,4.9405,0.082
407,0,0,205,1,5.1726,0.087
408,0,0,205,1,5.0655,0.086
409,0,0,205,1,4.9226,0.083
410,0,0,205,1,4.9345,0.083
411,0,0,205,1,5.1488,0.087
412,0,0,205,1,5.2202,0.090
413,0,0,205,1,5.2619,0.092
414,0,0,205,1,4.9167,0.081
415,0,0,205,1,5.3036,0.093
416,0,0,205,1,5.2143,0.089
417,0,0,205,1,4.9881,0.082
418,0,0,205,1,4.9464,0.084
419,0,0,205,1,5.1548,0.088
420,0,0,205,1,4.9702,0.082
421,0,0,205,1,5.2381,0.088
422,0,0,205,1,5.1786,0.087
423,0,0,205,1,4.7619,0.077
424,0,0,205,1,5.0000,0.084
425,0,0,205,1,4.8452,0.079
426,0,0,205,1,5.1488,0.092
427,0,0,205,1,4.9881,0.085
428,0,0,205,1,4.8571,0.082
429,0,0,205,1,5.0893,0.087
430,0,0,205,1,4.8036,0.080
431,0,0,205,1,5.3274,0.088
432,0,0,205,1,5.2143,0.090
433,0,0,205,1,4.8571,0.081
434,0,0,205,1,4.8155,0.078
435,0,0,205,1,5.3274,0.089
436,0,0,205,1,4.8869,0.084
437,0,0,205,1,5.0893,0.086
438,0,0,205,1,4.9821,0.081
439,0,0,205,1,5.1726,0.086
440,0,0,205,1,5.0714,0.084
441,0,0,205,1,5.0119,0.083
442,0,0,205,1,5.2619,0.090
443,0,0,205,1,4.7619,0.077
444,0,0,205,1,5.2024,0.086
445,0,0,205,1,4.9881,0.083
446,0,0,205,1,5.3452,0.095
447,0,0,205,1,4.9048,0.081
448,0,0,205,1,4.8810,0.088
449,0,0,205,1,5.1131,0.085
450,0,0,205,1,4.9702,0.082
451,0,0,205,1,4.8631,0.081
452,0,0,205,1,4.8750,0.084
453,0,0,205,1,5.1131,0.087
454,0,0,205,1,4.6726,0.074
455,0,0,205,1,4.8452,0.080
456,0,0,205,1,4.9048,0.107
457,0,0,205,1,4.7798,0.080
458,0,0,205,1,5.3988,0.095
459,0,0,205,1,4.7857,0.079
460,0,0,205,1,5.0357,0.080
461,0,0,205,1,5.1905,0.088
462,0,0,205,1,5.2619,0.091
463,0,0,205,1,5.0952,0.087
464,0,0,205,1,5.0833,0.084
465,0,0,205,1,5.0179,0.086
466,0,0,205,1,5.1964,0.091
467,0,0,205,1,4.8095,0.080
468,0,0,205,1,4.9405,0.082
469,0,0,205,1,4.8810,0.080
470,0,0,205,1,4.7321,0.077
471,0,0,205,1,5.0893,0.083
472,0,0,205,1,4.8810,0.081
473,0,0,205,1,4.7083,0.082
474,0,0,205,1,4.9107,0.083
475,0,0,205,1,5.1250,0.083
476,0,0,205,1,4.7679,0.080
477,0,0,205,1,5.2202,0.088
478,0,0,205,1,5.0833,0.085
479,0,0,205,1,5.0833,0.089
480,0,0,205,1,4.9107,0.081
481,0,0,205,1,4.8810,0.083
482,0,0,205,1,5.3036,0.096
483,0,0,205,1,5.1429,0.092
484,0,0,205,1,5.0357,0.086
485,0,0,205,1,5.2500,0.087
486,0,0,205,1,4.9464,0.083
487,0,0,205,1,4.8929,0.082
488,0,0,205,1,5.2024,0.087
489,0,0,205,1,4.8452,0.083
490,0,0,205,1,5.1131,0.086
491,0,0,205,1,4.7083,0.078
492,0,0,205,1,5.0476,0.087
493,0,0,205,1,5.3810,0.092
494,0,0,205,1,5.0357,0.087
495,0,0,205,1,5.0000,0.084
496,1,3,208,4,4.9583,0.306
497,0,0,208,1,4.5893,0.075
498,0,0,208,1,5.2321,0.093
499,0,0,208,1,5.1250,0.087
500,0,0,208,1,5.3810,0.097
501,0,0,208,1,5.0595,0.091
502,0,0,208,1,4.8988,0.081
503,0,0,208,1,5.1310,0.092
504,0,0,208,1,5.1667,0.090
505,0,0,208,1,5.1429,0.090
506,0,0,208,1,4.6429,0.078
507,0,0,208,1,4.8929,0.081
508,0,0,208,1,4.9881,0.088
509,0,0,208,1,4.7976,0.080
510,0,0,208,1,4.8095,0.082
511,0,0,208,1,5.0476,0.087
512,0,0,208,1,4.9524,0.081
513,0,0,208,1,4.9643,0.082
514,0,0,208,1,5.0893,0.088
515,0,0,208,1,5.0476,0.084
516,0,0,208,1,4.5893,0.076
517,0,0,208,1,5.1250,0.087
518,0,0,208,1,4.7500,0.080
519,0,0,208,1,5.1667,0.088
520,0,0,208,1,5.0595,0.085
521,0,0,208,1,5.1607,0.089
522,0,0,208,1,5.1667,0.089
523,0,0,208,1,4.7917,0.080
524,0,0,208,1,4.8810,0.082
525,0,0,208,1,5.2083,0.089
526,0,0,208,1,4.9940,0.083
527,0,0,208,1,4.9167,0.081
528,0,0,208,1,5.0298,0.084
529,0,0,208,1,4.9881,0.086
530,0,0,208,1,4.5774,0.073
531,0,0,208,1,5.0714,0.090
532,0,0,208,1,5.1786,0.089
533,0,0,208,1,4.9702,0.084
534,0,0,208,1,5.1607,0.092
535,0,0,208,1,4.8690,0.082
536,0,0,208,1,5.1845,0.089
537,0,0,208,1,4.9881,0.082
538,0,0,208,1,5.0060,0.086
539,0,0,208,1,4.8929,0.083
540,0,0,208,1,4.6964,0.083
541,0,0,208,1,5.1369,0.086
542,0,0,208,1,5.2321,0.091
543,0,0,208,1,5.0060,0.087
544,0,0,208,1,5.0060,0.084
545,0,0,208,1,4.9643,0.082
546,0,0,208,1,5.2619,0.092
547,0,0,208,1,5.0119,0.083
548,0,0,208,1,5.1726,0.089
549,0,0,208,1,4.9464,0.081
550,0,0,208,1,5.1964,0.088
551,0,0,208,1,5.1429,0.087
552,0,0,208,1,4.7976,0.082
553,0,0,208,1,4.8452,0.081
554,0,0,208,1,4.8690,0.081
555,0,0,208,1,5.1131,0.085
556,0,0,208,1,4.8750,0.083
557,0,0,208,1,5.4762,0.096
558,1,92,300,91,5.2738,0.351
559,0,0,300,1,5.0357,0.089
560,0,0,300,1,5.3095,0.096
561,0,0,300,1,4.8929,0.088
562,0,0,300,1,5.2321,0.099
563,0,0,300,1,4.8988,0.084
564,0,0,300,1,5.2560,0.092
565,0,0,300,1,4.8155,0.085
566,0,0,300,1,5.0536,0.088
567,0,0,300,1,5.2024,0.093
568,0,0,300,1,4.8810,0.088
569,0,0,300,1,5.1429,0.090
570,0,0,300,1,5.1964,0.097
571,0,0,300,1,5.0774,0.091
572,0,0,300,1,5.1429,0.090
573,0,0,300,1,5.0000,0.089
574,0,0,300,1,5.0833,0.089
575,0,0,300,1,4.6726,0.083
576,0,0,300,1,5.1429,0.091
577,0,0,300,1,4.9821,0.086
578,0,0,300,1,5.3036,0.096
579,0,0,300,1,5.1964,0.095
580,0,0,300,1,4.9940,0.089
581,0,0,300,1,5.0238,0.087
582,0,0,300,1,5.0060,0.092
583,0,0,300,1,4.8274,0.081
584,0,0,300,1,5.1607,0.091
585,0,0,300,1,5.2202,0.096
586,0,0,300,1,4.8393,0.083
587,0,0,300,1,5.2321,0.097
588,0,0,300,1,5.1607,0.092
589,0,0,300,1,5.1845,0.093
590,0,0,300,1,4.9524,0.087
591,0,0,300,1,5.0714,0.092
592,0,0,300,1,5.0833,0.091
593,0,0,300,1,4.8869,0.086
594,0,0,300,1,4.7500,0.087
595,0,0,300,1,4.9762,0.088
596,0,0,300,1,5.0774,0.089
597,0,0,300,1,4.7679,0.085
598,0,0,300,1,5.1131,0.090
599,0,0,300,1,4.9345,0.086
600,0,0,300,1,4.9821,0.091
601,0,0,300,1,5.0833,0.092
602,0,0,300,1,5.4286,0.104
603,0,0,300,1,4.8333,0.085
604,0,0,300,1,5.1369,0.094
605,0,0,300,1,5.1012,0.092
606,0,0,300,1,5.0179,0.087
607,0,0,300,1,5.2381,0.095
608,0,0,300,1,4.8155,0.084
609,0,0,300,1,4.9643,0.091
610,0,0,300,1,4.8631,0.084
611,0,0,300,1,5.0119,0.087
612,0,0,300,1,5.0060,0.088
613,0,0,300,1,4.7619,0.085
614,0,0,300,1,5.0417,0.090
615,0,0,300,1,4.9524,0.087
616,0,0,300,1,4.9345,0.089
617,0,0,300,1,4.6310,0.080
618,0,0,300,1,5.2083,0.092
619,0,0,300,1,5.2024,0.096
620,0,0,300,1,5.0774,0.092
621,0,0,300,1,4.9702,0.086
622,1,91,391,92,5.1964,0.923
623,0,0,391,1,4.7619,0.089
624,0,0,391,1,4.7262,0.083
625,0,0,391,1,4.8214,0.094
626,0,0,391,1,4.9821,0.094
627,0,0,391,1,4.8810,0.092
628,0,0,391,1,5.0893,0.099
629,0,0,391,1,5.3274,0.104
630,0,0,391,1,4.7976,0.087
631,0,0,391,1,4.9702,0.095
632,0,0,391,1,4.7500,0.085
633,0,0,391,1,5.1964,0.099
634,0,0,391,1,4.7798,0.090
635,0,0,391,1,4.7202,0.085
636,0,0,391,1,5.2679,0.100
637,0,0,391,1,4.9940,0.095
638,0,0,391,1,5.0119,0.093
639,0,0,391,1,5.0714,0.095
640,0,0,391,1,4.7857,0.089
641,0,0,391,1,4.9107,0.094
642,0,0,391,1,5.0595,0.095
643,0,0,391,1,5.1845,0.098
644,0,0,391,1,5.1429,0.098
645,0,0,391,1,4.7083,0.091
646,0,0,391,1,4.8988,0.089
647,0,0,391,1,5.1667,0.099
648,0,0,391,1,5.0833,0.097
649,0,0,391,1,4.9464,0.092
650,0,0,391,1,4.8036,0.086
651,0,0,391,1,4.9107,0.091
652,0,0,391,1,4.9583,0.092
653,0,0,391,1,5.2560,0.104
654,0,0,391,1,4.9702,0.095
655,0,0,391,1,5.0298,0.094
656,0,0,391,1,5.2917,0.103
657,0,0,391,1,4.9048,0.088
658,0,0,391,1,4.8571,0.093
659,0,0,391,1,4.9405,0.093
660,0,0,391,1,5.2857,0.102
661,0,0,391,1,5.0060,0.095
662,0,0,391,1,5.0655,0.096
663,0,0,391,1,4.8571,0.087
664,0,0,391,1,4.7917,0.087
665,0,0,391,1,5.1310,0.097
666,0,0,391,1,4.9643,0.093
667,0,0,391,1,4.7917,0.087
668,0,0,391,1,4.8869,0.089
669,0,0,391,1,4.9464,0.092
670,0,0,391,1,4.8810,0.089
671,0,0,391,1,5.0000,0.097
672,0,0,391,1,4.9821,0.097
673,0,0,391,1,5.2262,0.098
674,0,0,391,1,4.7560,0.085
675,0,0,391,1,5.0714,0.096
676,0,0,391,1,4.7857,0.090
677,0,0,391,1,4.8869,0.091
678,0,0,391,1,5.0595,0.098
679,0,0,391,1,4.9643,0.090
680,0,0,391,1,5.1369,0.099
681,0,0,391,1,4.7798,0.090
682,0,0,391,1,5.1786,0.101
683,0,0,391,1,5.1548,0.098
684,0,0,391,1,4.7083,0.086
685,0,0,391,1,5.0595,0.094
686,0,0,391,1,4.6548,0.085
687,0,0,391,1,4.6964,0.089
688,0,0,391,1,4.7798,0.085
689,0,0,391,1,4.8810,0.092
690,0,0,391,1,5.1964,0.099
691,0,0,391,1,4.8274,0.087
692,0,0,391,1,5.1190,0.097
693,0,0,391,1,4.9048,0.095
694,0,0,391,1,5.1250,0.100
695,0,0,391,1,4.7321,0.089
696,0,0,391,1,5.0417,0.094
697,0,0,391,1,5.0119,0.101
698,0,0,391,1,4.9762,0.094
699,0,0,391,1,4.9881,0.095
700,0,0,391,1,5.0536,0.097
701,0,0,391,1,5.0298,0.095
702,0,0,391,1,5.2500,0.097
703,0,0,391,1,4.7857,0.086
704,0,0,391,1,5.0714,0.098
705,0,0,391,1,4.8869,0.091
706,0,0,391,1,5.1667,0.098
707,0,0,391,1,4.8214,0.088
708,0,0,391,1,5.0595,0.095
709,0,0,391,1,5.0952,0.096
710,0,0,391,1,4.9226,0.096
711,0,0,391,1,5.0833,0.092
712,0,0,391,1,4.8929,0.089
713,0,0,391,1,4.8690,0.089
714,0,0,391,1,4.7679,0.085
715,0,0,391,1,5.1905,0.103
716,0,0,391,1,5.1607,0.096
717,0,0,391,1,5.1012,0.099
718,0,0,391,1,5.3036,0.105
719,1,2,393,3,4.9583,0.166
720,0,0,393,1,4.9286,0.091
721,0,0,393,1,4.8631,0.087
722,0,0,393,1,5.4048,0.104
723,0,0,393,1,5.0893,0.094
724,0,0,393,1,4.9940,0.092
725,0,0,393,1,5.0893,0.097
726,0,0,393,1,5.1905,0.100
727,0,0,393,1,5.1250,0.098
728,0,0,393,1,5.0536,0.098
729,0,0,393,1,5.0774,0.095
730,0,0,393,1,4.9583,0.093
731,0,0,393,1,4.9464,0.131
732,0,0,393,1,4.7679,0.087
