seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,2000,2000,2000,0,0.0000,21.784
2,1,2000,4000,2000,0,0.0000,15.064
3,1,2000,5986,2000,0,0.0000,37.068
4,1,2000,7986,2000,0,0.0000,15.699
5,1,2000,9986,2000,0,0.0000,26.185
6,1,441,10427,442,679,4.0417,10.201
7,1,18,10445,19,659,3.9226,3.187
8,0,0,10445,1,653,3.8869,0.333
9,0,0,10445,1,677,4.0298,0.344
10,0,0,10445,1,706,4.2024,0.387
11,0,0,10445,1,676,4.0238,0.363
12,0,0,10445,1,700,4.1667,0.378
13,0,0,10445,1,661,3.9345,0.304
14,0,0,10445,1,651,3.8750,0.301
15,0,0,10445,1,671,3.9940,0.288
16,0,0,10445,1,706,4.2024,0.302
17,0,0,10445,1,662,3.9405,0.295
18,0,0,10445,1,702,4.1786,0.305
19,0,0,10445,1,662,3.9405,0.295
20,0,0,10445,1,595,3.5417,0.257
21,0,0,10445,1,663,3.9464,0.299
22,0,0,10445,1,655,3.8988,0.282
23,0,0,10445,1,648,3.8571,0.287
24,0,0,10445,1,682,4.0595,0.350
25,0,0,10445,1,696,4.1429,0.342
26,0,0,10445,1,698,4.1548,0.363
27,0,0,10445,1,630,3.7500,0.324
28,0,0,10445,1,688,4.0952,0.314
29,0,0,10445,1,626,3.7262,0.274
30,0,0,10445,1,693,4.1250,0.323
31,0,0,10445,1,697,4.1488,0.330
32,0,0,10445,1,736,4.3810,0.335
33,0,0,10445,1,638,3.7976,0.365
34,0,0,10445,1,655,3.8988,0.298
35,0,0,10445,1,671,3.9940,0.285
36,0,0,10445,1,679,4.0417,0.306
37,0,0,10445,1,682,4.0595,0.314
38,0,0,10445,1,635,3.7798,0.301
39,0,0,10445,1,683,4.0655,0.332
40,0,0,10445,1,678,4.0357,0.397
41,0,0,10445,1,673,4.0060,0.363
42,0,0,10445,1,668,3.9762,0.323
43,0,0,10445,1,641,3.8155,0.294
44,0,0,10445,1,674,4.0119,0.381
45,0,0,10445,1,669,3.9821,0.330
46,0,0,10445,1,667,3.9702,0.325
47,0,0,10445,1,652,3.8810,0.306
48,0,0,10445,1,679,4.0417,0.388
49,0,0,10445,1,700,4.1667,0.363
50,0,0,10445,1,622,3.7024,0.270
51,0,0,10445,1,661,3.9345,0.323
52,0,0,10445,1,661,3.9345,0.316
53,0,0,10445,1,726,4.3214,0.352
54,0,0,10445,1,637,3.7917,0.295
55,0,0,10445,1,654,3.8929,0.282
56,0,0,10445,1,660,3.9286,0.350
57,0,0,10445,1,666,3.9643,0.337
58,0,0,10445,1,672,4.0000,0.326
59,0,0,10445,1,652,3.8810,0.285
60,0,0,10445,1,676,4.0238,0.328
61,0,0,10445,1,663,3.9464,0.317
62,0,0,10445,1,642,3.8214,0.346
63,0,0,10445,1,651,3.8750,0.268
64,0,0,10445,1,657,3.9107,0.312
65,0,0,10445,1,666,3.9643,0.319
66,0,0,10445,1,662,3.9405,0.366
67,0,0,10445,1,689,4.1012,0.320
68,0,0,10445,1,637,3.7917,0.337
69,0,0,10445,1,693,4.1250,0.329
70,0,0,10445,1,661,3.9345,0.341
71,0,0,10445,1,658,3.9167,0.405
72,0,0,10445,1,651,3.8750,0.336
73,0,0,10445,1,649,3.8631,0.301
74,0,0,10445,1,644,3.8333,0.309
75,0,0,10445,1,654,3.8929,0.280
76,0,0,10445,1,661,3.9345,0.295
77,0,0,10445,1,650,3.8690,0.261
78,0,0,10445,1,701,4.1726,0.284
79,0,0,10445,1,634,3.7738,0.255
80,0,0,10445,1,687,4.0893,0.293
81,0,0,10445,1,675,4.0179,0.275
82,0,0,10445,1,673,4.0060,0.278
83,0,0,10445,1,722,4.2976,0.305
84,0,0,10445,1,691,4.1131,0.313
85,0,0,10445,1,676,4.0238,0.291
86,0,0,10445,1,664,3.9524,0.271
87,0,0,10445,1,658,3.9167,0.275
88,0,0,10445,1,710,4.2262,0.281
89,0,0,10445,1,660,3.9286,0.303
90,0,0,10445,1,663,3.9464,0.354
91,0,0,10445,1,683,4.0655,0.302
92,0,0,10445,1,677,4.0298,0.317
93,0,0,10445,1,708,4.2143,0.349
94,0,0,10445,1,656,3.9048,0.352
95,0,0,10445,1,662,3.9405,0.284
96,0,0,10445,1,645,3.8393,0.272
97,0,0,10445,1,662,3.9405,0.309
98,0,0,10445,1,634,3.7738,0.272
99,0,0,10445,1,675,4.0179,0.293
100,0,0,10445,1,678,4.0357,0.317
101,0,0,10445,1,638,3.7976,0.276
102,0,0,10445,1,662,3.9405,0.311
103,0,0,10445,1,694,4.1310,0.314
104,0,0,10445,1,725,4.3155,0.364
105,0,0,10445,1,658,3.9167,0.277
106,0,0,10445,1,626,3.7262,0.279
107,0,0,10445,1,642,3.8214,0.294
