seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,1,4,4,5,881,5.2440,0.2325,0.045
2,0,0,4,1,888,5.2857,0.2364,0.029
3,0,0,4,1,827,4.9226,0.1598,0.027
4,1,1,5,2,808,4.8095,0.1689,0.034
5,1,1,6,2,818,4.8690,0.1950,0.030
6,0,0,6,1,841,5.0060,0.1801,0.029
7,0,0,6,1,824,4.9048,0.1895,0.027
8,0,0,6,1,822,4.8929,0.1583,0.027
9,0,0,6,1,850,5.0595,0.2020,0.028
10,0,0,6,1,854,5.0833,0.2013,0.029
11,0,0,6,1,850,5.0595,0.1986,0.029
12,0,0,6,1,854,5.0833,0.1824,0.028
13,0,0,6,1,819,4.8750,0.1793,0.026
14,0,0,6,1,802,4.7738,0.1504,0.026
15,0,0,6,1,842,5.0119,0.2061,0.027
16,0,0,6,1,861,5.1250,0.1987,0.029
17,0,0,6,1,842,5.0119,0.2158,0.026
18,0,0,6,1,887,5.2798,0.2991,0.029
19,0,0,6,1,819,4.8750,0.1683,0.027
20,0,0,6,1,773,4.6012,0.1620,0.024
21,0,0,6,1,810,4.8214,0.1753,0.026
22,0,0,6,1,796,4.7381,0.1536,0.026
23,0,0,6,1,822,4.8929,0.2260,0.028
24,0,0,6,1,851,5.0655,0.2064,0.027
25,0,0,6,1,878,5.2262,0.2004,0.029
26,0,0,6,1,845,5.0298,0.2064,0.029
27,0,0,6,1,810,4.8214,0.1681,0.027
28,0,0,6,1,824,4.9048,0.1645,0.028
29,0,0,6,1,787,4.6845,0.1668,0.026
30,0,0,6,1,853,5.0774,0.2028,0.029
31,0,0,6,1,869,5.1726,0.2016,0.029
32,0,0,6,1,902,5.3690,0.2176,0.031
33,0,0,6,1,816,4.8571,0.1846,0.027
34,0,0,6,1,802,4.7738,0.1706,0.028
35,0,0,6,1,840,5.0000,0.1603,0.029
36,0,0,6,1,866,5.1548,0.2234,0.029
37,0,0,6,1,834,4.9643,0.1897,0.029
38,0,0,6,1,800,4.7619,0.1581,0.027
39,0,0,6,1,836,4.9762,0.1824,0.029
40,0,0,6,1,858,5.1071,0.2042,0.030
41,0,0,6,1,827,4.9226,0.1891,0.029
42,0,0,6,1,831,4.9464,0.1862,0.028
43,0,0,6,1,823,4.8988,0.1818,0.027
44,0,0,6,1,849,5.0536,0.1982,0.029
45,0,0,6,1,847,5.0417,0.2127,0.028
46,0,0,6,1,833,4.9583,0.1992,0.028
47,0,0,6,1,815,4.8512,0.2078,0.027
48,0,0,6,1,862,5.1310,0.2038,0.029
49,0,0,6,1,876,5.2143,0.2101,0.030
50,0,0,6,1,789,4.6964,0.1831,0.026
51,0,0,6,1,864,5.1429,0.2428,0.028
52,0,0,6,1,825,4.9107,0.1737,0.027
53,0,0,6,1,897,5.3393,0.2337,0.030
54,0,0,6,1,819,4.8750,0.1738,0.027
55,0,0,6,1,814,4.8452,0.1733,0.027
56,0,0,6,1,872,5.1905,0.2195,0.029
57,0,0,6,1,801,4.7679,0.1651,0.026
58,0,0,6,1,828,4.9286,0.1942,0.026
59,0,0,6,1,830,4.9405,0.1946,0.027
60,0,0,6,1,859,5.1131,0.2056,0.029
61,0,0,6,1,849,5.0536,0.2360,0.027
62,0,0,6,1,795,4.7321,0.1775,0.026
63,0,0,6,1,809,4.8155,0.1524,0.025
64,0,0,6,1,814,4.8452,0.2012,0.025
65,0,0,6,1,860,5.1190,0.2343,0.028
66,0,0,6,1,834,4.9643,0.1827,0.027
67,0,0,6,1,862,5.1310,0.1785,0.028
68,0,0,6,1,803,4.7798,0.1783,0.027
69,0,0,6,1,860,5.1190,0.2145,0.029
70,0,0,6,1,831,4.9464,0.1862,0.027
71,0,0,6,1,827,4.9226,0.1705,0.029
72,0,0,6,1,797,4.7440,0.1633,0.027
73,0,0,6,1,811,4.8274,0.1640,0.027
74,0,0,6,1,810,4.8214,0.1805,0.026
75,0,0,6,1,814,4.8452,0.1465,0.026
76,0,0,6,1,853,5.0774,0.2215,0.026
77,0,0,6,1,814,4.8452,0.1697,0.026
78,0,0,6,1,859,5.1131,0.2331,0.028
79,0,0,6,1,796,4.7381,0.1478,0.025
80,0,0,6,1,840,5.0000,0.1793,0.029
81,0,0,6,1,824,4.9048,0.1874,0.027
82,0,0,6,1,831,4.9464,0.2185,0.027
83,0,0,6,1,894,5.3214,0.2125,0.030
84,0,0,6,1,872,5.1905,0.2159,0.029
85,0,0,6,1,850,5.0595,0.2288,0.029
86,0,0,6,1,813,4.8393,0.1802,0.026
87,0,0,6,1,798,4.7500,0.1449,0.026
88,0,0,6,1,891,5.3036,0.2146,0.029
89,0,0,6,1,817,4.8631,0.1853,0.026
90,0,0,6,1,826,4.9167,0.1855,0.027
91,0,0,6,1,852,5.0714,0.2004,0.026
92,0,0,6,1,835,4.9702,0.1975,0.027
93,0,0,6,1,885,5.2679,0.2303,0.029
94,0,0,6,1,870,5.1786,0.2294,0.045
95,0,0,6,1,822,4.8929,0.1580,0.026
96,0,0,6,1,832,4.9524,0.1871,0.046
97,0,0,6,1,836,4.9762,0.1706,0.029
98,0,0,6,1,789,4.6964,0.1584,0.025
99,0,0,6,1,840,5.0000,0.2177,0.029
100,0,0,6,1,830,4.9405,0.1859,0.029
101,0,0,6,1,796,4.7381,0.1706,0.026
102,0,0,6,1,807,4.8036,0.1565,0.026
103,0,0,6,1,839,4.9940,0.1820,0.027
104,0,0,6,1,919,5.4702,0.3148,0.032
105,0,0,6,1,818,4.8690,0.1613,0.026
