seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,5,5,6,533,3.1726,0.946
2,0,0,5,1,531,3.1607,0.211
3,0,0,5,1,477,2.8393,0.240
4,0,0,5,1,477,2.8393,0.273
5,0,0,5,1,481,2.8631,0.232
6,0,0,5,1,512,3.0476,0.258
7,0,0,5,1,483,2.8750,0.254
8,0,0,5,1,470,2.7976,0.192
9,0,0,5,1,490,2.9167,0.274
10,0,0,5,1,550,3.2738,0.255
11,0,0,5,1,503,2.9940,0.222
12,0,0,5,1,540,3.2143,0.245
13,0,0,5,1,489,2.9107,0.274
14,0,0,5,1,481,2.8631,0.282
15,0,0,5,1,485,2.8869,0.384
16,0,0,5,1,524,3.1190,0.328
17,0,0,5,1,482,2.8690,0.366
18,0,0,5,1,555,3.3036,0.280
19,0,0,5,1,503,2.9940,0.263
20,0,0,5,1,453,2.6964,0.278
21,0,0,5,1,499,2.9702,0.331
22,0,0,5,1,483,2.8750,0.284
23,0,0,5,1,493,2.9345,0.306
24,0,0,5,1,482,2.8690,0.256
25,0,0,5,1,517,3.0774,0.290
26,0,0,5,1,511,3.0417,0.315
27,0,0,5,1,470,2.7976,0.288
28,0,0,5,1,514,3.0595,0.376
29,0,0,5,1,465,2.7679,0.511
30,0,0,5,1,533,3.1726,0.324
31,0,0,5,1,520,3.0952,0.305
32,0,0,5,1,544,3.2381,0.401
33,0,0,5,1,481,2.8631,0.282
34,0,0,5,1,499,2.9702,0.304
35,0,0,5,1,502,2.9881,0.310
36,0,0,5,1,512,3.0476,0.325
37,0,0,5,1,512,3.0476,0.393
38,0,0,5,1,483,2.8750,0.224
39,0,0,5,1,506,3.0119,0.240
40,0,0,5,1,502,2.9881,0.351
41,0,0,5,1,511,3.0417,0.439
42,0,0,5,1,496,2.9524,0.334
43,0,0,5,1,468,2.7857,0.325
44,0,0,5,1,515,3.0655,0.538
45,0,0,5,1,502,2.9881,0.417
46,0,0,5,1,519,3.0893,0.528
47,0,0,5,1,501,2.9821,0.405
48,0,0,5,1,526,3.1310,0.337
49,0,0,5,1,507,3.0179,0.287
50,0,0,5,1,498,2.9643,0.437
51,0,0,5,1,508,3.0238,0.352
52,0,0,5,1,507,3.0179,0.269
53,0,0,5,1,558,3.3214,0.411
54,0,0,5,1,473,2.8155,0.296
55,0,0,5,1,498,2.9643,0.303
56,0,0,5,1,488,2.9048,0.269
57,0,0,5,1,507,3.0179,0.329
58,0,0,5,1,502,2.9881,0.346
59,0,0,5,1,467,2.7798,0.331
60,0,0,5,1,511,3.0417,0.362
61,0,0,5,1,476,2.8333,0.357
62,0,0,5,1,492,2.9286,0.322
63,0,0,5,1,463,2.7560,0.316
64,0,0,5,1,505,3.0060,0.444
65,0,0,5,1,483,2.8750,0.281
66,0,0,5,1,487,2.8988,0.324
67,0,0,5,1,507,3.0179,0.340
68,0,0,5,1,472,2.8095,0.290
69,0,0,5,1,502,2.9881,0.216
70,0,0,5,1,499,2.9702,0.290
71,0,0,5,1,491,2.9226,0.264
72,0,0,5,1,484,2.8810,0.262
73,0,0,5,1,501,2.9821,0.281
74,0,0,5,1,486,2.8929,0.263
75,0,0,5,1,489,2.9107,0.241
76,0,0,5,1,502,2.9881,0.288
77,0,0,5,1,490,2.9167,0.268
78,0,0,5,1,521,3.1012,0.335
79,0,0,5,1,481,2.8631,0.295
80,0,0,5,1,506,3.0119,0.304
81,0,0,5,1,506,3.0119,0.303
82,0,0,5,1,527,3.1369,0.292
83,0,0,5,1,538,3.2024,0.318
84,0,0,5,1,520,3.0952,0.391
85,0,0,5,1,524,3.1190,0.263
86,0,0,5,1,506,3.0119,0.275
87,0,0,5,1,489,2.9107,0.263
88,0,0,5,1,525,3.1250,0.323
89,0,0,5,1,496,2.9524,0.262
90,0,0,5,1,501,2.9821,0.277
91,0,0,5,1,481,2.8631,0.322
92,0,0,5,1,517,3.0774,0.374
93,0,0,5,1,533,3.1726,0.421
94,0,0,5,1,474,2.8214,0.320
95,0,0,5,1,483,2.8750,0.341
96,0,0,5,1,497,2.9583,0.399
97,0,0,5,1,495,2.9464,0.309
98,0,0,5,1,497,2.9583,0.282
99,0,0,5,1,501,2.9821,0.359
100,0,0,5,1,514,3.0595,0.308
101,0,0,5,1,482,2.8690,0.396
