seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,44,44,41,412,2.4524,0.751
2,1,3,47,4,378,2.2500,0.095
3,1,4,51,5,342,2.0357,0.086
4,1,16,67,17,362,2.1548,0.142
5,1,1,68,2,365,2.1726,0.046
6,1,1,69,2,399,2.3750,0.051
7,1,1,70,2,362,2.1548,0.035
8,1,1,71,2,346,2.0595,0.038
9,1,9,80,10,367,2.1845,0.225
10,1,2,82,3,428,2.5476,0.071
11,1,4,86,5,371,2.2083,0.071
12,1,3,89,4,398,2.3690,0.061
13,1,1,90,2,351,2.0893,0.044
14,0,0,90,1,363,2.1607,0.028
15,0,0,90,1,362,2.1548,0.027
16,0,0,90,1,380,2.2619,0.031
17,1,4,94,5,362,2.1548,0.090
18,1,1,95,2,398,2.3690,0.044
19,1,1,96,2,371,2.2083,0.031
20,0,0,96,1,340,2.0238,0.025
21,1,9,105,10,379,2.2560,0.131
22,1,2,107,3,356,2.1190,0.039
23,1,1,108,2,359,2.1369,0.036
24,0,0,108,1,351,2.0893,0.027
25,1,2,110,3,380,2.2619,0.084
26,1,1,111,2,388,2.3095,0.045
27,1,2,113,3,347,2.0655,0.043
28,1,1,114,2,390,2.3214,0.054
29,1,1,115,2,343,2.0417,0.042
30,1,1,116,2,389,2.3155,0.035
31,0,0,116,1,386,2.2976,0.029
32,0,0,116,1,399,2.3750,0.030
33,0,0,116,1,344,2.0476,0.026
34,0,0,116,1,380,2.2619,0.027
35,0,0,116,1,360,2.1429,0.026
36,1,1,117,2,368,2.1905,0.049
37,1,1,118,2,381,2.2679,0.035
38,1,1,119,2,340,2.0238,0.050
39,0,0,119,1,373,2.2202,0.028
40,1,2,121,3,388,2.3095,0.034
41,1,1,122,2,373,2.2202,0.038
42,0,0,122,1,369,2.1964,0.027
43,0,0,122,1,362,2.1548,0.027
44,0,0,122,1,372,2.2143,0.028
45,0,0,122,1,369,2.1964,0.028
46,0,0,122,1,380,2.2619,0.028
47,1,4,126,5,353,2.1012,0.104
48,1,5,131,6,381,2.2679,0.085
49,0,0,131,1,353,2.1012,0.028
50,0,0,131,1,360,2.1429,0.027
51,0,0,131,1,368,2.1905,0.027
52,0,0,131,1,378,2.2500,0.029
53,0,0,131,1,388,2.3095,0.028
54,0,0,131,1,338,2.0119,0.025
55,0,0,131,1,359,2.1369,0.028
56,1,6,137,7,370,2.2024,0.079
57,1,1,138,2,387,2.3036,0.034
58,0,0,138,1,377,2.2440,0.028
59,0,0,138,1,351,2.0893,0.026
60,0,0,138,1,366,2.1786,0.028
61,0,0,138,1,350,2.0833,0.026
62,1,4,142,5,356,2.1190,0.098
63,0,0,142,1,351,2.0893,0.026
64,1,1,143,2,361,2.1488,0.031
65,0,0,143,1,352,2.0952,0.026
66,1,1,144,2,365,2.1726,0.051
67,0,0,144,1,363,2.1607,0.026
68,1,2,146,3,354,2.1071,0.044
69,0,0,146,1,380,2.2619,0.030
70,0,0,146,1,362,2.1548,0.028
71,0,0,146,1,370,2.2024,0.027
72,1,1,147,2,362,2.1548,0.031
73,0,0,147,1,361,2.1488,0.027
74,1,1,148,2,331,1.9702,0.046
75,0,0,148,1,367,2.1845,0.028
76,1,1,149,2,388,2.3095,0.055
77,1,2,151,3,371,2.2083,0.052
78,0,0,151,1,388,2.3095,0.028
79,0,0,151,1,361,2.1488,0.026
80,0,0,151,1,382,2.2738,0.029
81,0,0,151,1,365,2.1726,0.027
82,0,0,151,1,383,2.2798,0.028
83,0,0,151,1,386,2.2976,0.028
84,0,0,151,1,367,2.1845,0.027
85,1,2,153,3,393,2.3393,0.076
86,0,0,153,1,358,2.1310,0.026
87,0,0,153,1,359,2.1369,0.028
88,0,0,153,1,384,2.2857,0.029
89,0,0,153,1,361,2.1488,0.027
90,0,0,153,1,391,2.3274,0.029
91,0,0,153,1,345,2.0536,0.025
92,0,0,153,1,366,2.1786,0.027
93,0,0,153,1,393,2.3393,0.029
94,0,0,153,1,348,2.0714,0.025
95,0,0,153,1,338,2.0119,0.024
96,0,0,153,1,377,2.2440,0.028
97,0,0,153,1,365,2.1726,0.028
98,0,0,153,1,363,2.1607,0.027
99,0,0,153,1,351,2.0893,0.027
100,0,0,153,1,374,2.2262,0.028
101,0,0,153,1,361,2.1488,0.026
102,0,0,153,1,365,2.1726,0.028
103,0,0,153,1,376,2.2381,0.027
