seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
49,0,0,13,1,506,3.0119,0.0955,0.057
50,1,1,14,2,497,2.9583,0.0837,0.107
51,1,1,15,2,507,3.0179,0.1003,0.068
52,1,1,16,2,506,3.0119,0.0904,0.072
53,0,0,16,1,561,3.3393,0.1151,0.064
54,0,0,16,1,471,2.8036,0.0860,0.055
55,0,0,16,1,501,2.9821,0.0905,0.058
56,0,0,16,1,489,2.9107,0.0962,0.057
57,0,0,16,1,507,3.0179,0.0878,0.057
58,0,0,16,1,499,2.9702,0.0963,0.056
59,0,0,16,1,465,2.7679,0.0715,0.053
60,0,0,16,1,507,3.0179,0.1047,0.059
61,0,0,16,1,475,2.8274,0.1030,0.059
62,0,0,16,1,489,2.9107,0.0973,0.063
63,0,0,16,1,463,2.7560,0.0740,0.054
64,0,0,16,1,510,3.0357,0.1070,0.059
65,0,0,16,1,484,2.8810,0.0826,0.056
66,0,0,16,1,486,2.8929,0.0927,0.058
67,0,0,16,1,506,3.0119,0.0876,0.058
68,0,0,16,1,473,2.8155,0.0730,0.056
69,0,0,16,1,503,2.9940,0.0871,0.064
70,0,0,16,1,497,2.9583,0.0993,0.060
71,0,0,16,1,484,2.8810,0.0880,0.057
72,0,0,16,1,484,2.8810,0.0854,0.056
73,0,0,16,1,503,2.9940,0.0821,0.057
74,0,0,16,1,485,2.8869,0.0949,0.055
75,1,1,17,2,490,2.9167,0.1016,0.106
76,0,0,17,1,500,2.9762,0.1026,0.056
77,0,0,17,1,494,2.9405,0.0954,0.056
78,0,0,17,1,525,3.1250,0.1002,0.060
79,0,0,17,1,481,2.8631,0.0958,0.054
80,0,0,17,1,506,3.0119,0.0967,0.059
81,0,0,17,1,503,2.9940,0.0889,0.058
82,0,0,17,1,524,3.1190,0.1094,0.061
83,0,0,17,1,536,3.1905,0.0987,0.063
84,0,0,17,1,516,3.0714,0.0966,0.062
85,0,0,17,1,524,3.1190,0.1062,0.062
86,0,0,17,1,508,3.0238,0.1051,0.058
87,0,0,17,1,489,2.9107,0.0877,0.057
88,0,0,17,1,527,3.1369,0.0972,0.060
89,0,0,17,1,501,2.9821,0.0895,0.057
90,0,0,17,1,497,2.9583,0.1028,0.057
91,0,0,17,1,480,2.8571,0.0995,0.055
92,0,0,17,1,518,3.0833,0.0938,0.061
93,0,0,17,1,527,3.1369,0.1112,0.061
94,0,0,17,1,475,2.8274,0.0889,0.053
95,0,0,17,1,485,2.8869,0.0895,0.054
96,0,0,17,1,497,2.9583,0.0861,0.058
97,0,0,17,1,497,2.9583,0.0839,0.060
98,0,0,17,1,498,2.9643,0.1030,0.058
99,0,0,17,1,501,2.9821,0.1082,0.062
100,0,0,17,1,516,3.0714,0.0954,0.061
101,0,0,17,1,480,2.8571,0.0831,0.054
102,0,0,17,1,498,2.9643,0.0945,0.058
103,0,0,17,1,512,3.0476,0.0911,0.058
104,0,0,17,1,533,3.1726,0.1018,0.068
105,0,0,17,1,487,2.8988,0.0770,0.057
106,0,0,17,1,474,2.8214,0.0825,0.057
107,0,0,17,1,481,2.8631,0.0894,0.061
108,0,0,17,1,502,2.9881,0.0753,0.065
109,0,0,17,1,512,3.0476,0.0872,0.064
110,0,0,17,1,501,2.9821,0.0977,0.061
111,0,0,17,1,507,3.0179,0.0912,0.066
112,0,0,17,1,519,3.0893,0.0959,0.065
113,0,0,17,1,501,2.9821,0.0948,0.060
114,0,0,17,1,501,2.9821,0.0980,0.060
115,0,0,17,1,496,2.9524,0.0881,0.059
116,0,0,17,1,517,3.0774,0.0864,0.064
117,0,0,17,1,511,3.0417,0.0955,0.064
118,0,0,17,1,508,3.0238,0.0911,0.063
119,0,0,17,1,511,3.0417,0.0934,0.063
120,0,0,17,1,463,2.7560,0.0782,0.053
121,0,0,17,1,506,3.0119,0.1010,0.062
122,0,0,17,1,484,2.8810,0.0848,0.058
123,0,0,17,1,516,3.0714,0.0840,0.064
124,0,0,17,1,496,2.9524,0.0939,0.061
125,1,1,18,2,501,2.9821,0.0935,0.066
126,0,0,18,1,486,2.8929,0.0853,0.061
127,0,0,18,1,553,3.2917,0.1056,0.069
128,0,0,18,1,504,3.0000,0.0806,0.061
129,0,0,18,1,542,3.2262,0.1156,0.069
130,0,0,18,1,471,2.8036,0.0866,0.058
131,0,0,18,1,510,3.0357,0.0887,0.063
132,0,0,18,1,498,2.9643,0.0884,0.061
133,0,0,18,1,520,3.0952,0.0955,0.063
134,1,1,19,2,511,3.0417,0.0984,0.079
135,0,0,19,1,485,2.8869,0.0754,0.060
136,0,0,19,1,535,3.1845,0.1000,0.066
137,0,0,19,1,511,3.0417,0.0819,0.061
138,0,0,19,1,493,2.9345,0.1032,0.063
139,0,0,19,1,468,2.7857,0.0840,0.058
140,0,0,19,1,478,2.8452,0.0763,0.059
141,0,0,19,1,492,2.9286,0.0883,0.063
142,1,1,20,2,501,2.9821,0.0963,0.113
143,0,0,20,1,514,3.0595,0.1035,0.064
144,0,0,20,1,532,3.1667,0.1139,0.069
145,1,1,21,2,552,3.2857,0.1133,0.086
146,0,0,21,1,506,3.0119,0.0914,0.065
147,0,0,21,1,486,2.8929,0.0781,0.060
148,0,0,21,1,493,2.9345,0.0843,0.060
149,0,0,21,1,508,3.0238,0.0984,0.059
150,0,0,21,1,531,3.1607,0.1102,0.063
151,0,0,21,1,481,2.8631,0.0835,0.058
152,0,0,21,1,482,2.8690,0.0966,0.058
153,0,0,21,1,485,2.8869,0.0826,0.059
154,0,0,21,1,511,3.0417,0.1022,0.060
155,0,0,21,1,502,2.9881,0.0983,0.060
156,0,0,21,1,535,3.1845,0.0905,0.062
157,0,0,21,1,497,2.9583,0.1015,0.058
158,0,0,21,1,485,2.8869,0.0897,0.057
159,0,0,21,1,507,3.0179,0.0833,0.059
160,0,0,21,1,528,3.1429,0.0981,0.063
161,0,0,21,1,516,3.0714,0.0999,0.061
162,0,0,21,1,518,3.0833,0.1009,0.062
163,0,0,21,1,511,3.0417,0.1057,0.063
164,0,0,21,1,519,3.0893,0.1084,0.062
165,0,0,21,1,502,2.9881,0.1032,0.061
166,0,0,21,1,544,3.2381,0.1001,0.065
167,0,0,21,1,491,2.9226,0.0934,0.059
168,0,0,21,1,486,2.8929,0.0780,0.056
169,1,1,22,2,477,2.8393,0.0766,0.106
170,0,0,22,1,506,3.0119,0.0859,0.060
171,0,0,22,1,528,3.1429,0.1099,0.065
172,0,0,22,1,483,2.8750,0.0846,0.056
173,0,0,22,1,518,3.0833,0.0942,0.065
174,0,0,22,1,472,2.8095,0.0781,0.057
175,0,0,22,1,517,3.0774,0.0992,0.061
176,0,0,22,1,478,2.8452,0.0844,0.054
177,0,0,22,1,520,3.0952,0.0986,0.061
178,0,0,22,1,494,2.9405,0.0938,0.060
179,0,0,22,1,494,2.9405,0.0861,0.057
180,0,0,22,1,482,2.8690,0.0922,0.056
181,0,0,22,1,464,2.7619,0.0786,0.054
182,0,0,22,1,518,3.0833,0.0891,0.059
183,0,0,22,1,499,2.9702,0.1115,0.060
184,0,0,22,1,493,2.9345,0.0929,0.058
185,0,0,22,1,516,3.0714,0.1028,0.059
186,0,0,22,1,493,2.9345,0.0864,0.058
187,0,0,22,1,503,2.9940,0.1111,0.057
188,0,0,22,1,504,3.0000,0.1127,0.060
189,1,1,23,2,508,3.0238,0.1195,0.094
190,0,0,23,1,474,2.8214,0.0882,0.055
191,0,0,23,1,540,3.2143,0.1156,0.062
192,0,0,23,1,485,2.8869,0.0870,0.054
193,0,0,23,1,506,3.0119,0.0998,0.058
194,0,0,23,1,506,3.0119,0.0819,0.057
195,0,0,23,1,478,2.8452,0.0836,0.055
196,0,0,23,1,476,2.8333,0.0752,0.056
197,0,0,23,1,499,2.9702,0.0902,0.059
198,0,0,23,1,528,3.1429,0.0877,0.064
199,0,0,23,1,529,3.1488,0.0995,0.061
200,0,0,23,1,484,2.8810,0.0891,0.057
201,0,0,23,1,484,2.8810,0.0816,0.056
202,0,0,23,1,496,2.9524,0.0944,0.057
203,0,0,23,1,515,3.0655,0.0921,0.059
204,0,0,23,1,513,3.0536,0.0977,0.059
205,0,0,23,1,492,2.9286,0.0814,0.055
206,0,0,23,1,507,3.0179,0.0957,0.056
207,0,0,23,1,487,2.8988,0.0892,0.102
208,0,0,23,1,515,3.0655,0.1056,0.061
209,0,0,23,1,517,3.0774,0.0908,0.060
210,0,0,23,1,504,3.0000,0.0956,0.059
211,0,0,23,1,525,3.1250,0.0984,0.060
212,0,0,23,1,502,2.9881,0.0869,0.058
213,0,0,23,1,518,3.0833,0.1024,0.059
214,0,0,23,1,512,3.0476,0.0973,0.059
215,0,0,23,1,487,2.8988,0.0923,0.056
216,0,0,23,1,503,2.9940,0.0861,0.056
217,0,0,23,1,517,3.0774,0.1005,0.063
218,0,0,23,1,500,2.9762,0.0860,0.063
219,0,0,23,1,478,2.8452,0.0935,0.053
220,0,0,23,1,505,3.0060,0.0995,0.057
221,0,0,23,1,506,3.0119,0.0847,0.060
222,0,0,23,1,526,3.1310,0.1145,0.063
223,0,0,23,1,477,2.8393,0.0887,0.057
224,0,0,23,1,491,2.9226,0.0809,0.057
225,0,0,23,1,437,2.6012,0.0576,0.050
226,0,0,23,1,509,3.0298,0.1040,0.061
227,0,0,23,1,530,3.1548,0.1132,0.060
228,0,0,23,1,527,3.1369,0.1042,0.064
229,1,1,24,2,452,2.6905,0.0895,0.082
230,0,0,24,1,506,3.0119,0.0859,0.061
231,0,0,24,1,457,2.7202,0.0610,0.053
232,0,0,24,1,479,2.8512,0.0917,0.056
233,0,0,24,1,484,2.8810,0.0848,0.058
234,0,0,24,1,520,3.0952,0.0957,0.060
235,0,0,24,1,522,3.1071,0.1004,0.063
236,0,0,24,1,527,3.1369,0.0995,0.063
237,0,0,24,1,505,3.0060,0.0997,0.059
238,0,0,24,1,500,2.9762,0.0932,0.059
239,0,0,24,1,489,2.9107,0.0846,0.056
240,0,0,24,1,539,3.2083,0.1073,0.064
241,0,0,24,1,470,2.7976,0.0865,0.056
242,0,0,24,1,509,3.0298,0.0862,0.058
243,1,1,25,2,480,2.8571,0.0966,0.062
244,0,0,25,1,491,2.9226,0.0968,0.054
245,0,0,25,1,511,3.0417,0.0916,0.057
246,1,1,26,2,492,2.9286,0.0885,0.094
247,0,0,26,1,505,3.0060,0.1062,0.059
248,0,0,26,1,528,3.1429,0.1125,0.060
249,0,0,26,1,501,2.9821,0.1050,0.058
250,0,0,26,1,551,3.2798,0.0970,0.062
251,0,0,26,1,548,3.2619,0.1230,0.063
252,0,0,26,1,467,2.7798,0.0887,0.052
253,0,0,26,1,497,2.9583,0.0870,0.056
254,0,0,26,1,576,3.4286,0.1099,0.068
255,0,0,26,1,490,2.9167,0.0849,0.059
256,0,0,26,1,496,2.9524,0.0885,0.058
257,0,0,26,1,539,3.2083,0.1021,0.061
258,0,0,26,1,547,3.2560,0.1091,0.067
259,0,0,26,1,516,3.0714,0.1002,0.060
260,0,0,26,1,531,3.1607,0.1064,0.065
261,0,0,26,1,495,2.9464,0.0922,0.059
262,0,0,26,1,516,3.0714,0.1115,0.060
263,0,0,26,1,518,3.0833,0.0977,0.062
264,0,0,26,1,477,2.8393,0.0851,0.056
265,0,0,26,1,517,3.0774,0.0942,0.060
266,0,0,26,1,507,3.0179,0.0972,0.059
267,0,0,26,1,485,2.8869,0.0883,0.060
268,0,0,26,1,480,2.8571,0.0833,0.055
269,0,0,26,1,523,3.1131,0.0945,0.061
270,0,0,26,1,513,3.0536,0.0871,0.058
271,0,0,26,1,503,2.9940,0.0931,0.057
272,0,0,26,1,526,3.1310,0.1112,0.066
273,0,0,26,1,524,3.1190,0.0993,0.064
274,0,0,26,1,514,3.0595,0.1105,0.062
275,0,0,26,1,500,2.9762,0.0906,0.056
276,0,0,26,1,487,2.8988,0.0807,0.057
277,0,0,26,1,526,3.1310,0.1095,0.062
278,0,0,26,1,520,3.0952,0.1078,0.062
279,0,0,26,1,515,3.0655,0.0890,0.059
280,0,0,26,1,503,2.9940,0.1034,0.059
281,0,0,26,1,503,2.9940,0.1019,0.067
282,0,0,26,1,523,3.1131,0.0910,0.062
283,0,0,26,1,526,3.1310,0.0993,0.064
284,0,0,26,1,469,2.7917,0.0877,0.057
285,0,0,26,1,509,3.0298,0.1054,0.062
286,0,0,26,1,512,3.0476,0.0907,0.061
287,0,0,26,1,532,3.1667,0.0947,0.065
288,0,0,26,1,494,2.9405,0.0889,0.061
289,1,1,27,2,526,3.1310,0.0892,0.078
290,0,0,27,1,518,3.0833,0.1067,0.065
291,0,0,27,1,535,3.1845,0.0987,0.066
292,0,0,27,1,527,3.1369,0.0901,0.064
293,0,0,27,1,512,3.0476,0.1048,0.063
294,0,0,27,1,447,2.6607,0.0775,0.054
295,0,0,27,1,513,3.0536,0.0963,0.061
296,0,0,27,1,511,3.0417,0.0927,0.063
297,0,0,27,1,512,3.0476,0.0942,0.060
298,0,0,27,1,510,3.0357,0.1001,0.061
299,0,0,27,1,517,3.0774,0.0932,0.063
300,0,0,27,1,489,2.9107,0.0897,0.060
301,0,0,27,1,535,3.1845,0.1158,0.064
302,0,0,27,1,516,3.0714,0.1108,0.063
303,0,0,27,1,500,2.9762,0.0851,0.060
304,0,0,27,1,515,3.0655,0.0942,0.063
305,1,1,28,2,484,2.8810,0.0941,0.108
306,0,0,28,1,488,2.9048,0.0881,0.059
307,0,0,28,1,545,3.2440,0.0952,0.065
308,0,0,28,1,494,2.9405,0.0839,0.059
309,0,0,28,1,518,3.0833,0.0897,0.062
310,0,0,28,1,496,2.9524,0.0831,0.058
311,0,0,28,1,476,2.8333,0.0841,0.058
312,0,0,28,1,528,3.1429,0.1092,0.062
313,0,0,28,1,492,2.9286,0.0789,0.059
314,0,0,28,1,508,3.0238,0.0921,0.062
315,0,0,28,1,502,2.9881,0.0880,0.061
316,0,0,28,1,479,2.8512,0.0868,0.056
317,0,0,28,1,502,2.9881,0.0951,0.059
318,0,0,28,1,508,3.0238,0.1007,0.062
319,0,0,28,1,500,2.9762,0.0851,0.058
320,0,0,28,1,513,3.0536,0.0969,0.062
321,0,0,28,1,568,3.3810,0.1109,0.067
322,0,0,28,1,541,3.2202,0.1074,0.064
323,0,0,28,1,532,3.1667,0.1049,0.061
324,0,0,28,1,511,3.0417,0.0902,0.062
325,0,0,28,1,493,2.9345,0.0956,0.058
326,0,0,28,1,486,2.8929,0.0917,0.057
327,0,0,28,1,523,3.1131,0.1023,0.063
328,0,0,28,1,487,2.8988,0.0896,0.055
329,0,0,28,1,508,3.0238,0.0919,0.059
330,0,0,28,1,517,3.0774,0.0857,0.061
331,0,0,28,1,488,2.9048,0.0854,0.056
332,0,0,28,1,518,3.0833,0.0981,0.061
333,0,0,28,1,474,2.8214,0.0838,0.058
334,0,0,28,1,497,2.9583,0.0911,0.060
335,0,0,28,1,503,2.9940,0.1034,0.062
336,0,0,28,1,537,3.1964,0.1081,0.062
337,0,0,28,1,513,3.0536,0.0985,0.059
338,0,0,28,1,482,2.8690,0.0918,0.053
339,0,0,28,1,524,3.1190,0.1019,0.058
340,0,0,28,1,506,3.0119,0.0901,0.056
341,0,0,28,1,499,2.9702,0.0940,0.055
342,0,0,28,1,540,3.2143,0.1209,0.061
343,0,0,28,1,512,3.0476,0.0943,0.060
344,0,0,28,1,491,2.9226,0.1040,0.058
345,0,0,28,1,486,2.8929,0.0867,0.054
346,0,0,28,1,474,2.8214,0.0911,0.052
347,0,0,28,1,504,3.0000,0.0999,0.059
348,0,0,28,1,478,2.8452,0.0841,0.054
349,0,0,28,1,486,2.8929,0.1095,0.054
350,0,0,28,1,502,2.9881,0.0927,0.059
351,0,0,28,1,473,2.8155,0.0909,0.056
352,0,0,28,1,479,2.8512,0.0783,0.054
353,0,0,28,1,546,3.2500,0.1042,0.065
354,0,0,28,1,498,2.9643,0.0921,0.059
355,0,0,28,1,513,3.0536,0.1035,0.060
356,0,0,28,1,478,2.8452,0.0801,0.058
357,0,0,28,1,510,3.0357,0.0938,0.061
358,0,0,28,1,505,3.0060,0.0962,0.061
359,0,0,28,1,500,2.9762,0.1004,0.060
360,0,0,28,1,519,3.0893,0.0947,0.061
361,0,0,28,1,508,3.0238,0.0911,0.058
362,0,0,28,1,502,2.9881,0.0841,0.056
363,0,0,28,1,506,3.0119,0.0976,0.060
364,0,0,28,1,488,2.9048,0.0918,0.055
365,0,0,28,1,500,2.9762,0.0888,0.058
366,0,0,28,1,509,3.0298,0.0902,0.064
367,1,2,30,3,497,2.9583,0.1034,0.114
368,0,0,30,1,459,2.7321,0.0802,0.051
369,0,0,30,1,482,2.8690,0.0972,0.059
370,0,0,30,1,516,3.0714,0.1039,0.060
371,0,0,30,1,472,2.8095,0.0846,0.054
372,0,0,30,1,508,3.0238,0.0956,0.062
373,0,0,30,1,514,3.0595,0.0926,0.060
374,0,0,30,1,474,2.8214,0.0810,0.055
375,0,0,30,1,478,2.8452,0.0874,0.058
376,0,0,30,1,492,2.9286,0.1116,0.059
377,1,1,31,2,531,3.1607,0.1081,0.120
378,0,0,31,1,500,2.9762,0.1056,0.059
379,0,0,31,1,538,3.2024,0.1058,0.063
380,0,0,31,1,482,2.8690,0.0885,0.058
381,0,0,31,1,469,2.7917,0.0839,0.054
382,0,0,31,1,475,2.8274,0.0967,0.054
383,0,0,31,1,480,2.8571,0.0853,0.055
384,0,0,31,1,483,2.8750,0.0795,0.053
385,0,0,31,1,492,2.9286,0.0958,0.056
386,0,0,31,1,534,3.1786,0.0989,0.063
387,0,0,31,1,544,3.2381,0.1082,0.063
388,0,0,31,1,484,2.8810,0.0818,0.058
389,0,0,31,1,468,2.7857,0.0859,0.055
390,0,0,31,1,515,3.0655,0.0983,0.062
391,0,0,31,1,528,3.1429,0.1090,0.068
392,0,0,31,1,564,3.3571,0.1278,0.069
393,0,0,31,1,497,2.9583,0.0944,0.061
394,0,0,31,1,480,2.8571,0.0909,0.056
395,0,0,31,1,504,3.0000,0.0884,0.057
396,0,0,31,1,485,2.8869,0.1065,0.056
397,0,0,31,1,562,3.3452,0.1155,0.066
398,0,0,31,1,495,2.9464,0.0769,0.056
399,0,0,31,1,485,2.8869,0.0907,0.054
400,0,0,31,1,542,3.2262,0.1053,0.064
401,0,0,31,1,448,2.6667,0.0777,0.050
402,0,0,31,1,493,2.9345,0.0999,0.061
403,0,0,31,1,495,2.9464,0.0912,0.059
404,0,0,31,1,507,3.0179,0.0990,0.061
405,0,0,31,1,481,2.8631,0.0861,0.059
406,0,0,31,1,512,3.0476,0.1115,0.057
407,0,0,31,1,508,3.0238,0.1181,0.057
408,0,0,31,1,509,3.0298,0.0989,0.059
409,0,0,31,1,493,2.9345,0.0929,0.056
410,0,0,31,1,495,2.9464,0.0919,0.056
411,0,0,31,1,536,3.1905,0.1126,0.064
412,0,0,31,1,522,3.1071,0.0970,0.061
413,0,0,31,1,518,3.0833,0.0999,0.062
414,0,0,31,1,515,3.0655,0.1110,0.060
415,0,0,31,1,528,3.1429,0.1069,0.063
416,0,0,31,1,533,3.1726,0.0986,0.063
417,0,0,31,1,488,2.9048,0.0941,0.056
418,0,0,31,1,494,2.9405,0.0955,0.060
419,0,0,31,1,520,3.0952,0.1050,0.062
420,0,0,31,1,516,3.0714,0.0965,0.061
421,0,0,31,1,524,3.1190,0.1214,0.064
422,0,0,31,1,502,2.9881,0.0955,0.057
423,0,0,31,1,476,2.8333,0.0784,0.193
424,0,0,31,1,510,3.0357,0.0827,0.059
425,0,0,31,1,460,2.7381,0.0739,0.051
426,0,0,31,1,536,3.1905,0.1168,0.062
427,0,0,31,1,508,3.0238,0.0970,0.059
428,0,0,31,1,469,2.7917,0.0844,0.053
429,0,0,31,1,516,3.0714,0.1004,0.060
430,0,0,31,1,488,2.9048,0.0935,0.059
431,0,0,31,1,515,3.0655,0.1040,0.059
432,0,0,31,1,522,3.1071,0.1070,0.068
433,0,0,31,1,501,2.9821,0.0910,0.065
434,0,0,31,1,501,2.9821,0.0983,0.061
435,0,0,31,1,530,3.1548,0.1076,0.067
436,0,0,31,1,502,2.9881,0.0891,0.064
437,0,0,31,1,489,2.9107,0.0913,0.063
438,0,0,31,1,496,2.9524,0.0890,0.062
439,0,0,31,1,509,3.0298,0.0953,0.065
440,0,0,31,1,527,3.1369,0.0922,0.067
441,0,0,31,1,524,3.1190,0.0961,0.067
442,0,0,31,1,550,3.2738,0.1069,0.071
443,0,0,31,1,464,2.7619,0.0756,0.057
444,0,0,31,1,530,3.1548,0.0992,0.065
445,0,0,31,1,472,2.8095,0.0797,0.059
446,0,0,31,1,551,3.2798,0.1011,0.071
447,0,0,31,1,482,2.8690,0.0794,0.060
448,0,0,31,1,480,2.8571,0.0853,0.066
449,0,0,31,1,531,3.1607,0.1003,0.066
450,0,0,31,1,513,3.0536,0.1026,0.063
451,0,0,31,1,475,2.8274,0.0877,0.057
452,0,0,31,1,504,3.0000,0.1063,0.065
453,0,0,31,1,511,3.0417,0.0963,0.065
454,0,0,31,1,489,2.9107,0.0838,0.058
455,0,0,31,1,500,2.9762,0.0796,0.064
456,0,0,31,1,492,2.9286,0.0851,0.061
457,0,0,31,1,485,2.8869,0.1015,0.061
458,0,0,31,1,568,3.3810,0.1182,0.071
459,0,0,31,1,518,3.0833,0.0888,0.063
460,0,0,31,1,505,3.0060,0.0974,0.059
461,0,0,31,1,517,3.0774,0.0891,0.060
462,0,0,31,1,532,3.1667,0.1111,0.066
463,0,0,31,1,508,3.0238,0.0971,0.059
464,0,0,31,1,521,3.1012,0.0952,0.060
465,0,0,31,1,513,3.0536,0.0873,0.062
466,0,0,31,1,515,3.0655,0.0912,0.060
467,0,0,31,1,475,2.8274,0.0747,0.055
468,0,0,31,1,497,2.9583,0.0815,0.058
469,0,0,31,1,498,2.9643,0.1055,0.056
470,0,0,31,1,485,2.8869,0.0801,0.056
471,0,0,31,1,496,2.9524,0.0920,0.053
472,0,0,31,1,484,2.8810,0.0892,0.055
473,0,0,31,1,476,2.8333,0.0968,0.055
474,0,0,31,1,488,2.9048,0.0810,0.062
475,0,0,31,1,504,3.0000,0.0927,0.061
476,0,0,31,1,521,3.1012,0.1095,0.067
477,0,0,31,1,529,3.1488,0.1107,0.061
