constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id,min_length,max_length
dl_0,1,,,,,
dl_0,8,East_exit,10,7,0.8,0
dl_0,11,West_exit,9,6,0.8,0
dl_1,1,,,,,
dl_1,8,East_exit,10,7,0.8,0
dl_1,10,East_exit,10,7,0.8,0
dl_1,11,West_exit,11,7,0.8,0
dl_2,1,,,,,
dl_2,8,East_exit,9,7,0.8,0
dl_2,11,West_exit,10,6,0.8,0
dl_3,1,,,,,
dl_3,9,East_exit,9,7,0.8,0
dl_3,8,East_exit,9,7,0.8,0
dl_3,11,West_exit,11,7,0.8,0
dl_4,1,,,,,
dl_4,8,East_exit,8,6,0.8,0
dl_4,11,West_exit,10,6,0.8,0
dl_4,10,West_exit,10,6,0.8,0
dl_5,1,,,,,
dl_5,8,East_exit,8,6,0.8,0
dl_5,9,West_exit,9,6,0.8,0
dl_5,11,West_exit,9,6,0.8,0
dl_6,1,,,,,
dl_6,8,East_exit,8,6,0.8,0
dl_6,11,West_exit,11,7,0.8,0
dl_7,2,,,,,
dl_7,14,West_exit,12,8,0.8,0
dl_7,13,East_exit_short,13,9,0.44,0
dl_7,8,East_exit,10,7,0.8,0
dl_7,10,East_exit,10,7,0.8,0
dl_8,2,,,,,
dl_8,14,West_exit,12,8,0.8,0
dl_8,13,East_exit_short,13,9,0.44,0
dl_8,9,East_exit,9,7,0.8,0
dl_8,8,East_exit,9,7,0.8,0
dl_9,2,,,,,
dl_9,14,West_exit,12,8,0.8,0
dl_9,13,East_exit_short,13,9,0.44,0
dl_9,8,East_exit,8,6,0.8,0
dl_10,1,,,,,
dl_10,5,East_exit,7,5,0.8,0
dl_10,8,West_exit,6,4,0.8,0
dl_11,1,,,,,
dl_11,5,East_exit,7,5,0.8,0
dl_11,7,East_exit,7,5,0.8,0
dl_11,8,West_exit,8,5,0.8,0
dl_12,1,,,,,
dl_12,5,East_exit,7,5,0.8,0
dl_12,7,East_exit,7,5,0.8,0
dl_12,11,West_exit,10,6,0.8,0
dl_12,10,West_exit,10,6,0.8,0
dl_13,1,,,,,
dl_13,5,East_exit,7,5,0.8,0
dl_13,7,East_exit,7,5,0.8,0
dl_13,9,West_exit,9,6,0.8,0
dl_13,11,West_exit,9,6,0.8,0
dl_14,1,,,,,
dl_14,5,East_exit,7,5,0.8,0
dl_14,7,East_exit,7,5,0.8,0
dl_14,11,West_exit,11,7,0.8,0
dl_15,2,,,,,
dl_15,14,West_exit,12,8,0.8,0
dl_15,13,East_exit_short,13,9,0.44,0
dl_15,5,East_exit,7,5,0.8,0
dl_15,7,East_exit,7,5,0.8,0
dl_16,1,,,,,
dl_16,5,East_exit,6,5,0.8,0
dl_16,8,West_exit,7,4,0.8,0
dl_17,1,,,,,
dl_17,6,East_exit,6,5,0.8,0
dl_17,5,East_exit,6,5,0.8,0
dl_17,8,West_exit,8,5,0.8,0
dl_18,1,,,,,
dl_18,6,East_exit,6,5,0.8,0
dl_18,5,East_exit,6,5,0.8,0
dl_18,11,West_exit,10,6,0.8,0
dl_18,10,West_exit,10,6,0.8,0
dl_19,1,,,,,
dl_19,6,East_exit,6,5,0.8,0
dl_19,5,East_exit,6,5,0.8,0
dl_19,9,West_exit,9,6,0.8,0
dl_19,11,West_exit,9,6,0.8,0
dl_20,1,,,,,
dl_20,6,East_exit,6,5,0.8,0
dl_20,5,East_exit,6,5,0.8,0
dl_20,11,West_exit,11,7,0.8,0
dl_21,2,,,,,
dl_21,14,West_exit,12,8,0.8,0
dl_21,13,East_exit_short,13,9,0.44,0
