seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,2000,2000,2000,0,0.0000,15.915
2,1,2000,4000,2000,0,0.0000,12.919
3,1,2000,6000,2000,0,0.0000,32.769
4,1,718,6718,719,655,3.8988,8.123
5,0,0,6718,1,645,3.8393,0.181
6,0,0,6718,1,672,4.0000,0.190
7,0,0,6718,1,655,3.8988,0.188
8,0,0,6718,1,650,3.8690,0.191
9,0,0,6718,1,681,4.0536,0.195
10,0,0,6718,1,706,4.2024,0.221
11,0,0,6718,1,674,4.0119,0.200
12,0,0,6718,1,702,4.1786,0.213
13,0,0,6718,1,661,3.9345,0.209
14,0,0,6718,1,646,3.8452,0.179
15,0,0,6718,1,672,4.0000,0.193
16,0,0,6718,1,708,4.2143,0.204
17,0,0,6718,1,655,3.8988,0.191
18,0,0,6718,1,698,4.1548,0.206
19,0,0,6718,1,660,3.9286,0.198
20,0,0,6718,1,592,3.5238,0.167
21,0,0,6718,1,661,3.9345,0.193
22,0,0,6718,1,650,3.8690,0.190
23,0,0,6718,1,646,3.8452,0.216
24,0,0,6718,1,686,4.0833,0.197
25,0,0,6718,1,696,4.1429,0.223
26,0,0,6718,1,694,4.1310,0.206
27,0,0,6718,1,629,3.7440,0.182
28,0,0,6718,1,686,4.0833,0.201
29,0,0,6718,1,622,3.7024,0.171
30,0,0,6718,1,688,4.0952,0.201
31,0,0,6718,1,698,4.1548,0.208
32,0,0,6718,1,736,4.3810,0.216
33,0,0,6718,1,640,3.8095,0.177
34,0,0,6718,1,658,3.9167,0.190
35,0,0,6718,1,669,3.9821,0.181
36,0,0,6718,1,682,4.0595,0.197
37,0,0,6718,1,684,4.0714,0.213
38,0,0,6718,1,629,3.7440,0.185
39,0,0,6718,1,675,4.0179,0.200
40,0,0,6718,1,677,4.0298,0.207
41,0,0,6718,1,668,3.9762,0.200
42,0,0,6718,1,668,3.9762,0.204
43,0,0,6718,1,643,3.8274,0.185
44,0,0,6718,1,670,3.9881,0.192
45,0,0,6718,1,667,3.9702,0.193
46,0,0,6718,1,670,3.9881,0.229
47,0,0,6718,1,654,3.8929,0.187
48,0,0,6718,1,676,4.0238,0.200
49,0,0,6718,1,704,4.1905,0.206
50,0,0,6718,1,627,3.7321,0.183
51,0,0,6718,1,659,3.9226,0.191
52,0,0,6718,1,662,3.9405,0.199
53,0,0,6718,1,718,4.2738,0.214
54,0,0,6718,1,641,3.8155,0.181
55,0,0,6718,1,656,3.9048,0.181
56,0,0,6718,1,670,3.9881,0.212
57,0,0,6718,1,664,3.9524,0.197
58,0,0,6718,1,672,4.0000,0.188
59,0,0,6718,1,653,3.8869,0.189
60,0,0,6718,1,682,4.0595,0.198
61,0,0,6718,1,665,3.9583,0.200
62,0,0,6718,1,639,3.8036,0.190
63,0,0,6718,1,650,3.8690,0.184
64,0,0,6718,1,662,3.9405,0.189
65,0,0,6718,1,675,4.0179,0.198
66,0,0,6718,1,662,3.9405,0.200
67,0,0,6718,1,687,4.0893,0.199
68,0,0,6718,1,642,3.8214,0.185
69,0,0,6718,1,685,4.0774,0.210
70,0,0,6718,1,660,3.9286,0.193
71,0,0,6718,1,656,3.9048,0.204
72,0,0,6718,1,648,3.8571,0.194
73,0,0,6718,1,651,3.8750,0.191
74,0,0,6718,1,646,3.8452,0.213
75,0,0,6718,1,653,3.8869,0.191
76,0,0,6718,1,665,3.9583,0.197
77,0,0,6718,1,652,3.8810,0.194
78,0,0,6718,1,699,4.1607,0.199
79,0,0,6718,1,636,3.7857,0.184
80,0,0,6718,1,688,4.0952,0.203
81,0,0,6718,1,675,4.0179,0.204
82,0,0,6718,1,675,4.0179,0.193
83,0,0,6718,1,714,4.2500,0.217
84,0,0,6718,1,690,4.1071,0.231
85,0,0,6718,1,674,4.0119,0.211
86,0,0,6718,1,665,3.9583,0.194
87,0,0,6718,1,656,3.9048,0.197
88,0,0,6718,1,711,4.2321,0.207
89,0,0,6718,1,664,3.9524,0.199
90,0,0,6718,1,657,3.9107,0.187
91,0,0,6718,1,686,4.0833,0.198
92,0,0,6718,1,674,4.0119,0.209
93,0,0,6718,1,700,4.1667,0.208
94,0,0,6718,1,669,3.9821,0.203
95,0,0,6718,1,666,3.9643,0.190
96,0,0,6718,1,650,3.8690,0.190
97,0,0,6718,1,660,3.9286,0.208
98,0,0,6718,1,635,3.7798,0.191
99,0,0,6718,1,670,3.9881,0.193
100,0,0,6718,1,679,4.0417,0.208
101,0,0,6718,1,635,3.7798,0.184
102,0,0,6718,1,664,3.9524,0.190
103,0,0,6718,1,697,4.1488,0.207
104,0,0,6718,1,728,4.3333,0.221
