seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,0,0,0,1,442,2.6310,0.0544,0.017
2,1,1,1,2,423,2.5179,0.0452,0.023
3,0,0,1,1,397,2.3631,0.0440,0.013
4,0,0,1,1,412,2.4524,0.0541,0.013
5,0,0,1,1,410,2.4405,0.0370,0.012
6,0,0,1,1,440,2.6190,0.0393,0.014
7,0,0,1,1,399,2.3750,0.0279,0.013
8,0,0,1,1,397,2.3631,0.0297,0.013
9,0,0,1,1,400,2.3810,0.0407,0.012
10,0,0,1,1,462,2.7500,0.0464,0.016
11,0,0,1,1,413,2.4583,0.0380,0.014
12,0,0,1,1,455,2.7083,0.0409,0.014
13,1,1,2,2,396,2.3571,0.0393,0.025
14,0,0,2,1,406,2.4167,0.0325,0.013
15,0,0,2,1,399,2.3750,0.0361,0.013
16,0,0,2,1,434,2.5833,0.0383,0.014
17,1,1,3,2,398,2.3690,0.0402,0.019
18,1,1,4,2,461,2.7440,0.0511,0.022
19,0,0,4,1,414,2.4643,0.0377,0.014
20,0,0,4,1,391,2.3274,0.0374,0.013
21,0,0,4,1,416,2.4762,0.0394,0.013
22,0,0,4,1,397,2.3631,0.0317,0.013
23,0,0,4,1,416,2.4762,0.0314,0.013
24,0,0,4,1,399,2.3750,0.0415,0.013
25,0,0,4,1,422,2.5119,0.0405,0.013
26,0,0,4,1,430,2.5595,0.0416,0.014
27,0,0,4,1,389,2.3155,0.0347,0.012
28,0,0,4,1,443,2.6369,0.0344,0.015
29,0,0,4,1,376,2.2381,0.0294,0.012
30,0,0,4,1,451,2.6845,0.0506,0.015
31,0,0,4,1,439,2.6131,0.0392,0.015
32,0,0,4,1,448,2.6667,0.0491,0.015
33,0,0,4,1,390,2.3214,0.0311,0.013
34,0,0,4,1,433,2.5774,0.0502,0.014
35,0,0,4,1,421,2.5060,0.0403,0.013
36,0,0,4,1,420,2.5000,0.0419,0.014
37,0,0,4,1,432,2.5714,0.0459,0.014
38,0,0,4,1,388,2.3095,0.0420,0.013
39,0,0,4,1,425,2.5298,0.0380,0.015
40,0,0,4,1,428,2.5476,0.0426,0.013
41,0,0,4,1,426,2.5357,0.0503,0.014
42,0,0,4,1,411,2.4464,0.0416,0.013
43,0,0,4,1,399,2.3750,0.0395,0.013
44,0,0,4,1,442,2.6310,0.0573,0.014
45,0,0,4,1,436,2.5952,0.0368,0.014
46,0,0,4,1,441,2.6250,0.0337,0.014
47,0,0,4,1,396,2.3571,0.0387,0.013
48,1,1,5,2,429,2.5536,0.0447,0.024
49,0,0,5,1,421,2.5060,0.0294,0.013
50,0,0,5,1,422,2.5119,0.0455,0.014
51,0,0,5,1,405,2.4107,0.0344,0.013
52,0,0,5,1,426,2.5357,0.0413,0.013
53,0,0,5,1,462,2.7500,0.0506,0.014
54,0,0,5,1,388,2.3095,0.0410,0.012
55,0,0,5,1,404,2.4048,0.0348,0.012
56,0,0,5,1,425,2.5298,0.0467,0.014
57,0,0,5,1,433,2.5774,0.0415,0.014
58,0,0,5,1,435,2.5893,0.0463,0.014
59,0,0,5,1,387,2.3036,0.0337,0.012
60,0,0,5,1,426,2.5357,0.0454,0.014
61,0,0,5,1,391,2.3274,0.0650,0.012
62,0,0,5,1,410,2.4405,0.0418,0.013
63,0,0,5,1,390,2.3214,0.0285,0.012
64,0,0,5,1,423,2.5179,0.0514,0.013
65,0,0,5,1,398,2.3690,0.0336,0.013
66,0,0,5,1,416,2.4762,0.0493,0.014
67,0,0,5,1,408,2.4286,0.0388,0.012
68,0,0,5,1,391,2.3274,0.0375,0.013
69,0,0,5,1,434,2.5833,0.0407,0.014
70,0,0,5,1,424,2.5238,0.0377,0.015
71,0,0,5,1,414,2.4643,0.0366,0.014
72,0,0,5,1,401,2.3869,0.0380,0.013
73,0,0,5,1,410,2.4405,0.0379,0.013
74,0,0,5,1,387,2.3036,0.0354,0.012
75,0,0,5,1,411,2.4464,0.0337,0.013
76,0,0,5,1,432,2.5714,0.0425,0.014
77,0,0,5,1,419,2.4940,0.0387,0.013
78,0,0,5,1,427,2.5417,0.0378,0.013
79,0,0,5,1,405,2.4107,0.0456,0.013
80,0,0,5,1,415,2.4702,0.0385,0.014
81,0,0,5,1,420,2.5000,0.0326,0.014
82,0,0,5,1,431,2.5655,0.0438,0.014
83,0,0,5,1,450,2.6786,0.0418,0.015
84,0,0,5,1,418,2.4881,0.0374,0.014
85,0,0,5,1,455,2.7083,0.0455,0.015
86,0,0,5,1,411,2.4464,0.0509,0.013
87,0,0,5,1,411,2.4464,0.0427,0.013
88,0,0,5,1,450,2.6786,0.0393,0.014
89,0,0,5,1,420,2.5000,0.0360,0.013
90,0,0,5,1,435,2.5893,0.0415,0.014
91,0,0,5,1,396,2.3571,0.0399,0.013
92,0,0,5,1,425,2.5298,0.0412,0.014
93,0,0,5,1,450,2.6786,0.0462,0.014
94,0,0,5,1,397,2.3631,0.0354,0.013
95,0,0,5,1,389,2.3155,0.0393,0.012
96,0,0,5,1,427,2.5417,0.0415,0.014
97,0,0,5,1,412,2.4524,0.0325,0.014
98,0,0,5,1,416,2.4762,0.0404,0.013
99,0,0,5,1,411,2.4464,0.0448,0.013
100,0,0,5,1,434,2.5833,0.0400,0.014
101,0,0,5,1,415,2.4702,0.0365,0.013
102,0,0,5,1,413,2.4583,0.0403,0.014
